Time [s], RESP, ABP, PLETH, II, III, V
3.344,0.3146,73.413,1.5572,0.6499,0.41992,0.69501
3.352,0.31888,71.996,1.5552,0.64014,0.41016,0.69501
3.36,0.32376,70.677,1.5513,0.65479,0.43018,0.69013
3.368,0.32743,69.505,1.5474,0.6499,0.4248,0.69013
3.376,0.33109,68.479,1.5415,0.65479,0.43018,0.69501
3.384,0.33415,67.747,1.5347,0.64502,0.41016,0.71017
3.392,0.3372,67.112,1.5308,0.65479,0.41016,0.71017
3.4,0.33965,66.721,1.5318,0.6499,0.38525,0.71994
3.408,0.3427,66.477,1.5464,0.66016,0.38525,0.72532
3.416,0.34514,66.428,1.5777,0.64502,0.37988,0.73509
3.424,0.34759,66.526,1.6266,0.66016,0.39014,0.70528
3.432,0.35003,66.868,1.694,0.65479,0.38525,0.68035
3.44,0.35247,67.356,1.781,0.68994,0.41992,0.66031
3.448,0.35553,67.942,1.8641,0.66504,0.43018,0.64516
3.456,0.35919,68.528,1.9482,0.66016,0.4248,0.64027
3.464,0.36286,69.31,2.0469,0.64502,0.4248,0.64027
3.472,0.36652,70.042,2.1437,0.6499,0.43506,0.64027
3.48,0.36958,70.824,2.2307,0.64014,0.43994,0.64027
3.488,0.37324,71.557,2.306,0.63477,0.43506,0.64027
3.496,0.3763,72.289,2.3646,0.62012,0.4248,0.65005
3.504,0.37996,72.924,2.4037,0.60986,0.43506,0.66031
3.512,0.38424,73.413,2.4252,0.62012,0.43018,0.6652
3.52,0.38913,73.852,2.4301,0.61475,0.4248,0.6652
3.528,0.39524,74.097,2.4242,0.62988,0.43506,0.67009
3.536,0.40134,74.292,2.4086,0.625,0.43018,0.67498
3.544,0.40684,74.292,2.3871,0.63477,0.43506,0.67498
3.552,0.41295,74.243,2.3597,0.625,0.43018,0.68035
3.56,0.41845,74.048,2.3265,0.62988,0.43506,0.68524
3.568,0.42395,73.755,2.2884,0.58008,0.41992,0.74536
3.576,0.43067,73.364,2.2473,0.55518,0.37988,0.78543
3.584,0.438,72.875,2.2043,0.58984,0.30518,0.79032
3.592,0.44655,72.387,2.1613,0.82471,0.37988,0.71994
3.6,0.45571,71.801,2.1173,1.1851,0.55518,0.54008
3.608,0.46549,71.215,2.0704,1.2949,0.62988,0.34506
3.616,0.47526,70.677,2.0205,1.1396,0.70996,0.26002
3.624,0.48564,70.042,1.9677,1.0098,0.83496,0.28983
3.632,0.49603,69.407,1.914,0.84473,0.68506,0.42473
3.64,0.50519,68.87,1.8612,0.72998,0.5498,0.58504
3.648,0.51497,68.382,1.8162,0.6499,0.47021,0.68035
3.656,0.52352,67.844,1.7742,0.62988,0.43506,0.71505
3.664,0.53268,67.405,1.7312,0.6001,0.41016,0.73509
3.672,0.54184,66.916,1.6911,0.59521,0.41504,0.73998
3.68,0.55101,66.477,1.654,0.58496,0.39502,0.75024
3.688,0.56017,66.135,1.6197,0.58984,0.39014,0.75513
3.696,0.56995,65.744,1.5914,0.58496,0.39502,0.75513
3.704,0.57789,65.353,1.5689,0.58008,0.38525,0.75513
3.712,0.58644,65.06,1.5523,0.59521,0.375,0.76002
3.72,0.59316,64.67,1.5435,0.58496,0.375,0.75513
3.728,0.60049,64.377,1.5396,0.58984,0.37012,0.75513
3.736,0.60721,64.132,1.5425,0.58496,0.35986,0.76002
3.744,0.61393,63.79,1.5503,0.6001,0.3501,0.76002
3.752,0.62004,63.497,1.563,0.58496,0.34521,0.76002
3.76,0.62676,63.155,1.5826,0.6001,0.3501,0.75513
3.768,0.63164,62.862,1.6041,0.58496,0.33008,0.75513
3.776,0.63714,62.569,1.6266,0.58984,0.33984,0.75513
3.784,0.64081,62.227,1.6471,0.58008,0.3252,0.75513
3.792,0.64508,61.934,1.6676,0.58496,0.31494,0.75024
3.8,0.64753,61.69,1.6852,0.5498,0.30029,0.75513
3.808,0.65058,61.495,1.6999,0.56006,0.31006,0.75024
3.816,0.6518,61.69,1.7136,0.53516,0.29492,0.75024
3.824,0.65363,62.667,1.7253,0.54004,0.30518,0.75024
3.832,0.65363,65.158,1.737,0.52002,0.29004,0.75513
3.84,0.65363,69.554,1.7458,0.53516,0.30518,0.75513
3.848,0.6518,75.611,1.7546,0.5249,0.29492,0.76002
3.856,0.65058,82.302,1.7634,0.53516,0.30518,0.75513
3.864,0.64753,88.799,1.7732,0.53516,0.31006,0.76002
3.872,0.64508,94.806,1.781,0.56006,0.31494,0.75024
3.88,0.64081,100.23,1.7849,0.56982,0.33496,0.75024
3.888,0.63714,105.11,1.7849,0.58984,0.33984,0.75024
3.896,0.63042,109.26,1.781,0.60498,0.35498,0.73998
3.904,0.62431,112.29,1.7752,0.63477,0.37012,0.73998
3.912,0.61515,114.05,1.7703,0.64502,0.37988,0.73998
3.92,0.6066,114.34,1.7644,0.66016,0.39014,0.73509
3.928,0.5956,113.37,1.7586,0.6748,0.40479,0.73509
3.936,0.58461,111.22,1.7546,0.66992,0.3999,0.73509
3.944,0.57178,108.39,1.7498,0.68506,0.41992,0.73021
3.952,0.55895,105.06,1.7449,0.68018,0.41992,0.73021
3.96,0.54673,101.6,1.739,0.68506,0.43018,0.71994
3.968,0.53513,98.225,1.7322,0.6748,0.4248,0.71994
3.976,0.52352,95.002,1.7253,0.68018,0.4248,0.71505
3.984,0.51191,91.973,1.7165,0.68018,0.4248,0.71505
3.992,0.49908,89.238,1.7097,0.68018,0.4248,0.71017
4,0.48626,86.698,1.7067,0.66992,0.4248,0.71505
4.008,0.47221,84.305,1.7038,0.68018,0.43506,0.71017
4.016,0.45816,82.107,1.6999,0.66992,0.4248,0.71505
4.024,0.44533,80.104,1.696,0.68018,0.43506,0.71017
4.032,0.43311,78.199,1.694,0.66504,0.43018,0.70528
4.04,0.42089,76.441,1.6931,0.66992,0.43506,0.70039
4.048,0.40867,74.78,1.6901,0.66016,0.43018,0.70039
4.056,0.39524,73.217,1.6852,0.66992,0.43506,0.69501
4.064,0.38241,71.801,1.6794,0.66016,0.43018,0.69501
4.072,0.36775,70.531,1.6716,0.6748,0.43506,0.69501
4.08,0.3537,69.359,1.6637,0.66992,0.43994,0.70528
4.088,0.33903,68.431,1.6569,0.6748,0.43506,0.70528
4.096,0.32437,67.551,1.651,0.68018,0.41992,0.71017
4.104,0.3091,66.916,1.65,0.66504,0.41504,0.71505
4.112,0.29444,66.379,1.6569,0.6748,0.41016,0.73021
4.12,0.28039,65.988,1.6764,0.68018,0.41016,0.73509
4.128,0.26634,65.842,1.7146,0.68506,0.41016,0.74536
4.136,0.2529,65.793,1.7742,0.66504,0.3999,0.73021
4.144,0.23946,65.988,1.8387,0.68506,0.41016,0.70528
4.152,0.22541,66.233,1.911,0.70508,0.41992,0.68524
4.16,0.21197,66.672,2.0029,0.71484,0.44482,0.6652
4.168,0.19792,67.258,2.1056,0.68018,0.43994,0.66031
4.176,0.18448,67.796,2.2082,0.68018,0.44482,0.65494
4.184,0.17166,68.479,2.3011,0.66992,0.43506,0.65494
4.192,0.15944,69.114,2.3773,0.6748,0.45508,0.65494
4.2,0.14783,69.798,2.437,0.65479,0.4502,0.66031
4.208,0.13622,70.433,2.478,0.65479,0.44482,0.6652
4.216,0.12523,71.068,2.5005,0.62988,0.4502,0.6652
4.224,0.11484,71.557,2.5073,0.64014,0.45508,0.67009
4.232,0.10446,71.996,2.4976,0.62988,0.44482,0.67498
4.24,0.094685,72.289,2.478,0.64014,0.4502,0.68035
4.248,0.085522,72.485,2.4516,0.63477,0.43994,0.67498
4.256,0.07697,72.533,2.4194,0.64502,0.44482,0.68035
4.264,0.069029,72.485,2.3793,0.64502,0.43994,0.68524
4.272,0.061087,72.289,2.3353,0.65479,0.4502,0.68524
4.28,0.054368,72.045,2.2893,0.62988,0.43994,0.70039
4.288,0.048259,71.654,2.2405,0.59521,0.44482,0.78006
4.296,0.043372,71.166,2.1896,0.58008,0.36523,0.78543
4.304,0.038485,70.677,2.1378,0.69482,0.3252,0.7654
4.312,0.034209,70.091,2.0841,1.0049,0.45508,0.64027
4.32,0.029933,69.554,2.0303,1.2749,0.56982,0.435
4.328,0.025657,68.968,1.9756,1.1748,0.6001,0.37488
4.336,0.021991,68.382,1.9208,1.04,0.79004,0.3348
4.344,0.018937,67.796,1.8719,0.91992,0.83008,0.37488
4.352,0.015883,67.161,1.827,0.77979,0.60498,0.50978
4.36,0.013439,66.526,1.781,0.7002,0.51514,0.6349
4.368,0.010996,66.037,1.7361,0.65479,0.47021,0.70039
4.376,0.0079414,65.549,1.6931,0.64502,0.4502,0.71994
4.384,0.004887,65.06,1.6549,0.625,0.43506,0.73509
4.392,0.0012217,64.621,1.6178,0.62988,0.43994,0.73509
4.4,-0.0024435,64.181,1.5816,0.62012,0.41992,0.73998
4.408,-0.0073305,63.742,1.5494,0.625,0.41992,0.75024
4.416,-0.011607,63.351,1.523,0.61475,0.41016,0.75024
4.424,-0.016494,63.058,1.5034,0.62988,0.41504,0.75024
4.432,-0.021381,62.667,1.4917,0.62012,0.3999,0.75024
4.44,-0.026268,62.374,1.4897,0.63477,0.41016,0.74536
4.448,-0.031155,61.983,1.4927,0.62012,0.38525,0.74536
4.456,-0.035431,61.69,1.4985,0.63477,0.39014,0.73998
4.464,-0.039707,61.348,1.5064,0.625,0.375,0.73509
4.472,-0.044594,61.104,1.5152,0.63477,0.375,0.73021
4.48,-0.049481,60.811,1.5259,0.625,0.36523,0.73509
4.488,-0.054979,60.567,1.5357,0.62988,0.36523,0.73509
4.496,-0.060476,60.322,1.5435,0.62012,0.35498,0.73509
4.504,-0.065974,60.029,1.5523,0.61475,0.3501,0.73021
4.512,-0.071472,59.785,1.5621,0.6001,0.34521,0.73021
4.52,-0.07697,59.59,1.5709,0.58496,0.33496,0.73509
4.528,-0.082468,59.541,1.5797,0.58008,0.33008,0.73021
4.536,-0.087966,59.883,1.5875,0.56494,0.33496,0.73509
4.544,-0.092853,61.055,1.5943,0.56982,0.3252,0.73509
4.552,-0.098351,63.742,1.6002,0.55518,0.31982,0.73509
4.56,-0.10385,68.089,1.6061,0.56006,0.33008,0.73509
4.568,-0.10935,73.755,1.609,0.54004,0.31494,0.73509
4.576,-0.11484,79.811,1.607,0.56982,0.33496,0.73509
4.584,-0.12034,85.721,1.6041,0.56494,0.33008,0.73021
4.592,-0.12584,91.29,1.6002,0.58984,0.33984,0.73021
4.6,-0.13073,96.369,1.5953,0.6001,0.33984,0.72532
4.608,-0.13561,100.91,1.5894,0.63477,0.36523,0.71994
4.616,-0.13989,104.82,1.5816,0.64014,0.37012,0.71994
4.624,-0.14417,107.75,1.5728,0.66504,0.39014,0.71505
4.632,-0.14905,109.56,1.563,0.66992,0.39502,0.71994
4.64,-0.15333,110.05,1.5562,0.68506,0.41504,0.71505
4.648,-0.15822,109.31,1.5484,0.68994,0.41992,0.71505
4.656,-0.1631,107.51,1.5396,0.7002,0.43018,0.71505
4.664,-0.16738,104.92,1.5308,0.69482,0.43506,0.71017
4.672,-0.17104,101.94,1.5181,0.7002,0.43506,0.70528
4.68,-0.17471,98.665,1.5083,0.70508,0.43994,0.71017
4.688,-0.17838,95.344,1.5015,0.69482,0.43506,0.70528
4.696,-0.18326,92.218,1.4956,0.7002,0.43018,0.70039
4.704,-0.18754,89.189,1.4907,0.68506,0.43994,0.70039
4.712,-0.19304,86.356,1.4868,0.69482,0.43506,0.70528
4.72,-0.19853,83.816,1.4848,0.6748,0.43506,0.70528
4.728,-0.20403,81.423,1.4839,0.68018,0.43018,0.70528
4.736,-0.20953,79.176,1.4839,0.66992,0.43018,0.70528
4.744,-0.21503,77.027,1.4848,0.68018,0.43506,0.70528
4.752,-0.21991,75.073,1.4868,0.66504,0.43018,0.70528
4.76,-0.2248,73.168,1.4888,0.68018,0.43506,0.70528
4.768,-0.22908,71.41,1.4917,0.66016,0.43506,0.70528
4.776,-0.23335,69.798,1.4927,0.66992,0.43506,0.70528
4.784,-0.23763,68.431,1.4936,0.65479,0.43018,0.70528
4.792,-0.24191,67.161,1.4927,0.6748,0.43506,0.70528
4.8,-0.24618,66.135,1.4878,0.66504,0.4248,0.71017
4.808,-0.25046,65.305,1.4809,0.68018,0.41992,0.71017
4.816,-0.25473,64.621,1.4751,0.66992,0.40479,0.71994
4.824,-0.25901,64.132,1.4731,0.68018,0.41016,0.73021
4.832,-0.26268,63.742,1.48,0.66992,0.3999,0.73509
4.84,-0.26634,63.546,1.4946,0.66992,0.41016,0.73021
4.848,-0.27001,63.546,1.52,0.66992,0.41016,0.71017
4.856,-0.27367,63.79,1.567,0.7002,0.41504,0.68524
4.864,-0.27734,64.132,1.6334,0.70996,0.43506,0.68035
4.872,-0.281,64.621,1.7185,0.7002,0.44482,0.6652
4.88,-0.28467,65.158,1.8152,0.68018,0.43994,0.65005
4.888,-0.28833,65.842,1.9189,0.68506,0.4502,0.65005
4.896,-0.29139,66.623,2.0225,0.66992,0.45508,0.65494
4.904,-0.29444,67.356,2.1183,0.66016,0.4502,0.66031
4.912,-0.2975,68.089,2.1994,0.65479,0.4502,0.65494
4.92,-0.29994,68.821,2.263,0.6499,0.45508,0.6652
4.928,-0.30177,69.505,2.3069,0.64014,0.45996,0.6652
4.936,-0.3036,69.994,2.3343,0.62988,0.45508,0.6652
4.944,-0.30483,70.482,2.3451,0.64502,0.45508,0.67009
4.952,-0.30605,70.873,2.3421,0.64014,0.4502,0.67498
4.96,-0.30666,71.117,2.3275,0.65479,0.45508,0.67498
4.968,-0.30727,71.215,2.304,0.6499,0.44482,0.68035
4.976,-0.30727,71.215,2.2727,0.65479,0.4502,0.68524
4.984,-0.30666,71.117,2.2346,0.6499,0.4502,0.68524
4.992,-0.30544,70.873,2.1916,0.62988,0.4502,0.72532
5,-0.30422,70.531,2.1447,0.5752,0.41504,0.78006
5.008,-0.30238,70.091,2.0968,0.6001,0.33496,0.77517
5.016,-0.30055,69.652,2.0469,0.75488,0.31494,0.73998
5.024,-0.29872,69.163,1.999,1.1099,0.48486,0.58993
5.032,-0.29688,68.626,1.9521,1.2598,0.56006,0.41007
5.04,-0.29444,68.04,1.911,1.145,0.6499,0.3998
5.048,-0.292,67.503,1.8719,1,0.83008,0.37977
5.056,-0.28894,66.916,1.827,0.87012,0.72998,0.41984
5.064,-0.28589,66.379,1.7801,0.73975,0.56982,0.54985
5.072,-0.28283,65.842,1.7312,0.68506,0.5,0.66031
5.08,-0.27978,65.353,1.6833,0.6499,0.45996,0.71017
5.088,-0.27673,64.865,1.6373,0.63477,0.4502,0.72532
5.096,-0.27428,64.425,1.5934,0.625,0.43994,0.73509
5.104,-0.27123,63.986,1.5533,0.62012,0.43018,0.73509
5.112,-0.2694,63.546,1.52,0.625,0.41992,0.73509
5.12,-0.26695,63.155,1.4917,0.60986,0.41504,0.73998
5.128,-0.26573,62.716,1.4702,0.625,0.41016,0.73509
5.136,-0.2639,62.374,1.4555,0.62012,0.41016,0.74536
5.144,-0.26268,62.032,1.4477,0.62988,0.40479,0.73998
5.152,-0.26084,61.69,1.4467,0.625,0.40479,0.74536
5.16,-0.25901,61.348,1.4506,0.62988,0.3999,0.73509
5.168,-0.25718,61.006,1.4575,0.62012,0.38525,0.73998
5.176,-0.25596,60.664,1.4682,0.62988,0.37988,0.73998
5.184,-0.25473,60.42,1.4819,0.61475,0.36523,0.73998
5.192,-0.25412,60.029,1.4966,0.625,0.35986,0.73509
5.2,-0.25351,59.736,1.5112,0.60986,0.35498,0.73509
5.208,-0.25229,59.443,1.5259,0.60986,0.35986,0.73509
5.216,-0.25107,59.101,1.5406,0.58984,0.33496,0.73509
5.224,-0.24985,58.857,1.5562,0.58496,0.33496,0.73509
5.232,-0.24863,58.662,1.5709,0.56006,0.31494,0.73509
5.24,-0.2474,58.662,1.5846,0.56006,0.31982,0.73509
5.248,-0.24618,59.053,1.5982,0.53516,0.30518,0.73509
5.256,-0.24435,60.322,1.6119,0.54004,0.31006,0.73021
5.264,-0.24252,63.058,1.6266,0.5249,0.31494,0.73509
5.272,-0.2413,67.405,1.6383,0.52979,0.30029,0.73509
5.28,-0.23946,72.973,1.6461,0.5249,0.31006,0.73509
5.288,-0.23824,78.981,1.65,0.54004,0.31494,0.73998
5.296,-0.23641,84.793,1.65,0.5498,0.31494,0.73509
5.304,-0.23519,90.215,1.6481,0.56006,0.31494,0.73509
5.312,-0.23396,95.246,1.6442,0.5752,0.33008,0.73509
5.32,-0.23335,99.789,1.6403,0.58496,0.33496,0.73509
5.328,-0.23274,103.7,1.6354,0.59521,0.33496,0.73509
5.336,-0.23213,106.53,1.6305,0.60498,0.33984,0.73509
5.344,-0.23152,108.29,1.6276,0.62012,0.35498,0.73021
5.352,-0.23091,108.73,1.6246,0.61475,0.35986,0.73021
5.36,-0.22969,107.95,1.6207,0.63477,0.375,0.72532
5.368,-0.22969,106.04,1.6149,0.64502,0.38525,0.73021
5.376,-0.22908,103.35,1.608,0.65479,0.39014,0.71505
5.384,-0.22969,100.23,1.5992,0.64502,0.38525,0.71505
5.392,-0.2303,96.907,1.5904,0.66016,0.40479,0.71017
5.4,-0.2303,93.683,1.5816,0.65479,0.41016,0.70528
5.408,-0.2303,90.508,1.5738,0.66504,0.41504,0.70039
5.416,-0.2303,87.48,1.567,0.66016,0.41992,0.69501
5.424,-0.2303,84.696,1.5611,0.68018,0.43506,0.69013
5.432,-0.2303,82.107,1.5562,0.66992,0.43018,0.69013
5.44,-0.2303,79.665,1.5523,0.68018,0.43994,0.69013
5.448,-0.2303,77.418,1.5503,0.68018,0.44482,0.69013
5.456,-0.2303,75.318,1.5494,0.68506,0.4502,0.69013
5.464,-0.2303,73.315,1.5474,0.68018,0.44482,0.68524
5.472,-0.22969,71.41,1.5445,0.68994,0.45508,0.68524
5.48,-0.22908,69.749,1.5415,0.68018,0.4502,0.68035
5.488,-0.22847,68.186,1.5376,0.68994,0.45508,0.67498
5.496,-0.22908,66.819,1.5308,0.69482,0.45996,0.67498
5.504,-0.22908,65.598,1.52,0.68994,0.45508,0.67498
5.512,-0.22969,64.621,1.5073,0.70508,0.46484,0.68035
5.52,-0.2303,63.742,1.4966,0.7002,0.45508,0.68524
5.528,-0.23091,63.107,1.4888,0.71484,0.45508,0.69013
5.536,-0.23152,62.667,1.4858,0.70508,0.4502,0.69501
5.544,-0.23213,62.423,1.4897,0.7251,0.45508,0.69501
5.552,-0.23274,62.374,1.5044,0.71973,0.4502,0.69013
5.56,-0.23335,62.423,1.5367,0.71484,0.45508,0.67498
5.568,-0.23396,62.716,1.5885,0.70996,0.43994,0.66031
5.576,-0.23458,63.155,1.6618,0.7251,0.4502,0.65005
5.584,-0.23519,63.79,1.7546,0.69482,0.4502,0.64027
5.592,-0.23641,64.474,1.8602,0.68018,0.45508,0.63001
5.6,-0.23763,65.256,1.9726,0.66504,0.43506,0.63001
5.608,-0.23885,66.135,2.0841,0.66016,0.44482,0.6349
5.616,-0.24007,66.965,2.1848,0.64502,0.43506,0.64516
5.624,-0.2413,67.844,2.2688,0.64014,0.43506,0.64516
5.632,-0.24191,68.675,2.3343,0.625,0.4248,0.65005
5.64,-0.24191,69.407,2.3773,0.62012,0.43506,0.6652
5.648,-0.24191,70.091,2.4047,0.60498,0.41504,0.6652
5.656,-0.2413,70.726,2.4203,0.61475,0.41992,0.6652
5.664,-0.24007,71.166,2.4213,0.6001,0.41016,0.67009
5.672,-0.23824,71.557,2.4096,0.60986,0.41016,0.67009
5.68,-0.23641,71.752,2.3861,0.60498,0.40479,0.67498
5.688,-0.23213,71.801,2.3558,0.60498,0.41016,0.68524
5.696,-0.22786,71.752,2.3187,0.60986,0.39014,0.68524
5.704,-0.22175,71.557,2.2747,0.58008,0.38525,0.71505
5.712,-0.21503,71.215,2.2258,0.5249,0.36523,0.78006
5.72,-0.20831,70.922,2.174,0.51514,0.29004,0.78543
5.728,-0.20159,70.482,2.1212,0.68018,0.27002,0.75024
5.736,-0.19487,70.042,2.0714,1.0098,0.43018,0.60997
5.744,-0.18754,69.554,2.0225,1.2397,0.54004,0.40469
5.752,-0.17838,69.066,1.9697,1.1196,0.53516,0.37488
5.76,-0.16921,68.479,1.915,0.98486,0.76514,0.34506
5.768,-0.15883,67.991,1.8602,0.83984,0.69482,0.39492
5.776,-0.14783,67.551,1.8074,0.71973,0.54492,0.52493
5.784,-0.13745,67.063,1.7546,0.62988,0.4502,0.65005
5.792,-0.12706,66.672,1.7038,0.6001,0.41992,0.70528
5.8,-0.11668,66.233,1.6559,0.5752,0.39502,0.72532
5.808,-0.10568,65.94,1.609,0.58008,0.38525,0.72532
5.816,-0.094075,65.549,1.566,0.56006,0.375,0.73509
5.824,-0.081857,65.256,1.5298,0.5752,0.37988,0.73509
5.832,-0.069029,64.914,1.5015,0.56494,0.37012,0.73509
5.84,-0.0562,64.67,1.4829,0.5752,0.375,0.73509
5.848,-0.043372,64.377,1.4741,0.58008,0.36523,0.73509
5.856,-0.030544,64.132,1.4692,0.58984,0.37012,0.73509
5.864,-0.018326,63.839,1.4692,0.58984,0.36523,0.73509
5.872,-0.0054979,63.595,1.4761,0.60498,0.375,0.73509
5.88,0.0054979,63.448,1.4868,0.59521,0.35986,0.73021
5.888,0.017104,63.253,1.5005,0.60498,0.35498,0.73509
5.896,0.027489,63.107,1.5171,0.60498,0.35986,0.72532
5.904,0.037874,63.058,1.5367,0.61475,0.35498,0.71994
5.912,0.04887,62.911,1.5552,0.62012,0.36523,0.71994
5.92,0.060476,62.862,1.5738,0.60498,0.33984,0.72532
5.928,0.072083,62.814,1.5904,0.58496,0.33008,0.71505
5.936,0.08369,62.862,1.6051,0.58496,0.3252,0.71505
5.944,0.094685,63.009,1.6188,0.56982,0.33008,0.71994
5.952,0.10629,63.497,1.6334,0.56006,0.31494,0.71505
5.96,0.11729,64.572,1.6471,0.56494,0.31982,0.71505
5.968,0.12828,67.063,1.6608,0.54492,0.31494,0.71505
5.976,0.13989,71.41,1.6735,0.5498,0.31494,0.71994
5.984,0.1515,77.467,1.6852,0.53516,0.31494,0.71505
5.992,0.16371,84.305,1.696,0.55518,0.3252,0.71505
6,0.17593,91.045,1.7058,0.5498,0.3252,0.71505
6.008,0.18876,97.102,1.7116,0.58496,0.33984,0.71505
6.016,0.20159,102.57,1.7116,0.58984,0.3501,0.71017
6.024,0.21381,107.36,1.7077,0.625,0.37012,0.70039
6.032,0.22663,111.32,1.7019,0.62988,0.375,0.70039
6.04,0.23763,114.2,1.697,0.65479,0.39014,0.70039
6.048,0.24863,115.76,1.6931,0.66016,0.3999,0.69501
6.056,0.25779,115.86,1.6882,0.68506,0.41504,0.69013
6.064,0.26756,114.64,1.6833,0.68994,0.4248,0.69013
6.072,0.27734,112.29,1.6784,0.7002,0.43506,0.69013
6.08,0.28711,109.31,1.6735,0.7002,0.43506,0.68524
6.088,0.29688,105.94,1.6686,0.71484,0.45508,0.68035
6.096,0.30666,102.43,1.6647,0.71973,0.4502,0.68035
6.104,0.3146,99.056,1.6628,0.70996,0.4502,0.68524
6.112,0.32254,95.783,1.6618,0.68994,0.43994,0.69013
6.12,0.32865,92.755,1.6618,0.68506,0.43506,0.69013
6.128,0.33537,89.873,1.6628,0.68018,0.43994,0.69013
6.136,0.34026,87.236,1.6657,0.66992,0.43018,0.69013
6.144,0.34575,84.842,1.6706,0.6748,0.43506,0.69013
6.152,0.35003,82.693,1.6784,0.66504,0.43506,0.69013
6.16,0.35492,80.593,1.6872,0.66992,0.43506,0.69013
6.168,0.35919,78.688,1.697,0.66016,0.43506,0.69501
6.176,0.36347,76.881,1.7058,0.66992,0.43506,0.69013
6.184,0.36713,75.171,1.7146,0.66016,0.43506,0.69013
6.192,0.37141,73.608,1.7214,0.6748,0.43994,0.69013
6.2,0.37447,72.192,1.7253,0.66504,0.43506,0.69013
6.208,0.37752,70.873,1.7273,0.68018,0.44482,0.69013
6.216,0.37935,69.749,1.7283,0.66992,0.43506,0.69013
6.224,0.3818,68.821,1.7283,0.66992,0.43994,0.69501
6.232,0.38363,68.04,1.7312,0.65479,0.41992,0.70039
6.24,0.38546,67.503,1.7361,0.66016,0.41016,0.71017
6.248,0.38729,67.063,1.7458,0.6499,0.39502,0.71994
6.256,0.38913,66.819,1.7683,0.66016,0.39014,0.73509
6.264,0.39096,66.721,1.8055,0.65479,0.38525,0.73998
6.272,0.39279,66.916,1.8602,0.65479,0.38525,0.74536
6.28,0.39401,67.258,1.9326,0.6499,0.39014,0.71994
6.288,0.39585,67.747,2.0196,0.66504,0.37988,0.69501
6.296,0.39646,68.284,2.1163,0.68018,0.3999,0.67498
6.304,0.39768,69.066,2.218,0.66016,0.41504,0.66031
6.312,0.39829,69.847,2.3177,0.64014,0.41016,0.65005
6.32,0.3989,70.629,2.4096,0.64014,0.41504,0.65005
6.328,0.40012,71.41,2.4868,0.62988,0.40479,0.65005
6.336,0.40134,72.192,2.5396,0.62012,0.41016,0.6652
6.344,0.40318,72.924,2.5738,0.625,0.41504,0.67009
6.352,0.40501,73.51,2.5982,0.60498,0.40479,0.68035
6.36,0.40684,73.901,2.6109,0.6001,0.41016,0.68524
6.368,0.40867,74.243,2.6109,0.59521,0.3999,0.69013
6.376,0.4099,74.438,2.5973,0.60498,0.41016,0.69013
6.384,0.41173,74.438,2.5738,0.60498,0.40479,0.69013
6.392,0.41356,74.341,2.5415,0.61475,0.41504,0.69013
6.4,0.41539,74.194,2.5034,0.60986,0.41016,0.69013
6.408,0.41784,73.852,2.4604,0.62012,0.41992,0.69013
6.416,0.42028,73.413,2.4135,0.60498,0.40479,0.69501
6.424,0.42211,72.924,2.3656,0.58496,0.41016,0.75513
6.432,0.42456,72.387,2.3167,0.54004,0.36523,0.80499
6.44,0.42639,71.752,2.2698,0.60498,0.31494,0.80499
6.448,0.42822,71.068,2.2239,0.81006,0.36523,0.73998
6.456,0.43067,70.384,2.173,1.1899,0.54004,0.52981
6.464,0.43311,69.603,2.1212,1.2798,0.58984,0.34506
6.472,0.43555,68.919,2.0694,1.1396,0.68018,0.24487
6.48,0.438,68.235,2.0176,0.99512,0.81494,0.28983
6.488,0.44044,67.6,1.9658,0.8501,0.6748,0.43011
6.496,0.44288,66.916,1.914,0.72998,0.5498,0.58504
6.504,0.44472,66.281,1.8651,0.66992,0.47998,0.68524
6.512,0.44655,65.695,1.8201,0.625,0.44482,0.72532
6.52,0.44777,65.158,1.7771,0.60986,0.43018,0.74536
6.528,0.44899,64.621,1.7341,0.6001,0.41504,0.75024
6.536,0.4496,64.132,1.6989,0.59521,0.40479,0.76002
6.544,0.45021,63.693,1.6716,0.60498,0.3999,0.76002
6.552,0.44899,63.253,1.6461,0.58984,0.39014,0.7654
6.56,0.44838,62.814,1.6256,0.6001,0.38525,0.7654
6.568,0.44594,62.423,1.6109,0.58984,0.38525,0.77028
6.576,0.44411,62.032,1.6041,0.6001,0.375,0.77517
6.584,0.44166,61.69,1.6041,0.6001,0.37012,0.7654
6.592,0.43922,61.348,1.6109,0.60498,0.37012,0.76002
6.6,0.43616,61.104,1.6217,0.58984,0.35986,0.77028
6.608,0.43372,60.86,1.6364,0.6001,0.3501,0.76002
6.616,0.42883,60.616,1.651,0.58984,0.34521,0.7654
6.624,0.42456,60.371,1.6657,0.59521,0.33984,0.76002
6.632,0.41784,60.029,1.6823,0.5752,0.31982,0.76002
6.64,0.41173,59.785,1.696,0.58008,0.31494,0.7654
6.648,0.4044,59.59,1.7087,0.5498,0.29492,0.7654
6.656,0.39768,59.443,1.7214,0.54492,0.29004,0.76002
6.664,0.38974,59.297,1.7322,0.5249,0.2749,0.76002
6.672,0.3818,59.443,1.7419,0.5249,0.2749,0.7654
6.68,0.37385,60.127,1.7478,0.50488,0.26514,0.76002
6.688,0.36652,62.179,1.7537,0.50488,0.26025,0.7654
6.696,0.35919,66.037,1.7595,0.49023,0.26514,0.77028
