Time [s], RESP, PLETH, II, V, AVR, ABP
3.248,-0.28313,0.26491,-0.058594,1.0608,0.96078,32.855
3.256,-0.28313,0.26588,-0.064453,1.051,0.96078,32.855
3.264,-0.28012,0.26784,-0.048828,1.0569,0.95098,32.855
3.272,-0.28012,0.26882,-0.054688,1.051,0.95686,32.855
3.28,-0.27711,0.26979,-0.039062,1.051,0.95098,32.855
3.288,-0.27711,0.27077,-0.048828,1.0471,0.95686,32.855
3.296,-0.2741,0.27077,-0.035156,1.0471,0.94118,32.66
3.304,-0.2741,0.27175,-0.039062,1.051,0.95098,32.66
3.312,-0.2741,0.27175,-0.029297,1.0471,0.94118,32.464
3.32,-0.2741,0.27175,-0.025391,1.051,0.94118,32.464
3.328,-0.27108,0.27273,-0.029297,1.0471,0.93137,32.464
3.336,-0.27108,0.2737,-0.025391,1.0471,0.92549,32.464
3.344,-0.27108,0.2737,-0.0097656,1.0471,0.92157,32.269
3.352,-0.27108,0.27273,-0.0097656,1.0569,0.92549,32.269
3.36,-0.27108,0.27273,0,1.051,0.91569,32.073
3.368,-0.27108,0.27273,0,1.0667,0.91569,31.877
3.376,-0.27108,0.27273,0.0058594,1.0608,0.92157,31.877
3.384,-0.27108,0.27175,0.015625,1.0725,0.91176,31.682
3.392,-0.27108,0.27077,0.0058594,1.0725,0.91569,31.486
3.4,-0.26807,0.26979,0.019531,1.0824,0.90588,31.486
3.408,-0.26807,0.26979,0.015625,1.0765,0.90588,31.291
3.416,-0.26807,0.26979,0.025391,1.0765,0.90196,31.291
3.424,-0.26807,0.26979,0.019531,1.0667,0.91176,31.682
3.432,-0.26506,0.26979,0.03125,1.0569,0.89608,32.855
3.44,-0.26506,0.26882,0.019531,1.0373,0.90196,35.789
3.448,-0.26506,0.26784,0.035156,1.0216,0.8902,40.874
3.456,-0.26506,0.26784,0.019531,1.0059,0.89608,47.914
3.464,-0.26506,0.26784,0.019531,0.99608,0.8902,56.323
3.472,-0.26506,0.26784,0.015625,0.98235,0.8902,64.537
3.48,-0.26506,0.26686,0.019531,0.97059,0.8902,71.773
3.488,-0.26506,0.26588,0.0097656,0.96078,0.89608,77.64
3.496,-0.26506,0.26588,0.015625,0.95686,0.89608,81.747
3.504,-0.26506,0.26588,0,0.96078,0.91176,84.485
3.512,-0.26506,0.26588,0.0058594,0.95098,0.90196,85.854
3.52,-0.26807,0.26686,0,0.95098,0.90588,86.441
3.528,-0.26807,0.26686,0,0.95686,0.90196,86.245
3.536,-0.27108,0.26686,-0.019531,0.96667,0.91176,85.854
3.544,-0.27108,0.26686,-0.0097656,0.95686,0.91569,84.876
3.552,-0.2741,0.26686,-0.013672,0.96078,0.90588,83.703
3.56,-0.27711,0.26784,-0.0097656,0.95686,0.91569,82.334
3.568,-0.27711,0.26882,-0.025391,0.95686,0.90588,80.574
3.576,-0.28012,0.26882,-0.013672,0.95098,0.91569,78.814
3.584,-0.28313,0.26882,-0.019531,0.96078,0.91176,76.858
3.592,-0.28614,0.26784,-0.025391,0.96078,0.91569,74.902
3.6,-0.28916,0.26882,-0.013672,0.96667,0.91176,72.751
3.608,-0.29217,0.26979,-0.025391,0.96078,0.91569,70.404
3.616,-0.29518,0.27077,-0.0097656,0.97059,0.91176,68.057
3.624,-0.29819,0.27175,-0.013672,0.96667,0.90196,65.711
3.632,-0.3012,0.2737,0.015625,0.97647,0.8902,62.973
3.64,-0.30422,0.27468,0.019531,0.97647,0.8902,60.43
3.648,-0.30422,0.27566,0.044922,0.98235,0.88039,58.083
3.656,-0.30422,0.27664,0.041016,0.96667,0.87647,55.541
3.664,-0.30723,0.27761,0.035156,0.96078,0.87059,53.194
3.672,-0.30723,0.27761,0.019531,0.94706,0.88039,51.043
3.68,-0.30723,0.27761,0.019531,0.93725,0.88039,49.283
3.688,-0.30723,0.27761,0.019531,0.95098,0.88627,47.523
3.696,-0.30723,0.27761,0.025391,0.96078,0.87647,46.154
3.704,-0.30723,0.27957,-0.0039062,0.97059,0.91176,44.98
3.712,-0.30723,0.28446,-0.044922,0.96667,0.93725,44.198
3.72,-0.30422,0.29423,-0.080078,0.97647,0.96078,43.612
3.728,-0.30422,0.3089,-0.074219,0.96667,0.95686,43.22
3.736,-0.30422,0.3304,-0.083984,0.97059,0.96078,43.025
3.744,-0.30422,0.35875,-0.074219,0.97059,0.95686,43.025
3.752,-0.3012,0.39198,-0.083984,0.97647,0.96078,43.025
3.76,-0.3012,0.42424,-0.080078,0.97059,0.96078,43.025
3.768,-0.3012,0.4565,-0.089844,0.97647,0.96078,43.025
3.776,-0.3012,0.4956,-0.09375,0.97059,0.96667,43.22
3.784,-0.29819,0.53763,-0.054688,0.95098,0.94118,43.416
3.792,-0.29819,0.58065,-0.0039062,0.8902,0.91569,43.807
3.8,-0.29819,0.62268,0.064453,0.80588,0.86667,44.003
3.808,-0.29819,0.66276,0,0.77647,0.85098,44.198
3.816,-0.29819,0.70088,-0.10938,0.61961,0.87647,44.394
3.824,-0.29819,0.73607,-0.18945,0.56078,0.8902,44.589
3.832,-0.3012,0.76735,-0.29492,0.6902,1.0118,44.589
3.84,-0.3012,0.79374,-0.34375,0.91569,1.1118,44.785
3.848,-0.3012,0.81623,-0.17383,1.0059,1.0216,44.785
3.856,-0.3012,0.83089,-0.089844,1.0275,0.98235,44.785
3.864,-0.30422,0.84066,-0.058594,1.0471,0.96078,44.785
3.872,-0.30422,0.84848,-0.054688,1.0471,0.96078,44.785
3.88,-0.30422,0.85337,-0.044922,1.0471,0.95686,44.785
3.888,-0.30422,0.85533,-0.048828,1.051,0.95098,44.589
3.896,-0.30422,0.85239,-0.029297,1.0471,0.94118,44.589
3.904,-0.30723,0.84653,-0.039062,1.0471,0.95098,44.589
3.912,-0.30723,0.83675,-0.029297,1.0471,0.94118,44.394
3.92,-0.30723,0.82307,-0.029297,1.0471,0.94118,44.198
3.928,-0.30723,0.80743,-0.025391,1.0412,0.94118,44.003
3.936,-0.30723,0.78788,-0.025391,1.0412,0.94118,43.807
3.944,-0.30723,0.76735,-0.013672,1.0412,0.93725,43.416
3.952,-0.30723,0.74682,-0.019531,1.0412,0.93725,43.22
3.96,-0.30422,0.72532,-0.0097656,1.0412,0.92549,43.025
3.968,-0.30422,0.70186,-0.013672,1.0471,0.92157,42.829
3.976,-0.30422,0.6784,-0.0039062,1.0412,0.93137,42.438
3.984,-0.30422,0.65396,0,1.0471,0.92157,42.047
3.992,-0.3012,0.6305,0.0058594,1.0471,0.91569,41.851
4,-0.3012,0.60704,0.0097656,1.0608,0.91569,41.46
4.008,-0.29819,0.58553,0,1.0608,0.91569,41.069
4.016,-0.29518,0.56403,0.019531,1.0725,0.90588,40.678
4.024,-0.29217,0.54545,0.015625,1.0725,0.91176,40.091
4.032,-0.29217,0.52884,0.03125,1.0765,0.89608,39.896
4.04,-0.28916,0.51417,0.041016,1.0824,0.90196,39.505
4.048,-0.28614,0.50049,0.050781,1.0863,0.8902,39.113
4.056,-0.28313,0.49071,0.044922,1.0725,0.88627,38.722
4.064,-0.28012,0.48192,0.060547,1.0608,0.87647,38.527
4.072,-0.27711,0.47507,0.050781,1.0412,0.87647,38.527
4.08,-0.2741,0.46823,0.060547,1.0314,0.87647,38.918
4.088,-0.27108,0.46334,0.044922,1.0118,0.87647,39.896
4.096,-0.26807,0.45943,0.050781,0.99608,0.87059,41.656
4.104,-0.26506,0.45552,0.025391,0.97647,0.8902,44.785
4.112,-0.26205,0.45161,0.03125,0.97059,0.88627,48.892
4.12,-0.25904,0.44868,0.0097656,0.95686,0.89608,53.585
4.128,-0.25602,0.44575,0.015625,0.95686,0.8902,58.475
4.136,-0.25602,0.44282,0,0.95098,0.90196,63.168
4.144,-0.25301,0.43988,0,0.95686,0.90196,67.471
4.152,-0.25301,0.43793,-0.019531,0.96078,0.91176,70.795
4.16,-0.25301,0.435,-0.025391,0.95686,0.91569,73.338
4.168,-0.25602,0.43206,-0.035156,0.96078,0.92157,75.098
4.176,-0.25602,0.42815,-0.029297,0.95098,0.91569,76.076
4.184,-0.25602,0.42424,-0.025391,0.95686,0.91569,76.467
4.192,-0.25904,0.42033,-0.035156,0.95098,0.92157,76.467
4.2,-0.26205,0.4174,-0.025391,0.96078,0.91569,75.88
4.208,-0.26205,0.41349,-0.029297,0.95686,0.91569,75.098
4.216,-0.26506,0.40958,-0.025391,0.96078,0.91569,73.924
4.224,-0.26807,0.40665,-0.044922,0.96667,0.92157,72.555
4.232,-0.27108,0.40274,-0.039062,0.97059,0.91569,70.991
4.24,-0.2741,0.39883,-0.048828,0.97059,0.92549,69.231
4.248,-0.27711,0.39492,-0.044922,0.97647,0.92549,67.275
4.256,-0.27711,0.39101,-0.048828,0.96667,0.92157,65.319
4.264,-0.28012,0.3871,-0.025391,0.97647,0.91569,62.973
4.272,-0.28313,0.38221,-0.0039062,0.97647,0.90196,60.626
4.28,-0.28614,0.37732,0.015625,0.97647,0.8902,58.279
4.288,-0.28614,0.37146,0.025391,0.98627,0.88039,55.932
4.296,-0.28916,0.36657,0.044922,0.97647,0.86667,53.585
4.304,-0.28916,0.3607,0.019531,0.96667,0.87059,51.434
4.312,-0.28916,0.35484,0.025391,0.95686,0.86078,49.479
4.32,-0.29217,0.34897,0.0097656,0.94706,0.87059,47.523
4.328,-0.29217,0.34506,0.025391,0.94118,0.87647,45.958
4.336,-0.29217,0.34115,0.019531,0.96667,0.87059,44.589
4.344,-0.29217,0.33724,0.025391,0.96078,0.88039,43.416
4.352,-0.29217,0.33529,-0.039062,0.98235,0.92549,42.438
4.36,-0.29217,0.33431,-0.058594,0.97647,0.94118,41.656
4.368,-0.29217,0.33431,-0.074219,0.97647,0.94706,41.265
4.376,-0.29217,0.33822,-0.080078,0.97647,0.95098,40.678
4.384,-0.29217,0.34604,-0.070312,0.97647,0.94706,40.482
4.392,-0.29217,0.35777,-0.074219,0.97647,0.95098,40.287
4.4,-0.29217,0.37537,-0.074219,0.98235,0.94706,40.287
4.408,-0.29217,0.39687,-0.064453,0.97647,0.95098,40.287
4.416,-0.29217,0.42229,-0.058594,0.98235,0.94118,40.287
4.424,-0.29217,0.45161,-0.074219,0.96667,0.95686,40.482
4.432,-0.29217,0.48192,-0.0097656,0.92549,0.92157,40.482
4.44,-0.28916,0.5132,0.070312,0.83137,0.87647,40.678
4.448,-0.28916,0.54448,0.11133,0.78627,0.82549,40.874
4.456,-0.28916,0.57087,-0.048828,0.67059,0.85098,41.069
4.464,-0.28916,0.59335,-0.1543,0.57059,0.87059,41.265
4.472,-0.28614,0.61681,-0.22852,0.63529,0.95098,41.265
4.48,-0.28614,0.6393,-0.30469,0.8451,1.0667,41.46
4.488,-0.28313,0.65885,-0.21875,0.98627,1.0765,41.46
4.496,-0.28313,0.67546,-0.083984,1.0216,0.96667,41.46
4.504,-0.28313,0.68817,-0.048828,1.0471,0.95098,41.46
4.512,-0.28012,0.69795,-0.029297,1.0569,0.94118,41.46
4.52,-0.28012,0.70283,-0.039062,1.0608,0.94706,41.656
4.528,-0.28012,0.70381,-0.019531,1.0569,0.93137,41.656
4.536,-0.27711,0.70186,-0.025391,1.0608,0.93137,41.46
4.544,-0.27711,0.69599,-0.019531,1.051,0.93137,41.46
4.552,-0.27711,0.68719,-0.025391,1.0608,0.93725,41.46
4.56,-0.27711,0.67546,-0.0039062,1.0471,0.91569,41.265
4.568,-0.27711,0.6608,0,1.051,0.92157,41.069
4.576,-0.27711,0.64321,-0.0097656,1.0569,0.92549,41.069
4.584,-0.27711,0.62366,0,1.051,0.91569,40.874
4.592,-0.27711,0.60215,0.0058594,1.0412,0.91569,40.482
4.6,-0.27711,0.58065,0,1.0471,0.91569,40.287
4.608,-0.27711,0.55816,0.015625,1.0412,0.91176,40.091
4.616,-0.27711,0.53666,0.019531,1.0471,0.90588,39.896
4.624,-0.27711,0.51515,0.015625,1.0471,0.90196,39.7
4.632,-0.27711,0.49365,0.03125,1.0471,0.8902,39.309
4.64,-0.2741,0.47312,0.025391,1.0471,0.89608,38.918
4.648,-0.2741,0.45357,0.035156,1.0569,0.8902,38.527
4.656,-0.27108,0.43597,0.019531,1.0569,0.89608,38.136
4.664,-0.26807,0.42229,0.044922,1.0608,0.8902,37.744
4.672,-0.26506,0.40762,0.044922,1.0667,0.8902,37.353
4.68,-0.26205,0.39394,0.054688,1.0725,0.88039,37.158
4.688,-0.25904,0.38123,0.054688,1.0725,0.88627,36.767
4.696,-0.25301,0.37048,0.064453,1.0725,0.87059,36.571
4.704,-0.25,0.3607,0.060547,1.0569,0.87647,36.376
4.712,-0.24398,0.35288,0.070312,1.0471,0.86667,36.18
4.72,-0.23795,0.3392,0.054688,1.0314,0.87647,36.571
4.728,-0.23193,0.32454,0.076172,1.0157,0.86078,37.353
4.736,-0.22289,0.31476,0.054688,1.0059,0.86667,39.113
4.744,-0.21687,0.30987,0.044922,1.002,0.87647,42.047
4.752,-0.20783,0.30694,0.03125,0.98627,0.88627,46.545
4.76,-0.20181,0.30499,0.035156,0.97647,0.8902,51.825
4.768,-0.19578,0.30401,0.025391,0.97059,0.88627,57.301
4.776,-0.18976,0.30303,0.03125,0.96078,0.88627,62.973
4.784,-0.18373,0.30205,0,0.96667,0.89608,67.666
4.792,-0.17771,0.30205,-0.0039062,0.96078,0.90588,71.773
4.8,-0.17169,0.30108,0,0.96667,0.90196,74.902
4.808,-0.16566,0.3001,-0.0097656,0.96667,0.92157,77.054
4.816,-0.15964,0.29814,-0.0039062,0.96667,0.91569,78.227
4.824,-0.15663,0.29717,-0.013672,0.95686,0.92157,78.814
4.832,-0.1506,0.29619,-0.0097656,0.96078,0.91569,78.618
4.84,-0.14759,0.29423,-0.025391,0.95686,0.92157,78.031
4.848,-0.14458,0.29228,0,0.96078,0.91569,77.054
4.856,-0.13855,0.2913,-0.025391,0.96667,0.92549,75.88
4.864,-0.13554,0.28935,-0.025391,0.97059,0.92549,74.316
4.872,-0.13253,0.28837,-0.0039062,0.95686,0.91569,72.751
4.88,-0.12952,0.28641,-0.019531,0.96667,0.92157,70.795
4.888,-0.12651,0.28446,-0.013672,0.96078,0.92157,68.84
4.896,-0.12349,0.28152,-0.0097656,0.96667,0.91569,66.688
4.904,-0.11747,0.27859,-0.019531,0.97059,0.92157,64.342
4.912,-0.11446,0.27566,0.019531,0.97059,0.8902,61.799
4.92,-0.11145,0.27175,0.015625,0.97647,0.89608,59.452
4.928,-0.10843,0.26882,0.035156,0.98235,0.88627,56.91
4.936,-0.10241,0.26491,0.035156,0.97059,0.8902,54.563
4.944,-0.099398,0.26197,0.03125,0.95686,0.87059,52.216
4.952,-0.093373,0.25904,0.03125,0.94118,0.87059,49.87
4.96,-0.090361,0.25709,0.025391,0.93137,0.87647,47.718
4.968,-0.084337,0.25513,0.019531,0.95686,0.88627,45.958
4.976,-0.078313,0.25122,0.025391,0.96667,0.87647,44.394
4.984,-0.075301,0.24829,0.0097656,0.97647,0.8902,43.025
4.992,-0.069277,0.24633,-0.029297,0.97647,0.92549,42.047
5,-0.066265,0.24536,-0.064453,0.98235,0.94706,41.265
5.008,-0.060241,0.24633,-0.064453,0.97647,0.95686,40.678
5.016,-0.054217,0.25122,-0.080078,0.98627,0.96078,40.482
5.024,-0.048193,0.25806,-0.074219,0.98235,0.96078,40.091
5.032,-0.045181,0.26979,-0.070312,0.98235,0.95686,40.091
5.04,-0.039157,0.28641,-0.058594,0.97647,0.94706,40.091
5.048,-0.033133,0.30694,-0.048828,0.97647,0.94118,40.287
5.056,-0.024096,0.32649,-0.058594,0.97059,0.94706,40.482
5.064,-0.018072,0.34702,-0.035156,0.96078,0.93725,40.678
5.072,-0.012048,0.37243,0,0.92157,0.92157,40.874
5.08,-0.0060241,0.3998,0.070312,0.85098,0.87059,41.265
5.088,0,0.42815,0.089844,0.81569,0.85098,41.46
5.096,0.0060241,0.4565,-0.048828,0.71569,0.87647,41.656
5.104,0.012048,0.48289,-0.14844,0.61569,0.89608,41.851
5.112,0.018072,0.50831,-0.20898,0.6098,0.96078,41.851
5.12,0.024096,0.53177,-0.30859,0.85098,1.0765,42.047
5.128,0.03012,0.5523,-0.22461,0.98235,1.0863,42.047
5.136,0.036145,0.56891,-0.10352,1.0118,0.98627,42.047
5.144,0.042169,0.5826,-0.054688,1.0373,0.96078,42.047
5.152,0.048193,0.5914,-0.048828,1.0471,0.96078,42.243
5.16,0.054217,0.59531,-0.044922,1.0471,0.95686,42.243
5.168,0.060241,0.59824,-0.048828,1.0412,0.95098,42.243
5.176,0.066265,0.59922,-0.035156,1.0412,0.94118,42.047
5.184,0.072289,0.59629,-0.029297,1.0412,0.94706,42.047
5.192,0.078313,0.5914,-0.035156,1.0314,0.94118,42.047
5.2,0.087349,0.5826,-0.025391,1.0314,0.94118,42.047
5.208,0.093373,0.57185,-0.025391,1.0275,0.94706,42.047
5.216,0.099398,0.55718,-0.029297,1.0314,0.94118,42.047
5.224,0.10542,0.54154,-0.025391,1.0216,0.95098,41.851
5.232,0.11145,0.52297,-0.019531,1.0275,0.94118,41.851
5.24,0.11747,0.5044,-0.025391,1.0216,0.93725,41.851
5.248,0.12349,0.48387,-0.0097656,1.0275,0.93137,41.656
5.256,0.12651,0.46628,-0.019531,1.0314,0.93725,41.656
5.264,0.12952,0.44966,-0.0097656,1.0216,0.92549,41.46
5.272,0.12952,0.43206,-0.0039062,1.0275,0.93137,41.265
5.28,0.13253,0.41447,0,1.0314,0.92549,40.874
5.288,0.13253,0.39589,0,1.0373,0.92157,40.678
5.296,0.13253,0.37928,0.019531,1.0314,0.91569,40.482
5.304,0.13253,0.36364,0.0097656,1.0471,0.91569,40.091
5.312,0.13253,0.34995,0.03125,1.0471,0.90588,39.896
5.32,0.12952,0.33822,0.025391,1.0569,0.91176,39.7
5.328,0.12952,0.32747,0.044922,1.051,0.8902,39.505
5.336,0.12349,0.31965,0.035156,1.0569,0.90196,39.309
5.344,0.11747,0.31281,0.050781,1.0412,0.8902,39.309
5.352,0.10843,0.30792,0.044922,1.0314,0.89608,39.309
5.36,0.099398,0.30499,0.050781,1.0216,0.8902,39.7
5.368,0.087349,0.30303,0.041016,1.0059,0.89608,40.678
5.376,0.078313,0.3001,0.044922,0.99608,0.8902,42.634
5.384,0.066265,0.29814,0.025391,0.98235,0.89608,45.763
5.392,0.054217,0.29717,0.019531,0.97647,0.90588,49.87
5.4,0.042169,0.29619,0.0097656,0.97059,0.90196,54.759
5.408,0.03012,0.29521,0.0058594,0.96078,0.90588,60.039
5.416,0.018072,0.29423,-0.0039062,0.96667,0.91569,65.124
5.424,0.0090361,0.29326,-0.013672,0.95686,0.92157,69.426
5.432,-0.0030121,0.29228,-0.0097656,0.96078,0.91569,73.142
5.44,-0.01506,0.29228,-0.025391,0.95098,0.92549,75.88
5.448,-0.024096,0.2913,-0.029297,0.95686,0.92549,77.836
5.456,-0.036145,0.29032,-0.035156,0.96078,0.93137,78.814
5.464,-0.045181,0.29032,-0.025391,0.96078,0.93137,79.205
5.472,-0.054217,0.29032,-0.044922,0.95686,0.93725,79.009
5.48,-0.063253,0.28935,-0.035156,0.96667,0.93137,78.422
5.488,-0.072289,0.28837,-0.039062,0.95686,0.93725,77.445
5.496,-0.081325,0.28739,-0.029297,0.96078,0.92549,76.271
5.504,-0.087349,0.28739,-0.039062,0.95098,0.93725,75.098
5.512,-0.096386,0.28739,-0.025391,0.95686,0.92549,73.533
5.52,-0.10241,0.28739,-0.029297,0.96078,0.93137,71.773
5.528,-0.11145,0.28739,-0.019531,0.96667,0.92549,69.818
5.536,-0.11747,0.28739,-0.029297,0.97059,0.93137,67.666
5.544,-0.12651,0.28739,-0.025391,0.96667,0.92549,65.515
5.552,-0.13253,0.28739,-0.019531,0.97647,0.92549,63.168
5.56,-0.13855,0.28739,0.0058594,0.97059,0.90588,60.821
5.568,-0.14759,0.28641,0.0097656,0.97647,0.89608,58.279
5.576,-0.15361,0.28446,0.044922,0.97647,0.88039,56.128
5.584,-0.15663,0.28348,0.044922,0.97647,0.87647,53.781
5.592,-0.16265,0.28152,0.035156,0.95686,0.88039,51.63
5.6,-0.16867,0.27957,0.019531,0.95098,0.87647,49.674
5.608,-0.1747,0.27859,0.0097656,0.94706,0.8902,47.914
5.616,-0.17771,0.27664,0.019531,0.95098,0.88627,46.349
5.624,-0.18373,0.27468,0.025391,0.96078,0.88039,45.176
5.632,-0.18675,0.27468,0.03125,0.97647,0.87647,44.198
5.64,-0.18976,0.27566,-0.029297,0.97647,0.92157,43.416
5.648,-0.19277,0.27859,-0.054688,0.97059,0.94118,42.829
5.656,-0.19578,0.28446,-0.074219,0.97647,0.95098,42.438
5.664,-0.1988,0.29228,-0.080078,0.97647,0.95098,42.243
5.672,-0.20181,0.30401,-0.083984,0.97647,0.95686,42.047
5.68,-0.20482,0.32063,-0.074219,0.97647,0.95098,42.047
5.688,-0.20482,0.34115,-0.080078,0.97647,0.96078,42.047
5.696,-0.20783,0.36461,-0.074219,0.97647,0.95098,42.047
5.704,-0.20783,0.39003,-0.080078,0.97059,0.96078,42.243
5.712,-0.21084,0.4174,-0.054688,0.96078,0.94118,42.438
5.72,-0.21084,0.44575,-0.025391,0.92549,0.93725,42.438
5.728,-0.21084,0.4741,0.064453,0.83529,0.87647,42.634
5.736,-0.21084,0.50049,0.089844,0.8,0.8451,42.829
5.744,-0.21386,0.52493,-0.058594,0.68627,0.86667,43.025
5.752,-0.21386,0.54545,-0.17383,0.6,0.8902,43.025
5.76,-0.21386,0.56109,-0.25977,0.66471,0.97647,43.025
5.768,-0.21386,0.57869,-0.35938,0.88627,1.0961,43.025
5.776,-0.21687,0.59335,-0.21875,1.0157,1.0412,43.025
5.784,-0.21687,0.60508,-0.11523,1.0275,0.99216,43.025
5.792,-0.21687,0.61486,-0.070312,1.0471,0.96667,43.025
5.8,-0.21687,0.62072,-0.054688,1.051,0.96078,43.025
5.808,-0.21687,0.62268,-0.039062,1.0471,0.95098,43.025
5.816,-0.21687,0.62268,-0.035156,1.0471,0.94706,43.025
5.824,-0.21687,0.61877,-0.048828,1.0412,0.95686,43.025
5.832,-0.21988,0.6129,-0.029297,1.0471,0.94118,43.025
5.84,-0.21988,0.60313,-0.035156,1.0471,0.94706,43.025
5.848,-0.21988,0.59335,-0.025391,1.0471,0.94118,42.829
5.856,-0.21988,0.58162,-0.019531,1.0412,0.93725,42.829
5.864,-0.22289,0.56794,-0.013672,1.0471,0.93725,42.634
5.872,-0.22289,0.5523,-0.019531,1.0412,0.93137,42.438
5.88,-0.22289,0.53568,-0.0097656,1.0412,0.92549,42.243
5.888,-0.2259,0.51808,-0.019531,1.0373,0.93137,42.047
5.896,-0.2259,0.49951,0,1.0412,0.91569,41.851
5.904,-0.2259,0.48192,0,1.0412,0.92157,41.656
5.912,-0.2259,0.46432,0.0097656,1.0471,0.91569,41.46
5.92,-0.22892,0.4477,0,1.0412,0.92157,41.069
5.928,-0.22892,0.43304,0.019531,1.0471,0.91176,40.678
5.936,-0.22892,0.41838,0.015625,1.051,0.91569,40.287
5.944,-0.22892,0.40567,0.019531,1.0471,0.90588,40.091
5.952,-0.22892,0.39492,0.019531,1.0725,0.90588,39.7
5.96,-0.22892,0.38612,0.041016,1.0725,0.89608,39.309
5.968,-0.22892,0.3783,0.035156,1.0824,0.90196,38.918
5.976,-0.22892,0.37048,0.050781,1.0765,0.8902,38.527
5.984,-0.2259,0.36364,0.044922,1.0765,0.8902,38.331
5.992,-0.2259,0.35777,0.054688,1.0725,0.88627,38.136
6,-0.2259,0.35386,0.050781,1.0569,0.88039,37.94
6.008,-0.2259,0.34995,0.044922,1.0412,0.8902,38.527
6.016,-0.2259,0.34702,0.054688,1.0216,0.87647,39.7
6.024,-0.2259,0.34409,0.041016,0.99608,0.8902,42.438
6.032,-0.2259,0.34311,0.044922,0.99216,0.88039,46.349
6.04,-0.2259,0.34213,0.03125,0.97647,0.8902,51.63
6.048,-0.2259,0.34115,0.015625,0.97059,0.8902,57.497
6.056,-0.2259,0.34115,0.0097656,0.95686,0.89608,63.364
6.064,-0.2259,0.34018,0.015625,0.96667,0.90196,68.644
6.072,-0.22892,0.3392,-0.0097656,0.96078,0.91176,73.142
6.08,-0.22892,0.33822,-0.013672,0.96667,0.91176,76.662
6.088,-0.23193,0.33724,-0.025391,0.96078,0.91569,78.814
6.096,-0.23193,0.33627,-0.013672,0.96078,0.91569,80.183
6.104,-0.23494,0.33529,-0.025391,0.95686,0.91569,80.965
6.112,-0.23795,0.33431,-0.013672,0.95686,0.91569,80.965
6.12,-0.24096,0.33236,-0.025391,0.96078,0.92157,80.574
6.128,-0.24398,0.33138,-0.019531,0.95686,0.91569,79.791
6.136,-0.25,0.3304,-0.029297,0.96667,0.92549,78.814
6.144,-0.25301,0.32942,-0.019531,0.96078,0.91569,77.64
6.152,-0.25602,0.32845,-0.035156,0.96667,0.92549,76.271
6.16,-0.25904,0.32747,-0.025391,0.96078,0.92157,74.707
6.168,-0.26506,0.32551,-0.035156,0.97059,0.92549,72.947
6.176,-0.26807,0.32454,-0.025391,0.96078,0.92157,70.991
6.184,-0.27108,0.32258,-0.039062,0.96667,0.92549,68.84
6.192,-0.27711,0.32063,-0.025391,0.96667,0.91569,66.493
6.2,-0.28012,0.31769,-0.0097656,0.97647,0.91176,64.146
6.208,-0.28313,0.31476,0.015625,0.97647,0.8902,61.604
6.216,-0.28313,0.31281,0.019531,0.97647,0.8902,59.257
6.224,-0.28614,0.30987,0.041016,0.97059,0.88039,56.91
6.232,-0.28916,0.30694,0.025391,0.96078,0.87647,54.563
6.24,-0.28916,0.30401,0.03125,0.95098,0.87059,52.412
6.248,-0.28916,0.30205,0.015625,0.94706,0.87647,50.456
6.256,-0.29217,0.29912,0.0058594,0.94706,0.88039,48.696
6.264,-0.29217,0.29619,0.03125,0.96078,0.87059,47.132
6.272,-0.29217,0.29423,0.019531,0.96078,0.88039,45.763
6.28,-0.29217,0.29228,-0.013672,0.97647,0.91176,44.785
6.288,-0.29217,0.2913,-0.058594,0.97059,0.94118,44.003
6.296,-0.29217,0.29423,-0.070312,0.97647,0.94706,43.416
6.304,-0.29217,0.3001,-0.074219,0.97059,0.95098,42.829
6.312,-0.29217,0.31085,-0.074219,0.97647,0.94706,42.634
6.32,-0.29217,0.32649,-0.083984,0.97059,0.96078,42.438
6.328,-0.29217,0.34604,-0.074219,0.97647,0.95686,42.243
6.336,-0.29217,0.3695,-0.083984,0.97647,0.96078,42.438
6.344,-0.29217,0.39589,-0.074219,0.97647,0.95686,42.438
6.352,-0.29217,0.42033,-0.083984,0.97059,0.96078,42.634
6.36,-0.29217,0.44379,-0.029297,0.93725,0.92549,42.829
6.368,-0.29217,0.47116,0.019531,0.87059,0.90196,43.025
6.376,-0.29217,0.49853,0.089844,0.7902,0.84118,43.025
6.384,-0.29217,0.52688,-0.035156,0.79608,0.86667,43.22
6.392,-0.29217,0.5523,-0.1543,0.59608,0.88039,43.416
6.4,-0.29217,0.57674,-0.22461,0.58431,0.93137,43.612
6.408,-0.29217,0.59824,-0.31445,0.78039,1.051,43.612
6.416,-0.29217,0.61681,-0.33398,0.98235,1.0922,43.612
6.424,-0.29217,0.63245,-0.11523,1.0157,0.99216,43.807
6.432,-0.29217,0.64418,-0.070312,1.0471,0.96667,43.807
6.44,-0.29217,0.652,-0.044922,1.0471,0.95686,43.807
6.448,-0.29217,0.65494,-0.035156,1.051,0.95098,43.807
6.456,-0.29217,0.65494,-0.039062,1.0471,0.95686,43.807
6.464,-0.29217,0.65298,-0.029297,1.051,0.95098,43.807
6.472,-0.29217,0.64809,-0.035156,1.0471,0.94118,43.612
6.48,-0.29518,0.64027,-0.019531,1.0471,0.94118,43.612
6.488,-0.29518,0.6305,-0.025391,1.0471,0.93725,43.416
