Time [s], I, RESP, II, V, PLETH
4.224,0.80469,0,0.11961,0.72549,0.71163
4.232,0.79492,0,0.1098,0.72157,0.6999
4.24,0.79492,0,0.11961,0.72157,0.68817
4.248,0.78906,0.040078,0.12941,0.71569,0.67644
4.256,0.78906,0.081134,0.11373,0.71569,0.66862
4.264,0.78516,0.14076,0.12353,0.7098,0.65982
4.272,0.77539,0.19941,0.10392,0.7098,0.64809
4.28,0.76953,0.26784,0.098039,0.7098,0.63832
4.288,0.76562,0.33529,0.11961,0.70588,0.6305
4.296,0.75977,0.41056,0.10392,0.7098,0.62366
4.304,0.75977,0.48485,0.098039,0.70588,0.61584
4.312,0.75977,0.56207,0.10392,0.7098,0.60704
4.32,0.75391,0.6393,0.094118,0.7,0.59824
4.328,0.75,0.70577,0.088235,0.70588,0.58944
4.336,0.75391,0.77224,0.1098,0.7,0.58162
4.344,0.75391,0.82698,0.10392,0.7,0.5738
4.352,0.75977,0.8827,0.098039,0.70588,0.56598
4.36,0.75977,0.92571,0.11373,0.70588,0.55816
4.368,0.75977,0.96872,0.10392,0.7098,0.55132
4.376,0.75977,0.98436,0.1098,0.70588,0.5435
4.384,0.75977,1,0.11961,0.7,0.53568
4.392,0.75977,1,0.10392,0.7,0.52884
4.4,0.75977,1,0.10392,0.70588,0.52395
4.408,0.75977,1,0.11373,0.7098,0.51808
4.416,0.75977,1,0.10392,0.70588,0.51417
4.424,0.75977,1,0.098039,0.7098,0.51222
4.432,0.75977,1,0.10392,0.7098,0.51222
4.44,0.75977,1,0.098039,0.70588,0.51515
4.448,0.75977,1,0.10392,0.7098,0.52004
4.456,0.75977,1,0.10392,0.7098,0.52395
4.464,0.75977,1,0.098039,0.7098,0.52981
4.472,0.75977,1,0.094118,0.7098,0.53959
4.48,0.75391,1,0.094118,0.7098,0.55034
4.488,0.75977,1,0.084314,0.7098,0.56012
4.496,0.75977,1,0.088235,0.71569,0.56696
4.504,0.75391,1,0.088235,0.7098,0.57283
4.512,0.74414,1,0.078431,0.70588,0.57869
4.52,0.75977,1,0.088235,0.70588,0.58358
4.528,0.75977,1,0.098039,0.7098,0.58847
4.536,0.75977,1,0.078431,0.71569,0.59238
4.544,0.75977,1,0.084314,0.7098,0.59433
4.552,0.75977,1,0.078431,0.70588,0.5826
4.56,0.75977,1,0.084314,0.70588,0.56109
4.568,0.75391,1,0.07451,0.7098,0.54936
4.576,0.75977,1,0.078431,0.7098,0.53959
4.584,0.75391,1,0.088235,0.7098,0.53079
4.592,0.75977,1,0.084314,0.71569,0.52297
4.6,0.75977,1,0.088235,0.7098,0.51515
4.608,0.75977,1,0.084314,0.71569,0.50538
4.616,0.75977,1,0.078431,0.71569,0.49658
4.624,0.75977,1,0.078431,0.71569,0.4868
4.632,0.75977,1,0.084314,0.7098,0.47801
4.64,0.75391,1,0.078431,0.7098,0.46921
4.648,0.75977,1,0.084314,0.71569,0.46041
4.656,0.75977,1,0.084314,0.71569,0.45161
4.664,0.75977,1,0.094118,0.71569,0.44282
4.672,0.75977,1,0.10392,0.70588,0.43402
4.68,0.76953,1,0.11373,0.70588,0.42717
4.688,0.76562,1,0.11961,0.70588,0.42033
4.696,0.75977,1,0.1098,0.70588,0.41544
4.704,0.77539,1,0.11961,0.7,0.40958
4.712,0.7793,1,0.11373,0.70588,0.40371
4.72,0.77539,1,0.098039,0.71569,0.39687
4.728,0.77539,1,0.098039,0.7098,0.39003
4.736,0.78516,1,0.098039,0.71569,0.38416
4.744,0.78516,1,0.094118,0.71569,0.37928
4.752,0.79883,1,0.10392,0.72157,0.37341
4.76,0.79492,1,0.10392,0.71569,0.36852
4.768,0.77539,1,0.078431,0.71569,0.36364
4.776,0.76562,1,0.084314,0.7098,0.35777
4.784,0.75977,1,0.078431,0.71569,0.35191
4.792,0.76562,1,0.068627,0.71569,0.34702
4.8,0.76562,1,0.07451,0.72157,0.34311
4.808,0.75977,1,0.062745,0.71569,0.34018
4.816,0.75977,1,0.068627,0.71569,0.33627
4.824,0.75977,1,0.07451,0.71569,0.33333
4.832,0.76562,1,0.068627,0.72157,0.32942
4.84,0.75977,1,0.062745,0.71569,0.32649
4.848,0.73047,1,0.068627,0.71569,0.32258
4.856,0.71484,1,0.078431,0.71569,0.31769
4.864,0.88477,1,0.22941,0.76667,0.31378
4.872,1.2246,1,0.50588,0.78627,0.30987
4.88,1.3945,1,0.58039,0.76078,0.30499
4.888,0.91406,1,0.098039,0.6,0.30108
4.896,0.58398,1,-0.11176,0.51961,0.29814
4.904,0.66016,1,-0.05098,0.65098,0.29521
4.912,0.73438,1,0.013725,0.72157,0.2913
4.92,0.74414,1,0.052941,0.73137,0.28837
4.928,0.73438,1,0.062745,0.71569,0.28543
4.936,0.74023,1,0.058824,0.72549,0.2825
4.944,0.74414,1,0.052941,0.73137,0.27957
4.952,0.75391,1,0.062745,0.73529,0.27664
4.96,0.75,1,0.062745,0.73137,0.2737
4.968,0.75391,1,0.068627,0.73137,0.27077
4.976,0.75391,1,0.052941,0.73529,0.26784
4.984,0.75391,1,0.068627,0.73137,0.26588
4.992,0.75977,1,0.07451,0.73137,0.26295
5,0.76562,1,0.078431,0.73137,0.26197
5.008,0.75977,1,0.07451,0.72549,0.25806
5.016,0.77539,1,0.084314,0.72549,0.25513
5.024,0.7793,1,0.094118,0.73137,0.25122
5.032,0.7793,1,0.084314,0.73137,0.24927
5.04,0.78516,1,0.088235,0.73137,0.24633
5.048,0.7793,1,0.084314,0.73529,0.24536
5.056,0.79492,1,0.094118,0.74118,0.2434
5.064,0.79492,1,0.098039,0.74118,0.24145
5.072,0.79492,1,0.088235,0.74118,0.24047
5.08,0.79883,1,0.1098,0.74118,0.23851
5.088,0.81055,1,0.12941,0.73529,0.23851
5.096,0.82031,1,0.11961,0.74118,0.23851
5.104,0.82422,1,0.12941,0.73529,0.23754
5.112,0.82422,1,0.13922,0.73137,0.23656
5.12,0.83008,1,0.14314,0.73529,0.23363
5.128,0.83008,1,0.14902,0.74118,0.23167
5.136,0.83008,1,0.12941,0.74118,0.23069
5.144,0.83008,1,0.13333,0.74118,0.22874
5.152,0.82422,1,0.11373,0.7451,0.22776
5.16,0.82422,1,0.11373,0.74118,0.22678
5.168,0.81055,1,0.12353,0.72549,0.22678
5.176,0.80469,1,0.1098,0.72157,0.22581
5.184,0.80469,1,0.084314,0.73137,0.22483
5.192,0.78906,1,0.084314,0.72157,0.22483
5.2,0.78906,1,0.094118,0.72549,0.22581
5.208,0.79492,1,0.078431,0.72157,0.22483
5.216,0.78906,1,0.088235,0.72157,0.22385
5.224,0.78906,1,0.078431,0.72157,0.22287
5.232,0.78516,1,0.078431,0.72157,0.2219
5.24,0.78516,1,0.088235,0.71569,0.2219
5.248,0.78906,1,0.084314,0.72157,0.2219
5.256,0.7793,1,0.078431,0.72157,0.2219
5.264,0.77539,1,0.078431,0.72157,0.22092
5.272,0.7793,1,0.084314,0.71569,0.21994
5.28,0.76562,1,0.068627,0.72157,0.21896
5.288,0.75977,1,0.07451,0.71569,0.21896
5.296,0.75977,1,0.078431,0.71569,0.21994
5.304,0.76562,1,0.078431,0.71569,0.21994
5.312,0.76562,1,0.088235,0.71569,0.21994
5.32,0.76953,1,0.094118,0.71569,0.21994
5.328,0.76953,1,0.078431,0.71569,0.22092
5.336,0.76562,1,0.078431,0.72157,0.22385
5.344,0.75977,1,0.078431,0.72157,0.22874
5.352,0.76953,1,0.078431,0.72157,0.23656
5.36,0.76562,1,0.078431,0.72157,0.24731
5.368,0.77539,1,0.088235,0.72157,0.26197
5.376,0.77539,1,0.098039,0.72157,0.28055
5.384,0.7793,1,0.10392,0.71569,0.30108
5.392,0.7793,1,0.11373,0.71569,0.32063
5.4,0.78516,1,0.11373,0.71569,0.34018
5.408,0.78516,1,0.11961,0.71569,0.36168
5.416,0.78516,1,0.11961,0.71569,0.38612
5.424,0.78516,1,0.11961,0.71569,0.41056
5.432,0.78516,1,0.12353,0.71569,0.43597
5.44,0.7793,1,0.11961,0.71569,0.46041
5.448,0.77539,1,0.11373,0.71569,0.48485
5.456,0.77539,1,0.11961,0.71569,0.50831
5.464,0.77539,1,0.11373,0.71569,0.53177
5.472,0.77539,1,0.11961,0.71569,0.55327
5.48,0.7793,1,0.11373,0.71569,0.57478
5.488,0.77539,1,0.11373,0.71569,0.5914
5.496,0.77539,1,0.11961,0.71569,0.60508
5.504,0.77539,1,0.12941,0.7098,0.61975
5.512,0.77539,1,0.14314,0.7,0.63343
5.52,0.77539,1,0.14902,0.70588,0.64614
5.528,0.7793,1,0.15882,0.70588,0.65689
5.536,0.7793,1,0.14902,0.70588,0.66667
5.544,0.78516,1,0.14902,0.7098,0.67546
5.552,0.78516,1,0.14314,0.71569,0.68231
5.56,0.78516,1,0.13922,0.71569,0.68622
5.568,0.78906,1,0.12941,0.71569,0.68915
5.576,0.79883,1,0.12941,0.71569,0.69013
5.584,0.81055,1,0.12941,0.72157,0.69013
5.592,0.81055,1,0.12941,0.71569,0.68817
5.6,0.80469,1,0.13922,0.71569,0.68426
5.608,0.78516,1,0.12353,0.71569,0.6784
5.616,0.7793,1,0.11373,0.71569,0.67058
5.624,0.77539,1,0.10392,0.71569,0.66178
5.632,0.77539,1,0.10392,0.71569,0.65298
5.64,0.77539,1,0.10392,0.71569,0.64321
5.648,0.77539,1,0.10392,0.71569,0.63343
5.656,0.77539,1,0.10392,0.72157,0.62268
5.664,0.77539,1,0.10392,0.71569,0.6129
5.672,0.76953,1,0.10392,0.71569,0.60411
5.68,0.77539,1,0.10392,0.72157,0.59433
5.688,0.75977,1,0.1098,0.71569,0.58651
5.696,0.7207,1,0.1098,0.71569,0.57869
5.704,0.78516,1,0.15882,0.7451,0.57185
5.712,1.0996,1,0.40392,0.7902,0.56403
5.72,1.3789,1,0.6,0.77647,0.55718
5.728,1.3984,1,0.27843,0.78627,0.55034
5.736,0.66016,1,-0.066667,0.5451,0.54252
5.744,0.61523,1,-0.10196,0.60588,0.5347
5.752,0.72461,1,0.017647,0.69608,0.52688
5.76,0.75,1,0.068627,0.71569,0.52102
5.768,0.75,0.99609,0.084314,0.71569,0.51515
5.776,0.75,0.9912,0.084314,0.72157,0.51026
5.784,0.75391,0.98534,0.078431,0.72157,0.50538
5.792,0.75,0.98045,0.084314,0.72549,0.50147
5.8,0.75391,0.97556,0.084314,0.73137,0.49658
5.808,0.75391,0.9697,0.088235,0.72549,0.49169
5.816,0.75977,0.96481,0.088235,0.72549,0.4868
5.824,0.75977,0.95992,0.088235,0.72549,0.48192
5.832,0.75977,0.95406,0.088235,0.72549,0.47703
5.84,0.75977,0.94917,0.088235,0.72549,0.47312
5.848,0.75977,0.94233,0.088235,0.72549,0.47019
5.856,0.76562,0.93548,0.088235,0.72549,0.46725
5.864,0.76562,0.92864,0.098039,0.73137,0.4653
5.872,0.76953,0.92082,0.098039,0.73137,0.46237
5.88,0.77539,0.91202,0.098039,0.72549,0.45943
5.888,0.77539,0.90323,0.10392,0.72549,0.4565
5.896,0.78516,0.89345,0.10392,0.73137,0.45357
5.904,0.78516,0.88368,0.1098,0.73137,0.44966
5.912,0.79492,0.87195,0.11373,0.73529,0.44477
5.92,0.79883,0.86022,0.11961,0.73137,0.44086
5.928,0.81055,0.84653,0.12941,0.73529,0.43597
5.936,0.82031,0.83284,0.13333,0.74118,0.43206
5.944,0.82422,0.8172,0.14314,0.74118,0.42815
5.952,0.83008,0.80156,0.14902,0.74118,0.42424
5.96,0.83398,0.78299,0.1549,0.74118,0.42033
5.968,0.83984,0.7654,0.1549,0.7451,0.41642
5.976,0.84375,0.74585,0.15882,0.74118,0.41153
5.984,0.84375,0.7263,0.15882,0.74118,0.40762
5.992,0.83984,0.70772,0.14902,0.74118,0.40371
6,0.83398,0.68817,0.14902,0.74118,0.3998
6.008,0.83008,0.6696,0.14314,0.74118,0.39589
6.016,0.82422,0.65005,0.13922,0.73137,0.39101
6.024,0.81445,0.63245,0.12941,0.73529,0.38612
6.032,0.81055,0.61388,0.12941,0.72549,0.38221
6.04,0.79883,0.59629,0.11961,0.72157,0.3783
6.048,0.78906,0.57869,0.11373,0.72157,0.37537
6.056,0.78906,0.56207,0.1098,0.72157,0.37243
6.064,0.78516,0.54545,0.1098,0.72157,0.3695
6.072,0.7793,0.52786,0.10392,0.72157,0.36755
6.08,0.7793,0.51124,0.10392,0.71569,0.36461
6.088,0.77539,0.49462,0.10392,0.71569,0.36266
6.096,0.76953,0.47703,0.10392,0.71569,0.3607
6.104,0.77539,0.45846,0.10392,0.7098,0.35875
6.112,0.76562,0.44086,0.10392,0.71569,0.35582
6.12,0.76562,0.42229,0.10392,0.7098,0.35288
6.128,0.76562,0.40371,0.10392,0.71569,0.34995
6.136,0.76562,0.38514,0.10392,0.7098,0.34702
6.144,0.75977,0.36657,0.10392,0.7098,0.34311
6.152,0.76562,0.348,0.10392,0.71569,0.34018
6.16,0.76562,0.3304,0.10392,0.7098,0.33822
6.168,0.75977,0.31183,0.098039,0.7098,0.33627
6.176,0.75977,0.29423,0.098039,0.70588,0.33724
6.184,0.75977,0.27761,0.10392,0.70588,0.34115
6.192,0.75977,0.261,0.10392,0.70588,0.34604
6.2,0.76562,0.24536,0.10392,0.7098,0.35288
6.208,0.75977,0.22972,0.10392,0.70588,0.36364
6.216,0.77539,0.21603,0.1098,0.70588,0.37732
6.224,0.76562,0.20137,0.11373,0.7,0.39394
6.232,0.77539,0.18768,0.11373,0.7098,0.41251
6.24,0.77539,0.174,0.11961,0.70588,0.43304
6.248,0.77539,0.16031,0.11373,0.7098,0.45357
6.256,0.77539,0.14663,0.11373,0.70588,0.47507
6.264,0.77539,0.13196,0.1098,0.7098,0.49756
6.272,0.77539,0.1173,0.11373,0.70588,0.52004
6.28,0.76953,0.10166,0.1098,0.7098,0.54252
6.288,0.7793,0.086022,0.11373,0.7098,0.56109
6.296,0.77539,0.068426,0.1098,0.7098,0.57771
6.304,0.7793,0.051808,0.1098,0.71569,0.59629
6.312,0.77539,0.035191,0.1098,0.70588,0.61486
6.32,0.77539,0.017595,0.1098,0.70588,0.63343
6.328,0.76953,0.0087977,0.10392,0.70588,0.65005
6.336,0.77539,0,0.12941,0.7,0.66569
6.344,0.77539,0,0.13922,0.7,0.68035
6.352,0.7793,0,0.13922,0.69608,0.69306
6.36,0.77539,0,0.13922,0.7,0.70479
6.368,0.7793,0,0.13333,0.70588,0.71554
6.376,0.7793,0,0.12941,0.7098,0.72434
6.384,0.7793,0,0.12353,0.71569,0.73118
6.392,0.78516,0,0.12941,0.7098,0.73607
6.4,0.78906,0,0.11373,0.71569,0.739
6.408,0.81055,0,0.11373,0.72157,0.74194
6.416,0.81055,0,0.11961,0.72549,0.74389
6.424,0.80469,0,0.12941,0.71569,0.74487
6.432,0.78516,0,0.1098,0.71569,0.74389
6.44,0.76562,0,0.10392,0.7098,0.74096
6.448,0.75977,0,0.098039,0.71569,0.73607
6.456,0.76562,0,0.088235,0.71569,0.73021
6.464,0.75977,0,0.088235,0.71569,0.72239
6.472,0.75977,0,0.088235,0.71569,0.71163
6.48,0.75977,0,0.094118,0.71569,0.70186
6.488,0.75977,0,0.098039,0.71569,0.69208
6.496,0.75977,0,0.094118,0.71569,0.68231
6.504,0.75977,0,0.088235,0.71569,0.67253
6.512,0.75391,0,0.094118,0.71569,0.66276
6.52,0.71484,0,0.098039,0.7,0.65298
6.528,0.69922,0,0.12353,0.72157,0.64321
6.536,1.0039,0,0.30392,0.7902,0.63245
6.544,1.3594,0,0.53529,0.81569,0.6217
6.552,1.459,0,0.32353,0.84118,0.61095
6.56,0.78906,0,-0.076471,0.57451,0.60117
6.568,0.64062,0,-0.12745,0.5451,0.59042
6.576,0.70898,0,-0.015686,0.67059,0.58065
6.584,0.73438,0,0.04902,0.7098,0.57087
6.592,0.73438,0,0.062745,0.7098,0.56305
6.6,0.73438,0,0.07451,0.7098,0.55816
6.608,0.73438,0,0.07451,0.71569,0.55523
6.616,0.73438,0,0.068627,0.71569,0.54936
6.624,0.73438,0,0.068627,0.71569,0.54252
6.632,0.74414,0,0.07451,0.71569,0.53568
6.64,0.74023,0,0.078431,0.71569,0.52884
6.648,0.74414,0,0.078431,0.71569,0.52199
6.656,0.74414,0,0.078431,0.72157,0.51515
6.664,0.75391,0,0.078431,0.72157,0.50733
6.672,0.75977,0,0.084314,0.71569,0.49951
6.68,0.75977,0,0.088235,0.71569,0.49071
6.688,0.75977,0,0.084314,0.72157,0.48387
6.696,0.76562,0,0.088235,0.72157,0.47703
6.704,0.76953,0,0.094118,0.72549,0.47116
6.712,0.76953,0,0.10392,0.72157,0.46432
6.72,0.7793,0,0.10392,0.72549,0.45748
6.728,0.78516,0,0.10392,0.72549,0.45064
6.736,0.78906,0,0.1098,0.72549,0.44379
6.744,0.79883,0,0.11373,0.73137,0.43793
6.752,0.80469,0,0.12353,0.73529,0.43206
6.76,0.81055,0,0.12941,0.73529,0.4262
6.768,0.82422,0,0.12941,0.74118,0.42033
6.776,0.83008,0,0.13922,0.74118,0.41642
6.784,0.83398,0,0.14902,0.74118,0.41251
6.792,0.83398,0,0.14902,0.7451,0.40958
6.8,0.83984,0,0.1549,0.74118,0.40567
6.808,0.83008,0,0.13922,0.74118,0.40078
6.816,0.83984,0,0.12941,0.74118,0.39492
6.824,0.84375,0,0.11373,0.75098,0.39003
6.832,0.83008,0,0.10392,0.7549,0.38514
6.84,0.83984,0,0.12941,0.73529,0.38025
6.848,0.85938,0,0.14902,0.7451,0.37537
6.856,0.86523,0,0.14902,0.7549,0.37243
6.864,0.82422,0,0.12941,0.74118,0.36852
6.872,0.79883,0,0.11373,0.72549,0.36559
6.88,0.79492,0,0.11961,0.72157,0.36266
6.888,0.78516,0,0.11373,0.71569,0.35973
6.896,0.77539,0,0.10392,0.71569,0.35777
6.904,0.77539,0,0.10392,0.7098,0.35484
6.912,0.75977,0,0.10392,0.70588,0.35093
6.92,0.76562,0,0.1098,0.70588,0.348
6.928,0.75977,0,0.10392,0.7,0.34506
6.936,0.75977,0,0.098039,0.7,0.34213
6.944,0.75977,0,0.098039,0.7,0.34018
6.952,0.76562,0,0.094118,0.70588,0.33724
6.96,0.75977,0,0.098039,0.7,0.33431
6.968,0.75977,0,0.10392,0.70588,0.3304
6.976,0.75977,0,0.094118,0.70588,0.32747
6.984,0.75977,0,0.10392,0.70588,0.32551
6.992,0.75391,0,0.098039,0.70588,0.32454
7,0.75977,0,0.10392,0.70588,0.32454
7.008,0.75977,0,0.1098,0.70588,0.32551
7.016,0.74414,0,0.1098,0.7,0.32942
7.024,0.74023,0,0.14902,0.72549,0.33529
7.032,1.0898,0,0.3451,0.8,0.34409
7.04,1.4395,0,0.50588,0.85098,0.35679
7.048,1.4746,0,0.16471,0.87059,0.37243
7.056,0.84375,0,-0.096078,0.61961,0.39101
7.064,0.7207,0,-0.011765,0.58039,0.41153
7.072,0.73438,0,0.07451,0.66078,0.43304
7.08,0.73438,0,0.098039,0.69608,0.45552
7.088,0.73047,0,0.098039,0.70588,0.47507
7.096,0.72461,0,0.098039,0.70588,0.49365
7.104,0.72461,0,0.098039,0.7098,0.51417
7.112,0.7207,0,0.094118,0.71569,0.53568
7.12,0.72461,0,0.098039,0.71569,0.55621
7.128,0.73047,0,0.094118,0.71569,0.57674
7.136,0.72461,0,0.088235,0.71569,0.59726
7.144,0.73047,0,0.084314,0.71569,0.61681
7.152,0.73438,0,0.088235,0.72157,0.63539
7.16,0.73438,0,0.088235,0.71569,0.652
7.168,0.74023,0,0.094118,0.71569,0.66764
7.176,0.74023,0,0.098039,0.71569,0.68231
7.184,0.74414,0,0.10392,0.72157,0.69306
7.192,0.75,0,0.10392,0.72157,0.70088
7.2,0.75,0,0.10392,0.72157,0.71065
7.208,0.75977,0,0.10392,0.72549,0.72043
7.216,0.75977,0,0.1098,0.72157,0.73021
7.224,0.76562,0,0.11961,0.72549,0.73803
7.232,0.77539,0,0.12353,0.72549,0.74389
7.24,0.7793,0,0.12941,0.73529,0.7478
7.248,0.78516,0,0.12353,0.73529,0.74976
7.256,0.78906,0,0.12941,0.73529,0.74976
7.264,0.79492,0,0.14314,0.73529,0.7478
7.272,0.80469,0,0.14902,0.74118,0.74389
7.28,0.81055,0,0.14902,0.73529,0.739
7.288,0.81055,0,0.14902,0.73529,0.73216
7.296,0.81445,0,0.13922,0.73529,0.72434
7.304,0.82031,0,0.13922,0.73529,0.71554
7.312,0.82422,0,0.14902,0.73529,0.70577
7.32,0.82031,0,0.14314,0.73529,0.69501
7.328,0.81055,0,0.13333,0.73137,0.68426
7.336,0.81055,0,0.12941,0.72549,0.67253
7.344,0.80469,0,0.12941,0.72549,0.66178
7.352,0.80469,0,0.12941,0.72157,0.65103
7.36,0.79492,0,0.12353,0.71569,0.6393
7.368,0.78516,0,0.12941,0.71569,0.62854
7.376,0.7793,0,0.11373,0.7098,0.61877
7.384,0.76562,0,0.10392,0.70588,0.60997
7.392,0.75977,0,0.10392,0.70588,0.60117
7.4,0.75977,0,0.098039,0.7,0.59238
7.408,0.75977,0,0.10392,0.7,0.5826
7.416,0.75391,0,0.098039,0.7,0.57478
7.424,0.75,0,0.094118,0.69608,0.56598
7.432,0.75391,0,0.098039,0.70588,0.55816
7.44,0.75,0,0.10392,0.70588,0.54936
7.448,0.75391,0,0.098039,0.71569,0.54057
7.456,0.75391,0,0.094118,0.7098,0.53177
7.464,0.75977,0,0.098039,0.7098,0.52297
7.472,0.75977,0,0.094118,0.71569,0.51417
7.48,0.76562,0,0.10392,0.71569,0.50538
7.488,0.75977,0,0.10392,0.71569,0.49756
7.496,0.76562,0,0.098039,0.71569,0.49169
7.504,0.76562,0,0.098039,0.71569,0.48485
7.512,0.75977,0,0.098039,0.71569,0.47898
7.52,0.75977,0,0.098039,0.71569,0.47214
7.528,0.76562,0,0.094118,0.71569,0.46725
7.536,0.76562,0,0.098039,0.71569,0.46334
7.544,0.75977,0,0.088235,0.7098,0.46237
7.552,0.75977,0,0.084314,0.71569,0.46237
7.56,0.75977,0,0.088235,0.7098,0.4653
7.568,0.75977,0,0.084314,0.7098,0.47019
7.576,0.75391,0,0.078431,0.71569,0.47605
7.584,0.75977,0,0.078431,0.7098,0.48289
7.592,0.75977,0,0.078431,0.7098,0.48876
7.6,0.75977,0,0.084314,0.70588,0.49658
7.608,0.75977,0,0.084314,0.7098,0.5044
7.616,0.75977,0,0.084314,0.71569,0.51124
7.624,0.75391,0,0.078431,0.7098,0.51808
7.632,0.75977,0,0.084314,0.7098,0.52395
7.64,0.75977,0,0.078431,0.7098,0.52884
7.648,0.75977,0,0.078431,0.7098,0.53079
7.656,0.75977,0,0.07451,0.71569,0.53177
7.664,0.75977,0,0.078431,0.7098,0.53177
7.672,0.75977,0,0.078431,0.7098,0.52981
7.68,0.75977,0,0.07451,0.71569,0.52786
7.688,0.76562,0,0.078431,0.7098,0.52493
7.696,0.75977,0,0.078431,0.71569,0.52199
7.704,0.75977,0,0.078431,0.70588,0.51808
7.712,0.75977,0,0.078431,0.71569,0.51222
7.72,0.76953,0,0.084314,0.71569,0.50635
7.728,0.77539,0,0.078431,0.71569,0.49951
7.736,0.76562,0,0.084314,0.7098,0.49169
7.744,0.76953,0,0.078431,0.71569,0.48387
7.752,0.76953,0,0.088235,0.71569,0.47605
7.76,0.76953,0,0.088235,0.71569,0.46921
7.768,0.76562,0,0.078431,0.71569,0.46139
7.776,0.77539,0,0.094118,0.7098,0.45552
7.784,0.76953,0,0.1098,0.7,0.45161
7.792,0.77539,0,0.11961,0.7,0.44673
7.8,0.7793,0,0.12353,0.70588,0.44184
7.808,0.7793,0,0.12941,0.7,0.43695
7.816,0.7793,0,0.12941,0.7098,0.43206
7.824,0.78516,0,0.11961,0.71569,0.4262
7.832,0.78516,0,0.10392,0.71569,0.42033
7.84,0.78516,0,0.10392,0.71569,0.41447
7.848,0.79492,0,0.094118,0.71569,0.4086
7.856,0.80469,0,0.098039,0.72157,0.40371
7.864,0.81055,0,0.098039,0.73137,0.39883
7.872,0.81055,0,0.10392,0.72549,0.39492
7.88,0.78516,0,0.098039,0.71569,0.39003
7.888,0.76953,0,0.084314,0.71569,0.3871
7.896,0.76953,0,0.084314,0.71569,0.38416
7.904,0.76562,0,0.078431,0.72157,0.38025
7.912,0.76953,0,0.07451,0.71569,0.37537
7.92,0.76562,0,0.078431,0.71569,0.37048
7.928,0.76562,0,0.07451,0.71569,0.36559
7.936,0.75977,0,0.078431,0.71569,0.36168
7.944,0.75977,0,0.07451,0.71569,0.35875
7.952,0.76562,0,0.078431,0.71569,0.35484
7.96,0.74023,0,0.078431,0.7098,0.35191
7.968,0.69922,0,0.088235,0.7,0.34897
7.976,0.83398,0,0.18431,0.7549,0.34604
7.984,1.2246,0,0.42549,0.83529,0.34311
7.992,1.4941,0,0.52549,0.86667,0.34115
8,1.1836,0,0.088235,0.87059,0.33822
8.008,0.66016,0,-0.14118,0.53922,0.33431
8.016,0.64062,0,-0.076471,0.62549,0.3304
8.024,0.73047,0,0.0039216,0.69608,0.32649
8.032,0.74023,0,0.04902,0.71569,0.32356
8.04,0.74023,0,0.058824,0.7098,0.32063
8.048,0.73438,0,0.068627,0.7098,0.31769
8.056,0.73438,0,0.068627,0.71569,0.31574
8.064,0.73438,0,0.07451,0.71569,0.31378
8.072,0.74023,0,0.078431,0.72157,0.31183
8.08,0.73438,0,0.068627,0.71569,0.31085
8.088,0.75,0,0.078431,0.71569,0.31085
8.096,0.75,0,0.084314,0.71569,0.31085
8.104,0.75,0,0.084314,0.71569,0.30987
8.112,0.75391,0,0.078431,0.72157,0.30792
8.12,0.75977,0,0.084314,0.71569,0.30596
8.128,0.75977,0,0.088235,0.72157,0.30401
8.136,0.75977,0,0.094118,0.71569,0.30205
8.144,0.76562,0,0.094118,0.71569,0.29912
8.152,0.76953,0,0.098039,0.71569,0.29717
8.16,0.7793,0,0.10392,0.72157,0.29619
8.168,0.78516,0,0.1098,0.72157,0.29423
8.176,0.78516,0,0.1098,0.72549,0.29326
8.184,0.78906,0,0.11373,0.72157,0.29228
8.192,0.79883,0,0.11961,0.72157,0.2913
8.2,0.80469,0,0.13333,0.72549,0.29032
8.208,0.81055,0,0.14314,0.72549,0.28935
8.216,0.82031,0,0.14902,0.72549,0.28739
8.224,0.82422,0,0.14902,0.73137,0.28543
8.232,0.83008,0,0.14902,0.73529,0.28348
8.24,0.83008,0,0.14902,0.74118,0.28152
8.248,0.83398,0,0.14314,0.74118,0.27957
8.256,0.83008,0,0.13922,0.73529,0.27957
8.264,0.83008,0,0.13922,0.73529,0.27859
8.272,0.82031,0,0.12941,0.73529,0.27859
8.28,0.81055,0,0.12353,0.73529,0.27859
8.288,0.80469,0,0.11961,0.73137,0.27859
8.296,0.79883,0,0.10392,0.72549,0.27859
8.304,0.78906,0,0.094118,0.72549,0.27859
8.312,0.79883,0,0.078431,0.73529,0.27761
8.32,0.79883,0,0.068627,0.74118,0.27664
8.328,0.78516,0,0.062745,0.72157,0.27566
8.336,0.81445,0,0.094118,0.73137,0.27664
8.344,0.83398,0,0.1098,0.74118,0.27664
8.352,0.81055,0,0.10392,0.73137,0.27761
8.36,0.78516,0.0078201,0.098039,0.71569,0.27761
8.368,0.7793,0.016618,0.098039,0.7098,0.27761
8.376,0.76953,0.032258,0.098039,0.7098,0.27859
8.384,0.76562,0.048876,0.098039,0.7098,0.27859
8.392,0.75977,0.064516,0.094118,0.7098,0.27957
8.4,0.75977,0.081134,0.088235,0.7098,0.27957
8.408,0.75,0.098729,0.084314,0.70588,0.27859
8.416,0.75391,0.11632,0.10392,0.70588,0.27761
8.424,0.75391,0.13587,0.10392,0.70588,0.27761
8.432,0.75977,0.15543,0.10392,0.7098,0.27761
