Time [s], II, PLETH, RESP, V, AVR
3.856,0.16016,0.68328,-0.0369,0.83529,0.72461
3.864,0.16602,0.69795,-0.03567,0.83529,0.72461
3.872,0.16992,0.71065,-0.03321,0.84118,0.7207
3.88,0.17578,0.72239,-0.03198,0.85098,0.7207
3.888,0.22461,0.73118,-0.02952,0.8902,0.69922
3.896,0.36523,0.73803,-0.02706,0.92157,0.61523
3.904,0.45508,0.74291,-0.0246,0.85098,0.5
3.912,0.51953,0.74682,-0.02214,0.72549,0.36523
3.92,0.32422,0.74878,-0.01968,0.50588,0.31445
3.928,0.041016,0.74976,-0.01722,0.43922,0.59961
3.936,0.099609,0.74878,-0.01476,0.82549,0.78516
3.944,0.14453,0.74585,-0.0123,0.87059,0.75977
3.952,0.17578,0.74096,-0.0086101,0.88039,0.73047
3.96,0.19531,0.73607,-0.0061501,0.8902,0.71484
3.968,0.18945,0.73021,-0.00369,0.8902,0.71484
3.976,0.20508,0.72141,-0.00123,0.89608,0.70508
3.984,0.21094,0.71163,0.00246,0.89608,0.69922
3.992,0.21484,0.6999,0.00492,0.89608,0.69922
4,0.2207,0.68622,0.0086101,0.89608,0.69922
4.008,0.22461,0.67058,0.0123,0.89608,0.69531
4.016,0.2207,0.65494,0.01599,0.89608,0.69531
4.024,0.2207,0.63832,0.01845,0.89608,0.69531
4.032,0.22461,0.6217,0.02214,0.89608,0.68945
4.04,0.24023,0.60606,0.02583,0.89608,0.67578
4.048,0.24023,0.59238,0.02829,0.89608,0.67578
4.056,0.25,0.57967,0.03198,0.90588,0.67578
4.064,0.25,0.56696,0.0369,0.90588,0.67578
4.072,0.25586,0.55523,0.04059,0.91176,0.66992
4.08,0.25977,0.54448,0.04551,0.91176,0.66406
4.088,0.26953,0.5347,0.0492,0.91569,0.66016
4.096,0.27539,0.52688,0.052891,0.91569,0.66016
4.104,0.27539,0.51906,0.056581,0.91569,0.6543
4.112,0.27539,0.51222,0.060271,0.91569,0.6543
4.12,0.27539,0.50635,0.063961,0.91569,0.66016
4.128,0.26953,0.49951,0.067651,0.92549,0.66992
4.136,0.25586,0.49365,0.070111,0.93137,0.67969
4.144,0.24023,0.48778,0.073801,0.93725,0.68945
4.152,0.22461,0.48289,0.077491,0.93725,0.69922
4.16,0.20508,0.47801,0.081181,0.93725,0.71484
4.168,0.17969,0.47214,0.083641,0.92549,0.73438
4.176,0.16602,0.46628,0.086101,0.91176,0.74414
4.184,0.16016,0.45943,0.088561,0.89608,0.74023
4.192,0.16992,0.45259,0.091021,0.88627,0.73047
4.2,0.17578,0.44575,0.093481,0.87059,0.7207
4.208,0.18945,0.43988,0.094711,0.87059,0.70508
4.216,0.19531,0.43402,0.097171,0.86078,0.69922
4.224,0.20508,0.42913,0.098401,0.86078,0.69922
4.232,0.21484,0.42522,0.10086,0.85686,0.68945
4.24,0.2207,0.42131,0.10209,0.85098,0.68945
4.248,0.2207,0.41838,0.10332,0.85098,0.69531
4.256,0.2207,0.41447,0.10455,0.85098,0.68945
4.264,0.21484,0.41056,0.10455,0.85686,0.69531
4.272,0.22461,0.40665,0.10578,0.85098,0.68945
4.28,0.22461,0.40176,0.10455,0.85686,0.68555
4.288,0.23047,0.39687,0.10455,0.85686,0.68555
4.296,0.23047,0.39198,0.10332,0.85686,0.68945
4.304,0.23047,0.38807,0.10209,0.85686,0.68555
4.312,0.23047,0.38416,0.099631,0.86078,0.68555
4.32,0.23047,0.38123,0.097171,0.86667,0.68555
4.328,0.23047,0.37732,0.093481,0.86667,0.68555
4.336,0.24023,0.37341,0.089791,0.87059,0.67578
4.344,0.2793,0.37048,0.086101,0.89608,0.6543
4.352,0.30078,0.36755,0.082411,0.91176,0.63477
4.36,0.30469,0.36461,0.078721,0.91176,0.63477
4.368,0.33008,0.3607,0.075031,0.92549,0.61914
4.376,0.36523,0.35777,0.071341,0.94118,0.59961
4.384,0.38086,0.35582,0.068881,0.93725,0.58398
4.392,0.35938,0.35679,0.065191,0.91569,0.59961
4.4,0.33008,0.36364,0.062731,0.8902,0.60938
4.408,0.2793,0.37439,0.061501,0.85686,0.62891
4.416,0.27539,0.39198,0.059041,0.86667,0.63477
4.424,0.29492,0.41544,0.057811,0.87059,0.625
4.432,0.24609,0.44379,0.057811,0.86667,0.66992
4.44,0.20508,0.47214,0.057811,0.8451,0.69922
4.448,0.17969,0.50049,0.057811,0.8451,0.71484
4.456,0.16602,0.53177,0.059041,0.8451,0.72461
4.464,0.15625,0.565,0.060271,0.84118,0.74023
4.472,0.15625,0.59531,0.061501,0.84118,0.74023
4.48,0.14453,0.62366,0.063961,0.8451,0.73438
4.488,0.15625,0.64809,0.065191,0.8451,0.74023
4.496,0.16016,0.66862,0.066421,0.8451,0.74414
4.504,0.15625,0.68622,0.068881,0.85098,0.74023
4.512,0.16016,0.6999,0.070111,0.8451,0.73438
4.52,0.16016,0.71065,0.072571,0.8451,0.74023
4.528,0.16602,0.71848,0.075031,0.85686,0.73438
4.536,0.21484,0.72434,0.077491,0.89608,0.7207
4.544,0.34961,0.72825,0.079951,0.93137,0.64062
4.552,0.44922,0.73021,0.082411,0.85686,0.51953
4.56,0.50977,0.73118,0.084871,0.74118,0.38477
4.568,0.33008,0.73216,0.087331,0.51569,0.33984
4.576,0.03125,0.73216,0.089791,0.4451,0.61914
4.584,0.089844,0.73021,0.092251,0.81569,0.80469
4.592,0.14453,0.7263,0.094711,0.87059,0.7793
4.6,0.16992,0.72141,0.097171,0.88039,0.74414
4.608,0.18555,0.71457,0.099631,0.8902,0.73438
4.616,0.18555,0.70479,0.10209,0.89608,0.74023
4.624,0.18945,0.69501,0.10332,0.90196,0.7207
4.632,0.18945,0.68231,0.10578,0.90196,0.7207
4.64,0.20508,0.6696,0.10824,0.90588,0.70898
4.648,0.20508,0.65689,0.1107,0.90588,0.70898
4.656,0.21484,0.64125,0.11439,0.91176,0.70508
4.664,0.2207,0.62561,0.11685,0.91176,0.70508
4.672,0.22461,0.60899,0.11931,0.91176,0.69922
4.68,0.23047,0.59335,0.12177,0.91176,0.69922
4.688,0.23047,0.57771,0.12546,0.91176,0.68945
4.696,0.24023,0.56403,0.12915,0.91176,0.68555
4.704,0.25586,0.55034,0.13161,0.91569,0.67578
4.712,0.25586,0.53861,0.1353,0.91569,0.67578
4.72,0.25586,0.52786,0.13899,0.91176,0.67578
4.728,0.26562,0.51808,0.14268,0.92157,0.66992
4.736,0.26562,0.51026,0.14637,0.92549,0.66406
4.744,0.27539,0.5044,0.15006,0.92157,0.66016
4.752,0.27539,0.49853,0.15375,0.92157,0.66406
4.76,0.2793,0.49267,0.15744,0.92157,0.6543
4.768,0.28516,0.4868,0.16113,0.92549,0.66016
4.776,0.27539,0.48094,0.16482,0.93137,0.66406
4.784,0.26562,0.47507,0.16851,0.93725,0.67578
4.792,0.24609,0.46823,0.1722,0.93725,0.68945
4.8,0.23047,0.46139,0.17589,0.93725,0.70898
4.808,0.20508,0.4565,0.17958,0.94118,0.72461
4.816,0.17969,0.45161,0.18204,0.93137,0.74414
4.824,0.16602,0.44673,0.18573,0.92157,0.74414
4.832,0.16016,0.44184,0.18819,0.90588,0.74414
4.84,0.16016,0.43793,0.19188,0.89608,0.74023
4.848,0.17578,0.43402,0.19434,0.88627,0.72461
4.856,0.19531,0.43011,0.1968,0.87647,0.70898
4.864,0.20508,0.42424,0.20049,0.87647,0.69922
4.872,0.21484,0.41935,0.20295,0.87059,0.69531
4.88,0.2207,0.41544,0.20541,0.86667,0.68945
4.888,0.2207,0.41056,0.20664,0.86078,0.68945
4.896,0.21094,0.40665,0.2091,0.86078,0.69531
4.904,0.2207,0.40274,0.21033,0.86078,0.69922
4.912,0.22461,0.39785,0.21279,0.86078,0.69531
4.92,0.22461,0.39394,0.21402,0.86078,0.68555
4.928,0.22461,0.39003,0.21525,0.86078,0.68945
4.936,0.23047,0.38514,0.21525,0.86667,0.68555
4.944,0.23438,0.38221,0.21648,0.86667,0.67969
4.952,0.23047,0.37928,0.21525,0.86667,0.68555
4.96,0.23047,0.37537,0.21525,0.87059,0.67969
4.968,0.23047,0.37146,0.21402,0.87059,0.68555
4.976,0.23438,0.36755,0.21279,0.87059,0.67969
4.984,0.23047,0.36364,0.21156,0.87647,0.68555
4.992,0.26562,0.35973,0.21033,0.89608,0.66016
5,0.29102,0.35582,0.2091,0.91569,0.65039
5.008,0.29492,0.35288,0.20787,0.91569,0.65039
5.016,0.31445,0.34995,0.20664,0.92157,0.62891
5.024,0.35547,0.348,0.20664,0.94118,0.60547
5.032,0.37109,0.348,0.20541,0.94706,0.5957
5.04,0.35938,0.34897,0.20541,0.92549,0.59961
5.048,0.33984,0.35386,0.20541,0.90196,0.60547
5.056,0.29492,0.36364,0.20541,0.86667,0.625
5.064,0.27539,0.37928,0.20664,0.85098,0.63477
5.072,0.29492,0.40176,0.20787,0.86667,0.625
5.08,0.25977,0.43011,0.2091,0.86667,0.65039
5.088,0.21484,0.46334,0.21156,0.85686,0.68555
5.096,0.17969,0.49951,0.21525,0.8451,0.70898
5.104,0.17969,0.53666,0.21894,0.8451,0.7207
5.112,0.16602,0.57087,0.22386,0.8451,0.72461
5.12,0.16992,0.60313,0.23001,0.8451,0.73047
5.128,0.16602,0.63148,0.23616,0.8451,0.72461
5.136,0.16602,0.65494,0.24354,0.8451,0.73047
5.144,0.16016,0.67253,0.24969,0.84118,0.73047
5.152,0.16016,0.68524,0.25584,0.83529,0.73438
5.16,0.16016,0.69697,0.26199,0.8451,0.72461
5.168,0.16992,0.70674,0.26814,0.85098,0.72461
5.176,0.16602,0.71554,0.27552,0.85098,0.72461
5.184,0.19531,0.72043,0.2829,0.88627,0.7207
5.192,0.32031,0.72434,0.29151,0.93137,0.6543
5.2,0.43945,0.7263,0.30012,0.87647,0.52539
5.208,0.55078,0.72825,0.30873,0.7902,0.39062
5.216,0.42969,0.72825,0.31611,0.59608,0.31445
5.224,0.095703,0.72727,0.32472,0.5,0.53906
5.232,0.064453,0.72434,0.33333,0.82549,0.78516
5.24,0.16992,0.71945,0.34194,0.8902,0.76562
5.248,0.16016,0.71261,0.35178,0.88627,0.74414
5.256,0.17969,0.70479,0.36285,0.89608,0.73438
5.264,0.17969,0.69404,0.37269,0.89608,0.72461
5.272,0.18555,0.68133,0.38499,0.89608,0.72461
5.28,0.18555,0.66667,0.39606,0.89608,0.7207
5.288,0.18945,0.65005,0.40836,0.90196,0.71484
5.296,0.19531,0.63148,0.41943,0.89608,0.70898
5.304,0.19531,0.6129,0.4305,0.89608,0.70508
5.312,0.19531,0.59238,0.44157,0.89608,0.70508
5.32,0.20508,0.57185,0.45141,0.90196,0.69922
5.328,0.21484,0.5523,0.46248,0.90588,0.69922
5.336,0.21484,0.53372,0.47355,0.90588,0.69531
5.344,0.2207,0.51808,0.48462,0.90588,0.68945
5.352,0.23047,0.50538,0.49692,0.90588,0.67969
5.36,0.23438,0.49169,0.50923,0.90588,0.67578
5.368,0.23438,0.47898,0.52153,0.90588,0.67578
5.376,0.24023,0.46823,0.5326,0.91176,0.67578
5.384,0.24609,0.45748,0.54244,0.91176,0.67578
5.392,0.25,0.44673,0.55351,0.91569,0.67578
5.4,0.25586,0.43695,0.56458,0.91569,0.66992
5.408,0.26953,0.42717,0.57688,0.92157,0.66016
5.416,0.25586,0.41838,0.58918,0.92549,0.66992
5.424,0.25586,0.40958,0.60148,0.93137,0.67578
5.432,0.24609,0.40176,0.61501,0.93725,0.68555
5.44,0.23438,0.39492,0.62854,0.94118,0.69531
5.448,0.21094,0.38905,0.6433,0.94118,0.71484
5.456,0.18945,0.38221,0.65683,0.94118,0.72461
5.464,0.16602,0.37634,0.66913,0.93137,0.74414
5.472,0.16016,0.3695,0.68143,0.92157,0.74414
5.48,0.14453,0.36266,0.6925,0.90588,0.75
5.488,0.15625,0.35484,0.70357,0.89608,0.74023
5.496,0.16602,0.34897,0.71464,0.88039,0.73047
5.504,0.17969,0.34213,0.72571,0.87647,0.71484
5.512,0.20117,0.33627,0.73678,0.87059,0.70508
5.52,0.20508,0.32942,0.74785,0.86667,0.69922
5.528,0.21094,0.32356,0.75769,0.86078,0.69531
5.536,0.22461,0.31672,0.76753,0.86078,0.68555
5.544,0.2207,0.31183,0.77614,0.85686,0.68945
5.552,0.22461,0.30792,0.78598,0.85686,0.69531
5.56,0.23047,0.30303,0.79459,0.85686,0.68555
5.568,0.2207,0.29814,0.8032,0.86078,0.68945
5.576,0.23047,0.29326,0.81181,0.86078,0.67969
5.584,0.23047,0.28739,0.82042,0.86078,0.67969
5.592,0.23047,0.28152,0.8278,0.86078,0.67969
5.6,0.22461,0.27566,0.83518,0.86078,0.68555
5.608,0.23047,0.27077,0.84256,0.86667,0.67969
5.616,0.23047,0.26588,0.84871,0.87059,0.67969
5.624,0.23047,0.261,0.85363,0.86078,0.67578
5.632,0.24023,0.25611,0.85978,0.87059,0.67578
5.64,0.26562,0.25318,0.86347,0.88627,0.6543
5.648,0.29492,0.24927,0.86839,0.90196,0.64453
5.656,0.30078,0.24536,0.87208,0.90588,0.64062
5.664,0.31055,0.24047,0.87577,0.91176,0.625
5.672,0.34961,0.23558,0.87946,0.94118,0.60547
5.68,0.375,0.23265,0.88438,0.93725,0.58398
5.688,0.38086,0.23265,0.88684,0.92549,0.58984
5.696,0.34961,0.23656,0.89053,0.90196,0.59961
5.704,0.30469,0.24633,0.89299,0.86078,0.61914
5.712,0.29102,0.26197,0.89668,0.8451,0.625
5.72,0.30078,0.28641,0.90037,0.86667,0.61914
5.728,0.26953,0.31867,0.90406,0.86667,0.64453
5.736,0.23047,0.35582,0.91021,0.85098,0.67969
5.744,0.18555,0.39101,0.91513,0.83137,0.70508
5.752,0.17969,0.42522,0.92128,0.83137,0.7207
5.76,0.17578,0.46334,0.92743,0.83529,0.71484
5.768,0.16992,0.50244,0.93481,0.8451,0.7207
5.776,0.16602,0.53861,0.94219,0.84118,0.72461
5.784,0.16016,0.56989,0.94957,0.83529,0.73438
5.792,0.15625,0.59726,0.95572,0.83137,0.73438
5.8,0.15039,0.61975,0.96187,0.83137,0.73438
5.808,0.16016,0.63734,0.96802,0.83529,0.73047
5.816,0.16602,0.652,0.9754,0.84118,0.72461
5.824,0.16602,0.66276,0.98278,0.8451,0.72461
5.832,0.18945,0.67058,0.99139,0.87647,0.7207
5.84,0.31445,0.67546,1,0.92157,0.6543
5.848,0.44531,0.67742,1.0074,0.87647,0.52539
5.856,0.58984,0.67937,1.0148,0.81176,0.375
5.864,0.50977,0.67937,1.0221,0.62941,0.29102
5.872,0.15625,0.67742,1.0283,0.51569,0.49414
5.88,0.10547,0.67449,1.0357,0.81569,0.75391
5.888,0.19531,0.6696,1.0431,0.90196,0.76562
5.896,0.16992,0.66276,1.0517,0.8902,0.74414
5.904,0.18555,0.65396,1.0603,0.8902,0.7207
5.912,0.17969,0.64321,1.0689,0.89608,0.7207
5.92,0.18555,0.6305,1.0775,0.89608,0.71484
5.928,0.17969,0.61486,1.0861,0.8902,0.7207
5.936,0.17969,0.59726,1.0959,0.88627,0.71484
5.944,0.18945,0.57967,1.1033,0.88627,0.71484
5.952,0.18555,0.56305,1.1119,0.8902,0.71484
5.96,0.19531,0.54448,1.1193,0.8902,0.70898
5.968,0.20117,0.52395,1.1267,0.8902,0.70898
5.976,0.20508,0.50538,1.1279,0.89608,0.70508
5.984,0.21094,0.48583,1.1292,0.89608,0.69922
5.992,0.21484,0.46921,1.1292,0.89608,0.69531
6,0.22461,0.45259,1.1292,0.89608,0.68945
6.008,0.23047,0.43793,1.1292,0.89608,0.68555
6.016,0.23047,0.42424,1.1292,0.90196,0.67969
6.024,0.24609,0.41349,1.1292,0.90196,0.67578
6.032,0.24609,0.40274,1.1292,0.90196,0.67578
6.04,0.25586,0.39492,1.1292,0.90588,0.66992
6.048,0.25586,0.38807,1.1292,0.90588,0.67578
6.056,0.25586,0.38123,1.1292,0.91176,0.66992
6.064,0.25586,0.37341,1.1292,0.91176,0.67578
6.072,0.25,0.36657,1.1292,0.91569,0.67578
6.08,0.23047,0.35875,1.1292,0.92157,0.68945
6.088,0.2207,0.35093,1.1292,0.92549,0.69922
6.096,0.18945,0.34311,1.1292,0.92157,0.7207
6.104,0.17969,0.33627,1.1292,0.91569,0.73438
6.112,0.15625,0.32942,1.1292,0.91569,0.74414
6.12,0.13477,0.32356,1.1292,0.90588,0.75391
6.128,0.13086,0.31672,1.1292,0.8902,0.75977
6.136,0.13477,0.31183,1.1292,0.87647,0.74414
6.144,0.15039,0.30694,1.1292,0.87059,0.74414
6.152,0.16016,0.30205,1.1292,0.87059,0.73047
6.16,0.17578,0.29619,1.1292,0.86667,0.7207
6.168,0.18945,0.29032,1.1292,0.86078,0.69922
6.176,0.21094,0.28446,1.1292,0.86078,0.69531
6.184,0.21484,0.27957,1.1292,0.86078,0.68945
6.192,0.2207,0.27468,1.1292,0.86078,0.68555
6.2,0.2207,0.26979,1.1292,0.86078,0.68555
6.208,0.22461,0.26393,1.1292,0.85686,0.68555
6.216,0.2207,0.25806,1.1292,0.86078,0.68555
6.224,0.23047,0.2522,1.1292,0.85686,0.67578
6.232,0.23047,0.24633,1.1292,0.86078,0.67969
6.24,0.23438,0.24145,1.1292,0.86667,0.67578
6.248,0.23438,0.23754,1.1292,0.87059,0.67969
6.256,0.24609,0.23363,1.1292,0.87059,0.67578
6.264,0.24609,0.22972,1.1292,0.88039,0.67969
6.272,0.24609,0.22581,1.1292,0.88039,0.67969
6.28,0.24609,0.2219,1.1292,0.88039,0.67969
6.288,0.25586,0.21799,1.1292,0.88627,0.67578
6.296,0.28516,0.2131,1.1292,0.90588,0.65039
6.304,0.31055,0.20821,1.1292,0.92157,0.63477
6.312,0.31055,0.20332,1.1292,0.91569,0.63477
6.32,0.33984,0.19941,1.1292,0.93725,0.61523
6.328,0.375,0.1955,1.1292,0.96078,0.59961
6.336,0.39062,0.1955,1.1292,0.95098,0.58984
6.344,0.36523,0.19844,1.1292,0.93725,0.60547
6.352,0.33984,0.20821,1.1292,0.90196,0.60938
6.36,0.29492,0.22385,1.1292,0.86667,0.62891
6.368,0.29102,0.24829,1.1292,0.87059,0.625
6.376,0.30469,0.27957,1.1292,0.87059,0.625
6.384,0.25977,0.31769,1.1292,0.87059,0.66406
6.392,0.21484,0.3607,1.1292,0.85686,0.69531
6.4,0.19531,0.40469,1.1292,0.85686,0.70898
6.408,0.18555,0.44966,1.1292,0.85686,0.7207
6.416,0.17969,0.49169,1.1292,0.85686,0.72461
6.424,0.17578,0.52884,1.1255,0.85098,0.73047
6.432,0.16602,0.56207,1.1205,0.85098,0.74023
6.44,0.16602,0.58651,1.1058,0.85098,0.73438
6.448,0.16602,0.60508,1.091,0.85686,0.74023
6.456,0.17578,0.62268,1.0763,0.85686,0.73438
6.464,0.16602,0.63734,1.0615,0.86078,0.74023
6.472,0.16992,0.64907,1.0467,0.86078,0.73438
6.48,0.17578,0.65885,1.0308,0.87059,0.73047
6.488,0.25586,0.66667,1.0172,0.92157,0.69922
6.496,0.38477,0.67253,1.0025,0.94118,0.60547
6.504,0.48047,0.67644,0.98893,0.85686,0.49414
6.512,0.5293,0.6784,0.97417,0.72157,0.35547
6.52,0.30078,0.6784,0.95941,0.49412,0.32031
6.528,0.041016,0.67742,0.94465,0.46078,0.6543
6.536,0.12109,0.67449,0.92866,0.85098,0.78906
6.544,0.15625,0.6696,0.9139,0.88627,0.76562
6.552,0.17578,0.66276,0.89668,0.89608,0.74023
6.56,0.18945,0.65396,0.88069,0.90588,0.72461
6.568,0.19531,0.64321,0.86347,0.91176,0.72461
6.576,0.20508,0.62854,0.84748,0.91569,0.7207
6.584,0.20508,0.6129,0.83149,0.91569,0.7207
6.592,0.20508,0.59433,0.8155,0.91569,0.71484
6.6,0.21484,0.5738,0.80074,0.91569,0.70898
6.608,0.22461,0.55327,0.78598,0.91569,0.69922
6.616,0.23047,0.53275,0.77122,0.91569,0.69922
6.624,0.23047,0.51222,0.75646,0.91569,0.69922
6.632,0.23047,0.49267,0.7417,0.91569,0.69922
6.64,0.24023,0.47605,0.72694,0.91569,0.68555
6.648,0.24609,0.46139,0.71464,0.91569,0.67969
6.656,0.25586,0.44673,0.70111,0.91569,0.67969
6.664,0.26562,0.43304,0.69004,0.92549,0.67578
6.672,0.27539,0.42033,0.67774,0.92549,0.66406
6.68,0.27539,0.4086,0.66667,0.93137,0.66406
6.688,0.27539,0.39785,0.65437,0.92549,0.66016
6.696,0.27539,0.38807,0.6433,0.93725,0.6543
6.704,0.28516,0.37928,0.631,0.94118,0.6543
6.712,0.29102,0.37146,0.6187,0.94118,0.66016
6.72,0.29102,0.36364,0.6064,0.94118,0.66016
6.728,0.27539,0.35679,0.5941,0.95098,0.66992
6.736,0.26953,0.34995,0.5818,0.94706,0.67969
6.744,0.25586,0.34506,0.57073,0.94706,0.69531
6.752,0.23438,0.3392,0.55966,0.95098,0.70508
6.76,0.21484,0.33236,0.54982,0.94118,0.7207
6.768,0.18555,0.32454,0.53998,0.94118,0.74023
6.776,0.16992,0.31769,0.53014,0.92549,0.74414
6.784,0.16992,0.31085,0.5203,0.91569,0.74414
6.792,0.17578,0.30401,0.51046,0.89608,0.73438
6.8,0.17969,0.29912,0.50062,0.8902,0.72461
6.808,0.19531,0.29326,0.49077,0.88039,0.71484
6.816,0.20508,0.28837,0.48216,0.87647,0.70508
6.824,0.2207,0.28348,0.47232,0.87647,0.69922
6.832,0.22461,0.27859,0.46248,0.87059,0.69922
6.84,0.23047,0.27468,0.45264,0.87059,0.68945
6.848,0.23047,0.27077,0.4428,0.86667,0.68945
6.856,0.23047,0.26686,0.43173,0.87059,0.68945
6.864,0.23047,0.26295,0.42189,0.87059,0.68945
6.872,0.23438,0.25904,0.40959,0.87059,0.68555
6.88,0.23047,0.25513,0.39729,0.87059,0.68945
6.888,0.23438,0.25122,0.38376,0.87059,0.68555
6.896,0.23438,0.24829,0.37023,0.87059,0.68945
6.904,0.24023,0.24438,0.3567,0.87059,0.68555
6.912,0.23438,0.24047,0.3444,0.87059,0.68555
6.92,0.24023,0.23656,0.3321,0.87647,0.67969
6.928,0.24609,0.23363,0.3198,0.88039,0.67969
6.936,0.24023,0.23167,0.30627,0.88627,0.67578
6.944,0.26562,0.22972,0.29274,0.89608,0.66406
6.952,0.30078,0.22678,0.27798,0.92157,0.64453
6.96,0.31445,0.22287,0.26445,0.93137,0.63477
6.968,0.31055,0.21994,0.25215,0.92549,0.62891
6.976,0.35547,0.21799,0.23862,0.94118,0.60547
6.984,0.38086,0.21701,0.22755,0.96078,0.58984
6.992,0.39062,0.22092,0.21648,0.94118,0.58008
7,0.36523,0.22972,0.20541,0.91569,0.59961
7.008,0.33008,0.24536,0.19434,0.88627,0.60938
7.016,0.28516,0.26882,0.18327,0.85686,0.62891
7.024,0.30469,0.3001,0.1722,0.86667,0.61914
7.032,0.2793,0.3392,0.16236,0.87059,0.64453
7.04,0.23438,0.37732,0.15375,0.87647,0.67969
7.048,0.20117,0.41544,0.14514,0.85686,0.70508
7.056,0.17969,0.45943,0.13776,0.85098,0.7207
7.064,0.16602,0.50342,0.13161,0.8451,0.72461
7.072,0.16602,0.54643,0.12669,0.8451,0.73047
7.08,0.16016,0.58553,0.12177,0.85098,0.73438
7.088,0.16016,0.61975,0.11808,0.85098,0.73438
7.096,0.16016,0.64907,0.11439,0.85098,0.73047
7.104,0.16016,0.67253,0.1107,0.85686,0.73438
7.112,0.16016,0.69306,0.10701,0.85098,0.73438
7.12,0.16016,0.7087,0.10332,0.85686,0.73438
7.128,0.16602,0.72141,0.10086,0.85686,0.73047
7.136,0.18555,0.73021,0.098401,0.87647,0.7207
7.144,0.2793,0.73509,0.097171,0.93725,0.68555
7.152,0.41992,0.73998,0.095941,0.94118,0.57031
7.16,0.49414,0.74389,0.094711,0.82549,0.45508
7.168,0.5293,0.7478,0.093481,0.65098,0.33008
7.176,0.16602,0.74976,0.092251,0.44902,0.42578
7.184,0.044922,0.75073,0.091021,0.69608,0.74414
7.192,0.13477,0.74878,0.089791,0.87059,0.79492
7.2,0.16016,0.74487,0.089791,0.88627,0.75977
7.208,0.18945,0.73803,0.089791,0.89608,0.72461
7.216,0.20117,0.72923,0.089791,0.89608,0.72461
7.224,0.20117,0.71652,0.089791,0.90196,0.7207
7.232,0.20117,0.70283,0.089791,0.90588,0.7207
7.24,0.20508,0.68915,0.091021,0.90196,0.71484
7.248,0.21094,0.67546,0.091021,0.91176,0.70508
7.256,0.22461,0.65885,0.092251,0.91176,0.69922
7.264,0.2207,0.64125,0.092251,0.91176,0.70508
7.272,0.23047,0.62268,0.092251,0.91569,0.68945
7.28,0.23047,0.60508,0.092251,0.91569,0.68945
7.288,0.24609,0.58847,0.092251,0.91569,0.68555
7.296,0.25,0.57185,0.092251,0.91176,0.67969
7.304,0.25586,0.55621,0.091021,0.91569,0.67578
7.312,0.25586,0.54154,0.091021,0.92157,0.67578
7.32,0.26562,0.52884,0.089791,0.92549,0.66406
7.328,0.26953,0.51613,0.088561,0.92157,0.66016
7.336,0.27539,0.50538,0.087331,0.92549,0.6543
7.344,0.2793,0.4956,0.086101,0.93137,0.6543
7.352,0.28516,0.48778,0.083641,0.93725,0.65039
7.36,0.29102,0.47996,0.082411,0.93137,0.6543
7.368,0.2793,0.47507,0.079951,0.93725,0.6543
7.376,0.29102,0.47214,0.077491,0.94118,0.66406
7.384,0.27539,0.47312,0.076261,0.94118,0.67578
7.392,0.25977,0.47801,0.073801,0.94118,0.67969
7.4,0.24609,0.48485,0.072571,0.94706,0.69922
7.408,0.22461,0.49462,0.071341,0.94706,0.70898
7.416,0.20117,0.50538,0.071341,0.94118,0.73047
7.424,0.17969,0.51613,0.070111,0.93725,0.74414
7.432,0.16602,0.5259,0.070111,0.92157,0.74414
7.44,0.16602,0.53372,0.070111,0.90196,0.74023
7.448,0.17578,0.54057,0.071341,0.8902,0.72461
7.456,0.18555,0.54839,0.072571,0.88039,0.7207
7.464,0.19531,0.55621,0.073801,0.87647,0.70898
7.472,0.21094,0.565,0.076261,0.87059,0.69922
7.48,0.21484,0.57283,0.078721,0.87059,0.69531
7.488,0.2207,0.57869,0.081181,0.86078,0.68945
7.496,0.2207,0.58162,0.084871,0.85686,0.68945
7.504,0.22461,0.57869,0.088561,0.85686,0.68555
7.512,0.22461,0.57087,0.091021,0.86078,0.68945
7.52,0.23047,0.55718,0.093481,0.86078,0.67969
7.528,0.23047,0.53959,0.095941,0.86078,0.67969
7.536,0.23047,0.52102,0.099631,0.86078,0.67969
7.544,0.22461,0.50147,0.10086,0.86078,0.68555
7.552,0.22461,0.47801,0.10332,0.86667,0.68945
7.56,0.22461,0.45259,0.10578,0.87059,0.68945
7.568,0.23047,0.42522,0.10701,0.87059,0.68555
7.576,0.23047,0.39785,0.10701,0.87059,0.68945
7.584,0.23047,0.3695,0.10701,0.87059,0.68555
7.592,0.23047,0.34311,0.10578,0.87059,0.68945
7.6,0.25,0.31769,0.10578,0.88627,0.66992
7.608,0.29102,0.29521,0.10455,0.90588,0.65039
7.616,0.30078,0.2737,0.10332,0.91176,0.64453
7.624,0.31055,0.25611,0.10209,0.91569,0.625
7.632,0.34961,0.24242,0.10086,0.93725,0.60547
7.64,0.38086,0.23363,0.098401,0.94118,0.58984
7.648,0.36523,0.23069,0.097171,0.92549,0.58398
7.656,0.3457,0.23167,0.094711,0.90588,0.60547
7.664,0.30469,0.24047,0.093481,0.87647,0.61914
7.672,0.27539,0.25709,0.091021,0.85098,0.63477
7.68,0.29102,0.2825,0.089791,0.87059,0.625
7.688,0.26562,0.31476,0.088561,0.86667,0.65039
7.696,0.21484,0.35288,0.087331,0.85686,0.69531
7.704,0.17969,0.39394,0.086101,0.8451,0.71484
