Time [s], RESP, PLETH, II, V, AVR, CVP, ART
3.064,0.062561,0.49756,0.41502,0.66016,0.7549,12.907,61.995
3.072,0.065494,0.48094,0.42488,0.66016,0.75098,12.712,61.408
3.08,0.068426,0.46725,0.4298,0.66016,0.74118,12.595,61.017
3.088,0.072336,0.45552,0.43966,0.66406,0.73529,12.438,60.626
3.096,0.075269,0.44575,0.44951,0.66406,0.72549,12.399,60.235
3.104,0.079179,0.43793,0.45443,0.66406,0.71569,12.438,59.844
3.112,0.083089,0.43206,0.46552,0.66406,0.7098,12.438,59.452
3.12,0.086022,0.42815,0.4803,0.66992,0.7,12.516,59.061
3.128,0.088954,0.42424,0.49507,0.67969,0.68627,12.516,58.475
3.136,0.092864,0.42229,0.51478,0.68555,0.67647,12.516,58.279
3.144,0.095797,0.42131,0.53448,0.69531,0.6549,12.399,57.692
3.152,0.099707,0.41935,0.56034,0.69922,0.63529,12.282,57.497
3.16,0.10362,0.4174,0.5899,0.70508,0.6098,12.086,57.888
3.168,0.1085,0.41544,0.61946,0.70508,0.58431,11.89,59.061
3.176,0.11241,0.41349,0.64532,0.70898,0.57059,11.695,61.995
3.184,0.1173,0.41056,0.6601,0.70508,0.5549,11.499,66.688
3.192,0.12121,0.40762,0.66995,0.70508,0.5451,11.382,72.751
3.2,0.1261,0.40469,0.65517,0.69922,0.5549,11.186,79.791
3.208,0.13001,0.40078,0.63547,0.69531,0.57059,11.03,86.832
3.216,0.1349,0.39687,0.59975,0.68945,0.6,10.834,93.872
3.224,0.13881,0.39198,0.56034,0.67969,0.63529,10.639,100.52
3.232,0.14272,0.3871,0.52463,0.66992,0.66078,10.443,106.58
3.24,0.14663,0.38319,0.49507,0.66406,0.68627,10.248,111.28
3.248,0.15054,0.37928,0.46552,0.6543,0.70588,10.13,114.6
3.256,0.15347,0.37439,0.44458,0.64453,0.72157,9.9348,116.36
3.264,0.1564,0.36852,0.43473,0.64062,0.72549,9.8957,117.14
3.272,0.15934,0.36364,0.43473,0.63477,0.73137,9.8175,116.75
3.28,0.15934,0.35777,0.4298,0.625,0.73529,9.7783,115.97
3.288,0.16031,0.35191,0.4298,0.625,0.73529,9.8175,114.41
3.296,0.16031,0.34604,0.4298,0.625,0.73529,9.8957,112.65
3.304,0.15934,0.34018,0.4298,0.61914,0.73137,9.8957,110.69
3.312,0.1564,0.33431,0.4298,0.61914,0.73137,9.9348,108.74
3.32,0.15445,0.32845,0.43473,0.625,0.73137,9.9348,106.78
3.328,0.15054,0.32356,0.43473,0.625,0.72549,10.013,104.82
3.336,0.14761,0.31867,0.43966,0.625,0.72157,10.013,102.87
3.344,0.1437,0.31574,0.43966,0.625,0.72157,10.091,100.91
3.352,0.14076,0.31085,0.43966,0.625,0.72157,10.13,99.153
3.36,0.13685,0.30596,0.44458,0.625,0.72157,10.209,97.588
3.368,0.13392,0.30205,0.43966,0.62891,0.72549,10.326,95.828
3.376,0.12903,0.29717,0.43966,0.63477,0.72157,10.404,94.068
3.384,0.12414,0.29228,0.44458,0.63477,0.72157,10.521,92.112
3.392,0.11828,0.28837,0.44951,0.63477,0.72157,10.717,90.157
3.4,0.11339,0.2825,0.44951,0.62891,0.72157,10.834,87.81
3.408,0.1085,0.27664,0.44951,0.625,0.72157,11.03,85.463
3.416,0.10459,0.27077,0.44951,0.625,0.72157,11.147,82.921
3.424,0.10068,0.26588,0.44951,0.625,0.72157,11.265,80.378
3.432,0.097752,0.26393,0.46059,0.63477,0.71569,11.46,78.031
3.44,0.093842,0.26686,0.47537,0.64453,0.70588,11.578,76.076
3.448,0.090909,0.27664,0.49015,0.6543,0.69608,11.656,74.511
3.456,0.086999,0.29521,0.5,0.66016,0.6902,11.695,73.142
3.464,0.084066,0.32551,0.52463,0.66992,0.67059,11.695,71.969
3.472,0.081134,0.36559,0.56034,0.68945,0.6451,11.695,70.991
3.48,0.078201,0.41349,0.57512,0.68555,0.63529,11.695,70.404
3.488,0.076246,0.46432,0.56527,0.66406,0.63529,11.695,70.209
3.496,0.074291,0.51613,0.56034,0.6543,0.64118,11.695,70.209
3.504,0.073314,0.56403,0.53941,0.64062,0.6451,11.695,70.209
3.512,0.072336,0.60606,0.50985,0.625,0.66471,11.695,70.209
3.52,0.071359,0.64125,0.47537,0.61523,0.69608,11.656,70.209
3.528,0.070381,0.66862,0.44458,0.60938,0.72549,11.656,70.404
3.536,0.068426,0.68817,0.41995,0.60938,0.74118,11.656,70.795
3.544,0.066471,0.70186,0.41502,0.60547,0.75098,11.656,71.382
3.552,0.064516,0.71261,0.41502,0.60547,0.75098,11.656,71.969
3.56,0.062561,0.72141,0.41502,0.59961,0.75098,11.578,71.969
3.568,0.060606,0.72727,0.41502,0.59961,0.75098,11.578,71.773
3.576,0.058651,0.73021,0.4101,0.59961,0.75098,11.656,71.382
3.584,0.056696,0.73118,0.4101,0.59961,0.75098,11.695,70.795
3.592,0.053763,0.73021,0.41502,0.60938,0.75098,11.812,70.404
3.6,0.049853,0.72727,0.4298,0.61914,0.73529,11.969,70.209
3.608,0.044966,0.72239,0.49015,0.625,0.68039,12.086,70.013
3.616,0.038123,0.71554,0.61453,0.59961,0.5549,12.203,69.818
3.624,0.032258,0.70772,0.8202,0.56445,0.36471,12.321,69.231
3.632,0.02346,0.6999,0.99507,0.48047,0.18431,12.438,68.84
3.64,0.014663,0.69013,1.0049,0.37109,0.16471,12.595,68.253
3.648,0.0068426,0.68035,0.68966,0.33984,0.42549,12.751,67.666
3.656,0,0.66862,0.47044,0.41602,0.65098,12.829,67.08
3.664,0,0.65494,0.38547,0.51562,0.75098,12.947,66.493
3.672,0,0.64027,0.37562,0.58398,0.76667,13.025,65.906
3.68,0,0.62366,0.39039,0.61914,0.77059,13.064,65.319
3.688,0,0.60606,0.39532,0.64062,0.77059,13.064,64.928
3.696,0,0.58651,0.39532,0.65039,0.76667,13.142,64.537
3.704,0,0.56696,0.40025,0.6543,0.76667,13.181,63.95
3.712,0,0.54643,0.4101,0.6543,0.76078,13.181,63.559
3.72,0,0.52688,0.41995,0.6543,0.7549,13.142,62.973
3.728,0,0.50733,0.4298,0.6543,0.75098,13.064,62.582
3.736,0,0.49267,0.43966,0.66016,0.74118,13.025,62.19
3.744,0,0.47996,0.44951,0.66016,0.73529,12.947,61.604
3.752,0,0.46725,0.45443,0.66406,0.73137,12.907,61.408
3.76,0,0.4565,0.46059,0.66992,0.72549,12.829,60.821
3.768,0,0.4477,0.46552,0.66992,0.72157,12.829,60.626
3.776,0,0.44086,0.47537,0.67578,0.71569,12.829,60.235
3.784,0,0.435,0.48522,0.67969,0.7,12.907,59.844
3.792,0,0.43109,0.5,0.68555,0.6902,12.947,59.452
3.8,0,0.42815,0.51478,0.68945,0.67647,12.947,59.061
3.808,0,0.4262,0.53448,0.69531,0.66471,12.907,58.67
3.816,0,0.42424,0.56034,0.69922,0.6451,12.751,58.279
3.824,0,0.42326,0.5899,0.70508,0.61961,12.634,58.475
3.832,0,0.42131,0.62438,0.70898,0.59608,12.595,59.257
3.84,0.0058651,0.42033,0.65517,0.70898,0.57059,12.438,61.604
3.848,0.01173,0.41838,0.66995,0.71484,0.5549,12.399,65.906
3.856,0.025415,0.41642,0.6798,0.70898,0.5451,12.282,71.969
3.864,0.039101,0.41349,0.67488,0.70508,0.5451,12.125,79.205
3.872,0.053763,0.41056,0.65517,0.69922,0.56078,12.086,87.223
3.88,0.069404,0.40665,0.62438,0.69531,0.58431,12.008,95.046
3.888,0.084066,0.40176,0.5899,0.68555,0.61569,11.969,102.28
3.896,0.099707,0.39687,0.55542,0.67969,0.6451,11.89,108.34
3.904,0.11437,0.39198,0.5197,0.66992,0.67059,11.89,113.23
3.912,0.12903,0.38612,0.49015,0.66016,0.6902,11.812,116.56
3.92,0.14467,0.38025,0.47044,0.64453,0.7098,11.773,118.51
3.928,0.16129,0.37439,0.46059,0.63477,0.72157,11.695,119.49
3.936,0.17889,0.3695,0.44951,0.625,0.72549,11.695,119.3
3.944,0.1955,0.36559,0.44458,0.625,0.73137,11.695,118.51
3.952,0.21408,0.3607,0.44458,0.625,0.73137,11.773,117.14
3.96,0.23265,0.35484,0.44458,0.625,0.73137,11.773,115.38
3.968,0.2522,0.34897,0.44951,0.625,0.73137,11.812,113.23
3.976,0.27077,0.34311,0.44951,0.62891,0.72549,11.812,110.89
3.984,0.28837,0.33724,0.45443,0.62891,0.72157,11.812,108.54
3.992,0.30499,0.33236,0.45443,0.62891,0.72157,11.89,106.19
4,0.32063,0.32649,0.46059,0.63477,0.72157,11.969,103.65
4.008,0.33627,0.3216,0.46552,0.63477,0.72157,11.969,101.3
4.016,0.35288,0.31672,0.46552,0.63477,0.71569,12.008,99.544
4.024,0.3695,0.31183,0.46552,0.64062,0.71569,12.008,97.784
4.032,0.3871,0.30792,0.46552,0.64062,0.71569,12.008,96.024
4.04,0.40567,0.30596,0.46552,0.64062,0.71569,12.008,94.459
4.048,0.42131,0.30205,0.46552,0.64453,0.71569,12.086,92.699
4.056,0.43695,0.29912,0.46552,0.64453,0.71569,12.086,90.743
4.064,0.45259,0.29521,0.46552,0.64453,0.71569,12.125,88.788
4.072,0.46725,0.28935,0.47044,0.64453,0.71569,12.125,86.441
4.08,0.48387,0.28446,0.47044,0.64453,0.71569,12.125,84.094
4.088,0.50049,0.27859,0.47044,0.64453,0.71569,12.125,81.747
4.096,0.51906,0.27566,0.47537,0.64453,0.7098,12.125,79.596
4.104,0.53763,0.27761,0.49015,0.6543,0.69608,12.203,77.64
4.112,0.55718,0.28641,0.50493,0.66406,0.6902,12.282,75.88
4.12,0.57674,0.30596,0.51478,0.67578,0.68627,12.321,74.707
4.128,0.59726,0.33724,0.52463,0.68555,0.67647,12.399,73.533
4.136,0.61779,0.37146,0.56034,0.69922,0.6549,12.438,72.947
4.144,0.63636,0.41056,0.58498,0.69922,0.64118,12.438,72.555
4.152,0.65591,0.45748,0.5899,0.67969,0.63529,12.438,72.164
4.16,0.67449,0.50831,0.58498,0.66406,0.62941,12.399,72.164
4.168,0.69306,0.55718,0.5702,0.66016,0.63529,12.399,72.36
4.176,0.71261,0.60215,0.54557,0.64453,0.65098,12.438,72.555
4.184,0.73314,0.6393,0.51478,0.63477,0.68039,12.438,72.751
4.192,0.75464,0.6696,0.4803,0.625,0.70588,12.516,72.751
4.2,0.77713,0.69404,0.45443,0.61914,0.72157,12.595,72.947
4.208,0.79765,0.71261,0.44458,0.61914,0.72549,12.634,73.142
4.216,0.81916,0.7263,0.43966,0.61523,0.73137,12.634,73.142
4.224,0.83871,0.73607,0.43473,0.60938,0.73137,12.712,73.142
4.232,0.85924,0.74194,0.43473,0.60547,0.73137,12.712,72.947
4.24,0.88074,0.74291,0.43473,0.60547,0.73137,12.712,72.751
4.248,0.90225,0.74389,0.43473,0.60938,0.73137,12.751,72.36
4.256,0.92571,0.74194,0.43473,0.61523,0.73137,12.751,71.578
4.264,0.94917,0.73803,0.45443,0.625,0.71569,12.751,70.991
4.272,0.97263,0.73216,0.50493,0.62891,0.67059,12.829,70.404
4.28,0.99609,0.72532,0.62438,0.60938,0.56078,12.829,70.013
4.288,0.99804,0.71652,0.83498,0.58398,0.38039,12.829,69.818
4.296,1,0.70674,1.0443,0.50977,0.19412,12.907,69.231
4.304,1,0.69599,1.08,0.39453,0.1549,12.947,68.84
4.312,1,0.68524,0.77463,0.3457,0.38039,13.064,68.057
4.32,1,0.67253,0.52463,0.4043,0.61569,13.181,67.471
4.328,1,0.65982,0.40517,0.50586,0.73137,13.377,67.08
4.336,1,0.64614,0.38547,0.58008,0.7549,13.494,66.493
4.344,1,0.63245,0.39039,0.61914,0.76078,13.651,65.906
4.352,1,0.61681,0.39039,0.64062,0.76667,13.651,65.515
4.36,1,0.59922,0.39532,0.64453,0.76667,13.651,65.124
4.368,1,0.58065,0.39532,0.65039,0.76078,13.651,64.733
4.376,1,0.56109,0.40025,0.6543,0.76078,13.572,64.342
4.384,1,0.54154,0.40517,0.6543,0.7549,13.572,63.755
4.392,1,0.52297,0.4101,0.66016,0.75098,13.572,63.364
4.4,1,0.50538,0.41995,0.66016,0.7451,13.572,62.973
4.408,1,0.49071,0.4298,0.66016,0.74118,13.572,62.386
4.416,1,0.47703,0.4298,0.66016,0.74118,13.572,61.995
4.424,1,0.46628,0.43473,0.66406,0.73529,13.572,61.408
4.432,1,0.45748,0.43966,0.66992,0.73137,13.572,61.017
4.44,1,0.45161,0.45443,0.66992,0.72157,13.494,60.43
4.448,1,0.44673,0.46552,0.66992,0.7098,13.377,60.039
4.456,1,0.44282,0.47537,0.67578,0.70588,13.259,59.452
4.464,1,0.43891,0.49015,0.67969,0.6902,13.142,58.866
4.472,1,0.43597,0.50985,0.68555,0.67647,12.947,58.279
4.48,1,0.43402,0.53448,0.68945,0.6549,12.751,57.888
4.488,1,0.43109,0.56034,0.69531,0.63529,12.595,57.692
4.496,1,0.42913,0.5899,0.69922,0.6098,12.516,58.279
4.504,1,0.4262,0.61946,0.69922,0.5902,12.438,60.626
4.512,1,0.42326,0.63547,0.70508,0.57451,12.321,65.124
4.52,1,0.42033,0.64532,0.70508,0.56471,12.203,71.969
4.528,1,0.41642,0.65025,0.69922,0.56471,11.969,80.183
4.536,1,0.41349,0.63054,0.69531,0.57059,11.773,88.983
4.544,1,0.41056,0.60468,0.68555,0.59608,11.578,97.588
4.552,1,0.40665,0.56527,0.67969,0.62549,11.382,105.41
4.56,1,0.40176,0.52463,0.67578,0.6549,11.265,111.86
4.568,1,0.39589,0.49015,0.66406,0.68627,11.147,116.75
4.576,1,0.39101,0.46059,0.6543,0.70588,11.03,119.69
4.584,1,0.38514,0.43966,0.64062,0.72549,10.834,120.86
4.592,1,0.3783,0.41995,0.63477,0.73529,10.717,120.86
4.6,1,0.37243,0.4101,0.62891,0.74118,10.561,119.88
4.608,1,0.36657,0.40517,0.625,0.75098,10.404,118.32
4.616,1,0.3607,0.40517,0.61914,0.75098,10.248,116.36
4.624,1,0.35484,0.4101,0.61523,0.7451,10.13,114.21
4.632,1,0.34995,0.4101,0.61523,0.74118,10.013,111.86
4.64,1,0.34702,0.41502,0.61523,0.74118,9.9348,109.52
4.648,1,0.34213,0.41995,0.61914,0.74118,9.8175,107.17
4.656,1,0.33724,0.41995,0.61914,0.73529,9.7783,105.02
4.664,1,0.33236,0.42488,0.625,0.73137,9.7001,102.87
4.672,1,0.32747,0.4298,0.625,0.73137,9.7001,100.91
4.68,1,0.32258,0.4298,0.63477,0.73137,9.7001,99.348
4.688,1,0.31769,0.43473,0.63477,0.73137,9.7783,97.784
4.696,1,0.31281,0.43473,0.63477,0.73137,9.7783,96.219
4.704,1,0.30792,0.43473,0.63477,0.73137,9.8175,94.655
4.712,1,0.30205,0.43473,0.63477,0.73137,9.9348,92.894
4.72,1,0.29717,0.43473,0.63477,0.73137,10.13,91.134
4.728,1,0.2913,0.43473,0.62891,0.73137,10.326,88.983
4.736,1,0.28641,0.43473,0.62891,0.73137,10.443,86.832
4.744,1,0.28055,0.43473,0.62891,0.73137,10.639,84.289
4.752,1,0.27468,0.43473,0.62891,0.73137,10.756,81.747
4.76,1,0.26882,0.43966,0.64062,0.72157,10.952,79.4
4.768,0.9912,0.26393,0.45443,0.65039,0.7098,11.069,77.249
4.776,0.9824,0.26686,0.47537,0.66016,0.70588,11.186,75.489
4.784,0.96676,0.28152,0.48522,0.66406,0.69608,11.265,73.924
4.792,0.9521,0.31085,0.5,0.66992,0.68627,11.343,72.947
4.8,0.93842,0.35191,0.53448,0.68555,0.66471,11.343,71.773
4.808,0.92473,0.40371,0.55049,0.68945,0.6451,11.343,70.991
4.816,0.91007,0.45943,0.55049,0.66406,0.6451,11.343,70.404
4.824,0.89638,0.51613,0.54557,0.6543,0.6451,11.343,70.209
4.832,0.88172,0.56305,0.52463,0.64062,0.65098,11.343,70.209
4.84,0.86804,0.6002,0.5,0.625,0.67059,11.343,70.209
4.848,0.85435,0.63636,0.46059,0.61914,0.7,11.343,70.404
4.856,0.84066,0.66569,0.4298,0.60938,0.72549,11.343,70.795
4.864,0.82698,0.68915,0.4101,0.60547,0.74118,11.343,71.578
4.872,0.81427,0.70674,0.40025,0.60547,0.75098,11.265,71.969
4.88,0.79961,0.71945,0.39532,0.60547,0.75098,11.186,72.164
4.888,0.78592,0.72825,0.39532,0.60547,0.75098,11.186,72.164
4.896,0.77028,0.73314,0.39532,0.59961,0.75098,11.186,72.164
4.904,0.75464,0.73509,0.39532,0.5957,0.75098,11.265,71.969
4.912,0.73803,0.73509,0.39532,0.5957,0.75098,11.265,71.578
4.92,0.72043,0.73216,0.39532,0.59961,0.7549,11.382,70.795
4.928,0.70283,0.72727,0.4101,0.61523,0.74118,11.499,70.404
4.936,0.68426,0.72043,0.46552,0.60547,0.68627,11.656,70.209
4.944,0.66764,0.71359,0.5899,0.58984,0.56471,11.812,70.013
4.952,0.65103,0.70479,0.80049,0.56055,0.37451,11.969,69.622
4.96,0.63539,0.69599,0.9803,0.4707,0.2,12.086,69.231
4.968,0.61975,0.68622,0.98522,0.36523,0.17843,12.203,68.644
4.976,0.60411,0.67449,0.66502,0.33594,0.43922,12.321,68.253
4.984,0.58749,0.66276,0.44458,0.41016,0.66471,12.438,67.666
4.992,0.56989,0.64907,0.35468,0.51562,0.76667,12.595,67.08
5,0.55327,0.63441,0.34483,0.58008,0.78039,12.634,66.493
5.008,0.53666,0.61877,0.35961,0.61523,0.78627,12.712,65.906
5.016,0.52004,0.6002,0.36453,0.62891,0.78627,12.829,65.319
5.024,0.5044,0.58162,0.36946,0.63477,0.78039,12.907,64.928
5.032,0.48876,0.56403,0.37562,0.64062,0.77647,12.907,64.342
5.04,0.47312,0.54643,0.38054,0.64453,0.77059,12.907,63.755
5.048,0.45748,0.52786,0.38547,0.64453,0.76667,12.907,63.168
5.056,0.44086,0.50831,0.39532,0.65039,0.76078,12.751,62.777
5.064,0.42424,0.48974,0.40025,0.6543,0.7549,12.712,62.19
5.072,0.4086,0.47312,0.4101,0.6543,0.7549,12.595,61.799
5.08,0.39296,0.45748,0.41502,0.6543,0.75098,12.516,61.408
5.088,0.37732,0.44477,0.41995,0.6543,0.74118,12.438,61.017
5.096,0.36168,0.43402,0.4298,0.6543,0.73529,12.438,60.43
5.104,0.348,0.42522,0.43966,0.66016,0.72549,12.516,60.039
5.112,0.33529,0.41935,0.45443,0.66016,0.71569,12.595,59.648
5.12,0.32356,0.41447,0.47044,0.66406,0.70588,12.634,59.061
5.128,0.31183,0.41056,0.48522,0.66992,0.6902,12.634,58.67
5.136,0.30108,0.4086,0.50493,0.67969,0.67647,12.516,58.279
5.144,0.29032,0.40665,0.53448,0.67969,0.6549,12.321,57.888
5.152,0.28055,0.40567,0.56527,0.68555,0.62941,12.125,57.888
5.16,0.26979,0.40371,0.59483,0.68945,0.60588,11.969,58.866
5.168,0.26197,0.40274,0.61946,0.69531,0.58431,11.812,61.213
5.176,0.25318,0.40078,0.63547,0.69531,0.56471,11.695,65.319
5.184,0.24633,0.39785,0.65025,0.69531,0.5549,11.578,71.382
5.192,0.23949,0.39492,0.65025,0.68945,0.5549,11.46,78.618
5.2,0.23363,0.39198,0.63054,0.68555,0.57059,11.343,86.05
5.208,0.22678,0.38807,0.59975,0.67969,0.5902,11.186,93.481
5.216,0.21994,0.38416,0.56527,0.67578,0.61961,11.069,100.72
5.224,0.2131,0.37928,0.52956,0.66406,0.6451,10.952,106.98
5.232,0.20626,0.37537,0.49507,0.66016,0.67647,10.834,112.06
5.24,0.19941,0.37243,0.46552,0.64453,0.7,10.639,115.58
5.248,0.19257,0.36755,0.44458,0.63477,0.71569,10.443,117.54
5.256,0.18573,0.36266,0.42488,0.625,0.73137,10.248,118.32
5.264,0.17986,0.35679,0.41502,0.61914,0.74118,10.13,118.12
5.272,0.174,0.35093,0.4101,0.61523,0.74118,10.091,117.14
5.28,0.16813,0.34506,0.4101,0.61523,0.74118,10.013,115.58
5.288,0.16227,0.3392,0.4101,0.61523,0.74118,10.013,113.82
5.296,0.15543,0.33333,0.41502,0.61523,0.73529,9.9348,111.86
5.304,0.14858,0.32747,0.41502,0.61523,0.73529,9.8957,109.71
5.312,0.14076,0.3216,0.41502,0.61914,0.73529,9.8957,107.56
5.32,0.13294,0.31574,0.41995,0.61914,0.74118,9.8175,105.41
5.328,0.12512,0.31183,0.41995,0.625,0.73529,9.8957,103.26
5.336,0.11828,0.30792,0.42488,0.625,0.73137,9.8957,101.11
5.344,0.11144,0.30303,0.4298,0.625,0.72549,9.9348,99.348
5.352,0.10459,0.29814,0.4298,0.625,0.72157,9.9348,97.784
5.36,0.097752,0.29326,0.43473,0.62891,0.72157,10.013,96.024
5.368,0.090909,0.28837,0.43473,0.62891,0.72549,10.091,94.263
5.376,0.083089,0.28348,0.4298,0.625,0.72549,10.209,92.503
5.384,0.075269,0.27859,0.4298,0.625,0.72549,10.326,90.548
5.392,0.067449,0.2737,0.43473,0.625,0.72549,10.443,88.396
5.4,0.060606,0.26686,0.4298,0.625,0.72549,10.561,85.854
5.408,0.052786,0.261,0.4298,0.625,0.72549,10.756,83.312
5.416,0.044966,0.25415,0.4298,0.61914,0.73137,10.874,80.965
5.424,0.040078,0.25024,0.43473,0.625,0.72157,11.03,78.618
5.432,0.034213,0.25024,0.44951,0.63477,0.7098,11.186,76.662
5.44,0.030303,0.25709,0.47044,0.64062,0.69608,11.343,75.098
5.448,0.026393,0.27175,0.4803,0.64453,0.69608,11.46,73.729
5.456,0.022483,0.29814,0.49507,0.6543,0.68039,11.499,72.555
5.464,0.018573,0.33529,0.53448,0.67578,0.66078,11.499,71.578
5.472,0.01564,0.38221,0.56034,0.67969,0.64118,11.46,70.795
5.48,0.01173,0.435,0.56034,0.66016,0.64118,11.46,70.404
5.488,0.0097752,0.48876,0.55049,0.64062,0.64118,11.46,70.209
5.496,0.0068426,0.53959,0.53448,0.62891,0.6451,11.46,70.209
5.504,0.0058651,0.58553,0.50985,0.61914,0.66471,11.499,70.209
5.512,0.0048876,0.62366,0.47537,0.60938,0.69608,11.499,70.404
5.52,0.0039101,0.65396,0.43966,0.60547,0.72157,11.499,70.795
5.528,0.0029325,0.67546,0.41502,0.59961,0.73529,11.499,71.382
5.536,0.0029325,0.69013,0.40517,0.59961,0.7451,11.499,71.773
5.544,0.0029325,0.70381,0.40025,0.59961,0.75098,11.499,71.773
5.552,0.0029325,0.71359,0.40025,0.5957,0.75098,11.499,71.382
5.56,0.0039101,0.72043,0.40025,0.5957,0.75098,11.499,70.795
5.568,0.0039101,0.72532,0.39532,0.58984,0.75098,11.499,70.404
5.576,0.0048876,0.72727,0.39532,0.58984,0.7549,11.499,70.209
5.584,0.0058651,0.7263,0.40025,0.59961,0.7549,11.578,70.209
5.592,0.0068426,0.72336,0.41502,0.60938,0.74118,11.695,70.209
5.6,0.0078201,0.71848,0.45443,0.61523,0.70588,11.89,70.013
5.608,0.0087977,0.71163,0.56034,0.58984,0.6,12.008,69.622
5.616,0.0087977,0.70381,0.75985,0.57031,0.4098,12.125,69.035
5.624,0.0097752,0.69501,0.96552,0.49414,0.21373,12.282,68.644
5.632,0.0097752,0.68524,1.0049,0.39062,0.16863,12.399,68.057
5.64,0.0097752,0.67546,0.73522,0.33984,0.38039,12.516,67.471
5.648,0.010753,0.66373,0.49015,0.39453,0.62549,12.634,66.884
5.656,0.01173,0.65103,0.37562,0.49414,0.75098,12.712,66.297
5.664,0.013685,0.63636,0.35468,0.57422,0.78039,12.751,65.906
5.672,0.01564,0.62072,0.36453,0.61914,0.78627,12.829,65.319
5.68,0.016618,0.60215,0.36946,0.63477,0.78627,12.829,64.733
5.688,0.018573,0.58358,0.37562,0.64453,0.78627,12.907,64.342
5.696,0.01955,0.56403,0.37562,0.64453,0.78039,12.947,63.755
5.704,0.021505,0.5435,0.38054,0.65039,0.78039,12.907,63.364
5.712,0.022483,0.52297,0.38547,0.6543,0.77647,12.829,62.973
5.72,0.024438,0.5044,0.39039,0.6543,0.77059,12.751,62.386
5.728,0.025415,0.48778,0.40025,0.6543,0.76667,12.595,61.995
5.736,0.02737,0.47507,0.40517,0.66016,0.76078,12.438,61.408
5.744,0.028348,0.46237,0.41502,0.66016,0.7549,12.321,61.017
5.752,0.030303,0.45064,0.42488,0.66406,0.7451,12.282,60.626
5.76,0.032258,0.44086,0.43473,0.66406,0.74118,12.203,60.235
5.768,0.035191,0.43304,0.43966,0.66406,0.73137,12.282,59.844
5.776,0.037146,0.42717,0.45443,0.66992,0.72157,12.321,59.452
5.784,0.040078,0.42229,0.46552,0.67969,0.7098,12.399,58.866
5.792,0.042033,0.41838,0.4803,0.68555,0.7,12.438,58.475
5.8,0.044966,0.41544,0.5,0.68945,0.68627,12.399,58.083
5.808,0.047898,0.41251,0.52956,0.69531,0.66078,12.282,57.888
5.816,0.050831,0.41056,0.56034,0.69922,0.63529,12.086,57.888
5.824,0.054741,0.40762,0.5899,0.70508,0.61569,11.812,58.475
5.832,0.058651,0.40567,0.61946,0.70898,0.5902,11.656,60.43
5.84,0.062561,0.40371,0.63547,0.70898,0.57059,11.46,64.342
5.848,0.066471,0.40176,0.65025,0.70508,0.56078,11.265,69.818
5.856,0.070381,0.39785,0.65517,0.69922,0.5549,11.069,76.662
5.864,0.075269,0.39492,0.64039,0.68945,0.56078,10.952,83.898
5.872,0.078201,0.39101,0.61453,0.68555,0.58431,10.834,91.33
5.88,0.082111,0.38612,0.58005,0.67969,0.61569,10.717,98.37
5.888,0.086022,0.38123,0.53941,0.66992,0.6451,10.561,104.82
5.896,0.088954,0.37634,0.50493,0.66016,0.67647,10.404,109.91
5.904,0.091887,0.37048,0.47537,0.64453,0.7,10.209,113.82
5.912,0.095797,0.36559,0.44951,0.63477,0.71569,10.013,116.17
5.92,0.097752,0.35973,0.43473,0.625,0.73137,9.8175,117.34
5.928,0.10068,0.35484,0.42488,0.61914,0.73529,9.7001,117.54
5.936,0.10166,0.34995,0.41995,0.61523,0.74118,9.6219,116.95
5.944,0.10264,0.34506,0.41502,0.61523,0.74118,9.6219,115.97
5.952,0.10264,0.3392,0.41995,0.61523,0.74118,9.6219,114.41
5.96,0.10264,0.33333,0.41995,0.61523,0.74118,9.6219,112.65
5.968,0.10166,0.32845,0.41995,0.61523,0.74118,9.6219,110.69
5.976,0.10068,0.32258,0.41995,0.61523,0.74118,9.7001,108.54
5.984,0.099707,0.31672,0.41995,0.61914,0.74118,9.7783,106.39
5.992,0.097752,0.31085,0.42488,0.61914,0.73529,9.8175,104.43
6,0.094819,0.30596,0.4298,0.61914,0.73529,9.8957,102.28
6.008,0.091887,0.30108,0.42488,0.61914,0.73529,10.013,100.33
6.016,0.087977,0.29619,0.4298,0.61914,0.73529,10.091,98.566
6.024,0.083089,0.2913,0.4298,0.61914,0.73529,10.209,96.806
6.032,0.078201,0.28739,0.4298,0.625,0.73529,10.248,95.046
6.04,0.073314,0.28543,0.4298,0.625,0.73529,10.326,93.286
6.048,0.068426,0.28152,0.43473,0.62891,0.73529,10.443,91.33
6.056,0.063539,0.27761,0.43473,0.62891,0.73529,10.561,89.179
6.064,0.059629,0.27175,0.43473,0.62891,0.73137,10.717,86.832
6.072,0.055718,0.26686,0.43473,0.625,0.73137,10.874,84.289
6.08,0.053763,0.261,0.43473,0.625,0.73137,11.069,81.747
6.088,0.050831,0.25611,0.43966,0.62891,0.72549,11.186,79.4
6.096,0.048876,0.25513,0.45443,0.64062,0.71569,11.382,77.249
6.104,0.046921,0.261,0.47044,0.65039,0.70588,11.499,75.489
6.112,0.045943,0.27566,0.4803,0.66016,0.69608,11.578,74.12
6.12,0.044966,0.30205,0.5,0.66406,0.68039,11.578,72.947
6.128,0.043988,0.33333,0.53448,0.68555,0.66078,11.578,71.773
