Time [s], RESP, PLETH, I, MCL, II
3.776,0.12714,0.37439,0.58039,0.35882,1.0137
3.784,0.12958,0.36559,0.5902,0.37059,1.0098
3.792,0.12958,0.35875,0.5902,0.3902,0.97461
3.8,0.13203,0.35288,0.5902,0.41569,0.92969
3.808,0.13447,0.34604,0.57059,0.43529,0.86523
3.816,0.13447,0.33822,0.5549,0.46078,0.79883
3.824,0.13692,0.33138,0.53529,0.48431,0.74414
3.832,0.13936,0.32356,0.51961,0.49412,0.68945
3.84,0.13936,0.31672,0.5098,0.5098,0.6543
3.848,0.14181,0.3089,0.51569,0.51569,0.64062
3.856,0.14181,0.30205,0.52549,0.53529,0.65039
3.864,0.14425,0.29521,0.51961,0.56471,0.66406
3.872,0.1467,0.28837,0.51961,0.58431,0.67969
3.88,0.14914,0.28348,0.52549,0.58039,0.68555
3.888,0.15159,0.2825,0.52549,0.57451,0.70898
3.896,0.15403,0.28543,0.51961,0.51961,0.74023
3.904,0.15648,0.29326,0.51569,0.46471,0.73438
3.912,0.15892,0.30792,0.51961,0.44902,0.74414
3.92,0.16137,0.32942,0.51961,0.44902,0.74414
3.928,0.16626,0.35679,0.51569,0.44902,0.73047
3.936,0.1687,0.38905,0.50588,0.46078,0.70508
3.944,0.17115,0.42424,0.4902,0.48039,0.6543
3.952,0.17359,0.45943,0.47451,0.50588,0.5957
3.96,0.17848,0.49462,0.46078,0.5098,0.54492
3.968,0.18093,0.52786,0.46078,0.5098,0.53516
3.976,0.18337,0.55816,0.46471,0.50588,0.51953
3.984,0.18826,0.58651,0.4549,0.50588,0.50977
3.992,0.19071,0.61095,0.46078,0.50588,0.50977
4,0.1956,0.6305,0.46471,0.5,0.50586
4.008,0.20049,0.64614,0.46078,0.50588,0.5
4.016,0.20293,0.66276,0.47059,0.49412,0.50977
4.024,0.20782,0.67742,0.46471,0.5,0.50586
4.032,0.21271,0.6911,0.46078,0.53529,0.5293
4.04,0.2176,0.70381,0.4451,0.63529,0.54492
4.048,0.22005,0.71457,0.50588,0.69608,0.64062
4.056,0.22494,0.72336,0.68039,0.75098,0.7207
4.064,0.22983,0.72923,0.92549,0.87647,0.625
4.072,0.23716,0.73314,1.0608,0.90588,0.10547
4.08,0.24205,0.73314,0.72549,0.77059,-0.33398
4.088,0.24694,0.73118,0.23333,0.7549,-0.39844
4.096,0.25183,0.7263,0.023529,0.65098,-0.32422
4.104,0.25917,0.71848,0.033333,0.3902,-0.26367
4.112,0.26406,0.70968,0.11961,0.21373,-0.025391
4.12,0.26895,0.69795,0.24902,0.2,0.31055
4.128,0.27384,0.68426,0.35882,0.3098,0.55078
4.136,0.27628,0.6696,0.41569,0.39412,0.62891
4.144,0.28117,0.65396,0.42941,0.41569,0.65039
4.152,0.28362,0.63734,0.4451,0.42549,0.66406
4.16,0.28606,0.6217,0.44902,0.42549,0.67578
4.168,0.28851,0.60606,0.44902,0.42549,0.67969
4.176,0.29095,0.5914,0.44902,0.42549,0.68555
4.184,0.29095,0.57771,0.44902,0.41961,0.68555
4.192,0.29095,0.565,0.4549,0.41961,0.68945
4.2,0.28851,0.55327,0.4549,0.42549,0.69922
4.208,0.28851,0.5435,0.44902,0.41961,0.69922
4.216,0.28606,0.5347,0.4549,0.41569,0.70508
4.224,0.28362,0.52395,0.4549,0.41961,0.70898
4.232,0.28117,0.5132,0.4549,0.41569,0.7207
4.24,0.27628,0.50244,0.4549,0.41569,0.72461
4.248,0.27384,0.49169,0.4549,0.4098,0.73438
4.256,0.26895,0.48094,0.44902,0.4098,0.74414
4.264,0.26406,0.47116,0.4549,0.40392,0.75977
4.272,0.25917,0.46041,0.46078,0.39412,0.78516
4.28,0.25672,0.44966,0.47059,0.3902,0.82031
4.288,0.25428,0.43891,0.48431,0.38431,0.86523
4.296,0.25183,0.42815,0.5098,0.38039,0.9043
4.304,0.24939,0.4174,0.52941,0.37059,0.94531
4.312,0.24694,0.4086,0.5451,0.37059,0.96875
4.32,0.2445,0.40078,0.56471,0.37059,0.99414
4.328,0.24205,0.39198,0.58039,0.38039,1
4.336,0.23961,0.38221,0.5902,0.39412,0.98438
4.344,0.23961,0.37341,0.5902,0.41569,0.94922
4.352,0.23716,0.36461,0.58039,0.43529,0.89453
4.36,0.23716,0.35582,0.56078,0.46078,0.83984
4.368,0.23472,0.34702,0.5451,0.48431,0.78516
4.376,0.23227,0.3392,0.52549,0.50588,0.73047
4.384,0.23227,0.3304,0.51569,0.51569,0.68555
4.392,0.22983,0.32258,0.5098,0.52941,0.66016
4.4,0.22738,0.31378,0.5098,0.53529,0.6543
4.408,0.22738,0.30499,0.51569,0.56078,0.66992
4.416,0.22494,0.3001,0.51961,0.59608,0.68945
4.424,0.22249,0.29619,0.51961,0.6,0.69531
4.432,0.22249,0.29326,0.51961,0.5902,0.68945
4.44,0.22005,0.29326,0.51961,0.56471,0.73047
4.448,0.22005,0.29717,0.51961,0.5098,0.75
4.456,0.22005,0.30694,0.5098,0.48039,0.75391
4.464,0.22005,0.32356,0.50588,0.47451,0.75391
4.472,0.22005,0.34702,0.5,0.47059,0.75391
4.48,0.22249,0.37537,0.49412,0.47451,0.73438
4.488,0.22249,0.40762,0.48431,0.48431,0.70508
4.496,0.22249,0.44086,0.46471,0.5098,0.64453
4.504,0.22249,0.47507,0.4451,0.52941,0.58008
4.512,0.22494,0.50831,0.43922,0.52941,0.55078
4.52,0.22494,0.53666,0.43922,0.52549,0.53906
4.528,0.22494,0.56012,0.4451,0.51961,0.5293
4.536,0.22738,0.58553,0.4451,0.51569,0.52539
4.544,0.22983,0.60899,0.43922,0.51569,0.51953
4.552,0.23227,0.6305,0.44902,0.51569,0.51953
4.56,0.23472,0.65005,0.44902,0.51569,0.51953
4.568,0.23716,0.66764,0.4451,0.5098,0.51953
4.576,0.23961,0.68328,0.43922,0.51961,0.51953
4.584,0.24205,0.69697,0.42549,0.5902,0.54492
4.592,0.2445,0.7087,0.41961,0.68627,0.57031
4.6,0.2445,0.71945,0.52941,0.73137,0.67969
4.608,0.24694,0.7263,0.75098,0.80588,0.70898
4.616,0.24939,0.73216,1.0059,0.92157,0.44922
4.624,0.25183,0.73412,1.0608,0.8451,-0.09375
4.632,0.25428,0.73314,0.5,0.76667,-0.37891
4.64,0.25672,0.73021,0.088235,0.77059,-0.33984
4.648,0.25917,0.72434,0.0039216,0.56078,-0.31445
4.656,0.26161,0.71652,0.039216,0.29412,-0.18945
4.664,0.2665,0.70479,0.14902,0.20392,0.12109
4.672,0.26895,0.69208,0.28431,0.2451,0.42578
4.68,0.27384,0.67742,0.37451,0.36471,0.60547
4.688,0.27873,0.66178,0.4098,0.41569,0.6543
4.696,0.28117,0.64516,0.42941,0.42549,0.66406
4.704,0.28362,0.62854,0.43529,0.43529,0.67578
4.712,0.28362,0.6129,0.43922,0.43529,0.68945
4.72,0.28606,0.59726,0.4451,0.43529,0.69922
4.728,0.28606,0.58358,0.4451,0.43529,0.70508
4.736,0.28606,0.57087,0.4451,0.43529,0.70898
4.744,0.28606,0.56012,0.44902,0.43529,0.70898
4.752,0.28606,0.54741,0.44902,0.42941,0.7207
4.76,0.28362,0.53568,0.44902,0.42941,0.7207
4.768,0.28362,0.52395,0.4549,0.42549,0.73438
4.776,0.28117,0.5132,0.44902,0.41569,0.73438
4.784,0.27873,0.50244,0.4451,0.41569,0.73438
4.792,0.27628,0.49169,0.43922,0.41569,0.73438
4.8,0.27384,0.48094,0.43922,0.41569,0.75
4.808,0.27139,0.47019,0.4451,0.41569,0.75977
4.816,0.26895,0.45943,0.44902,0.4098,0.78516
4.824,0.2665,0.44868,0.44902,0.40392,0.81055
4.832,0.26406,0.43695,0.46078,0.4,0.84961
4.84,0.26161,0.42815,0.48431,0.3902,0.88867
4.848,0.25917,0.42033,0.5098,0.3902,0.93555
4.856,0.25672,0.41153,0.52941,0.3902,0.96484
4.864,0.25672,0.40176,0.5451,0.3902,0.99023
4.872,0.25428,0.39198,0.56078,0.3902,1
4.88,0.25428,0.38221,0.57451,0.4098,1.0039
4.888,0.25428,0.37243,0.57451,0.42549,0.98047
4.896,0.25428,0.36364,0.57451,0.43922,0.93945
4.904,0.25428,0.35386,0.56078,0.46471,0.87891
4.912,0.25428,0.34409,0.53529,0.4902,0.81445
4.92,0.25428,0.33529,0.51961,0.5098,0.76562
4.928,0.25428,0.32551,0.50588,0.51961,0.71484
4.936,0.25428,0.31672,0.4902,0.52549,0.67969
4.944,0.25183,0.30987,0.48039,0.52941,0.6543
4.952,0.25183,0.30401,0.48039,0.53529,0.64062
4.96,0.24939,0.29717,0.48039,0.55098,0.64453
4.968,0.24939,0.2913,0.4902,0.57451,0.66406
4.976,0.24694,0.28543,0.49412,0.6098,0.69531
4.984,0.24694,0.28152,0.49412,0.61961,0.70898
4.992,0.2445,0.2825,0.5,0.6098,0.71484
5,0.2445,0.28935,0.5,0.59608,0.75
5.008,0.2445,0.30303,0.5,0.53529,0.76562
5.016,0.2445,0.32258,0.50588,0.4902,0.77539
5.024,0.24694,0.348,0.5,0.48431,0.7793
5.032,0.24939,0.3783,0.49412,0.48039,0.77539
5.04,0.24939,0.41153,0.48039,0.48431,0.75
5.048,0.25183,0.44086,0.47059,0.4902,0.70508
5.056,0.25428,0.46921,0.46078,0.5098,0.65039
5.064,0.25428,0.49951,0.44902,0.52549,0.58984
5.072,0.25428,0.52884,0.43922,0.52941,0.55469
5.08,0.25428,0.55621,0.43529,0.52549,0.54492
5.088,0.25428,0.58162,0.43922,0.51961,0.53516
5.096,0.25428,0.60411,0.43529,0.51961,0.53516
5.104,0.25428,0.62463,0.43922,0.51569,0.52539
5.112,0.25428,0.64223,0.43922,0.51569,0.51953
5.12,0.25428,0.65787,0.42941,0.51961,0.52539
5.128,0.25672,0.67351,0.43529,0.51961,0.52539
5.136,0.25672,0.69013,0.42941,0.52549,0.5293
5.144,0.25917,0.70186,0.4098,0.60588,0.55078
5.152,0.25917,0.70968,0.40392,0.69608,0.58008
5.16,0.26161,0.71457,0.51961,0.73529,0.68945
5.168,0.26161,0.71848,0.75098,0.82157,0.7207
5.176,0.26406,0.72043,0.99216,0.93725,0.42969
5.184,0.2665,0.71848,1.0471,0.87059,-0.10352
5.192,0.2665,0.71457,0.47451,0.7902,-0.38867
5.2,0.26895,0.70772,0.062745,0.8,-0.33398
5.208,0.27139,0.69795,-0.021569,0.58039,-0.30469
5.216,0.27384,0.68524,0.013725,0.31961,-0.17969
5.224,0.27873,0.67058,0.12941,0.21961,0.12109
5.232,0.28117,0.65396,0.25882,0.25882,0.43555
5.24,0.28362,0.63734,0.3451,0.38431,0.60938
5.248,0.28362,0.61975,0.39412,0.42549,0.66016
5.256,0.28362,0.60411,0.4098,0.43529,0.67969
5.264,0.28606,0.59042,0.42549,0.4451,0.69531
5.272,0.28606,0.57576,0.42549,0.44902,0.70508
5.28,0.28606,0.56109,0.42549,0.44902,0.70898
5.288,0.28362,0.54741,0.42941,0.4451,0.70898
5.296,0.28362,0.5347,0.43529,0.4451,0.71484
5.304,0.28117,0.52297,0.43922,0.44902,0.72461
5.312,0.27873,0.51124,0.43529,0.43922,0.7207
5.32,0.27628,0.49951,0.43922,0.43922,0.73047
5.328,0.27384,0.48876,0.42941,0.43922,0.73047
5.336,0.27139,0.47703,0.43922,0.43922,0.73438
5.344,0.2665,0.46628,0.43529,0.43529,0.73438
5.352,0.26161,0.45552,0.43922,0.42941,0.74414
5.36,0.25917,0.44673,0.4451,0.42549,0.75391
5.368,0.25428,0.43891,0.43529,0.42549,0.75977
5.376,0.25183,0.42913,0.43922,0.41569,0.78906
5.384,0.24694,0.41838,0.44902,0.4098,0.82031
5.392,0.2445,0.4086,0.46471,0.40392,0.85938
5.4,0.24205,0.39785,0.4902,0.4,0.90039
5.408,0.23961,0.38807,0.51569,0.3902,0.93945
5.416,0.23716,0.37732,0.53529,0.3902,0.98047
5.424,0.23472,0.36755,0.55098,0.3902,1.0039
5.432,0.23227,0.35777,0.57059,0.39412,1.0254
5.44,0.22983,0.34897,0.58039,0.40392,1.0137
5.448,0.22983,0.3392,0.58039,0.42549,0.99414
5.456,0.22738,0.3304,0.57059,0.44902,0.95508
5.464,0.22738,0.32356,0.5549,0.47451,0.89453
5.472,0.22494,0.31769,0.53529,0.49412,0.83398
5.48,0.22494,0.30987,0.51961,0.51961,0.78516
5.488,0.22249,0.30205,0.50588,0.52941,0.74023
5.496,0.22005,0.29326,0.5,0.53922,0.70898
5.504,0.22005,0.28446,0.5,0.5549,0.69531
5.512,0.2176,0.27664,0.50588,0.58431,0.70508
5.52,0.21516,0.26979,0.5098,0.61569,0.72461
5.528,0.21271,0.26295,0.50588,0.62549,0.71484
5.536,0.21027,0.25806,0.50588,0.6098,0.73047
5.544,0.20782,0.25611,0.5,0.58431,0.75977
5.552,0.20293,0.25904,0.5,0.51961,0.7793
5.56,0.20049,0.26784,0.5,0.48431,0.77539
5.568,0.19804,0.27957,0.5,0.48431,0.78516
5.576,0.1956,0.29717,0.5,0.48039,0.7793
5.584,0.19315,0.3216,0.4902,0.48431,0.76562
5.592,0.19071,0.35093,0.47451,0.49412,0.73047
5.6,0.18826,0.38416,0.46078,0.51569,0.66992
5.608,0.18337,0.42033,0.43529,0.52941,0.60938
5.616,0.18093,0.4565,0.42941,0.53529,0.57422
5.624,0.17604,0.49169,0.42549,0.52941,0.57031
5.632,0.17359,0.52395,0.42549,0.52941,0.55469
5.64,0.1687,0.55327,0.42549,0.52941,0.55469
5.648,0.16626,0.57967,0.42941,0.52941,0.54492
5.656,0.16137,0.60313,0.42941,0.52941,0.54492
5.664,0.15648,0.62366,0.43529,0.52549,0.55078
5.672,0.15159,0.64027,0.42941,0.52549,0.55078
5.68,0.1467,0.65298,0.42941,0.52941,0.54492
5.688,0.14181,0.66667,0.4098,0.6098,0.57031
5.696,0.13447,0.67937,0.41569,0.6902,0.58984
5.704,0.12714,0.69013,0.52941,0.74118,0.69922
5.712,0.1198,0.69795,0.76078,0.82157,0.7207
5.72,0.11491,0.70479,1.002,0.93725,0.4043
5.728,0.10758,0.70772,1.0314,0.86078,-0.13477
5.736,0.10269,0.7087,0.43922,0.78039,-0.4082
5.744,0.0978,0.70674,0.04902,0.7902,-0.33984
5.752,0.09291,0.70186,-0.015686,0.56471,-0.28516
5.76,0.08802,0.69404,0.033333,0.31373,-0.13477
5.768,0.08313,0.68328,0.1549,0.22353,0.16992
5.776,0.07824,0.67058,0.28431,0.26863,0.4707
5.784,0.07335,0.65787,0.37451,0.38039,0.63477
5.792,0.06846,0.64418,0.40392,0.42941,0.67969
5.8,0.06357,0.62854,0.42941,0.43922,0.69922
5.808,0.05868,0.61193,0.42549,0.44902,0.69531
5.816,0.051345,0.59629,0.42941,0.4451,0.70898
5.824,0.04401,0.58065,0.42941,0.44902,0.7207
5.832,0.036675,0.56598,0.43529,0.44902,0.73047
5.84,0.02934,0.55327,0.43529,0.44902,0.73047
5.848,0.01956,0.54057,0.43529,0.4451,0.73438
5.856,0.012225,0.52884,0.43922,0.43922,0.74023
5.864,0.002445,0.51711,0.4451,0.43922,0.75
5.872,-0.007335,0.50635,0.43922,0.43922,0.75391
5.88,-0.017115,0.4956,0.44902,0.43529,0.75977
5.888,-0.026895,0.4868,0.43922,0.43529,0.76562
5.896,-0.036675,0.47801,0.43922,0.43529,0.77539
5.904,-0.046455,0.46823,0.43922,0.43529,0.7793
5.912,-0.05379,0.45846,0.4451,0.41961,0.79492
5.92,-0.06357,0.44868,0.44902,0.41569,0.82031
5.928,-0.07335,0.43891,0.4451,0.41569,0.84961
5.936,-0.08313,0.42913,0.47451,0.4,0.90039
5.944,-0.090465,0.41935,0.49412,0.39412,0.94531
5.952,-0.0978,0.4086,0.51961,0.3902,0.99023
5.96,-0.10513,0.39785,0.5451,0.38431,1.0195
5.968,-0.11002,0.38807,0.56078,0.38431,1.0391
5.976,-0.11491,0.37732,0.57059,0.3902,1.0488
5.984,-0.1198,0.36755,0.58039,0.4098,1.0547
5.992,-0.12469,0.35973,0.57451,0.42941,1.0137
6,-0.12958,0.35288,0.57059,0.4549,0.96875
6.008,-0.13447,0.34506,0.55098,0.48039,0.9043
6.016,-0.13692,0.33724,0.52941,0.50588,0.83398
6.024,-0.14181,0.32845,0.5098,0.52549,0.7793
6.032,-0.14425,0.32063,0.5,0.53529,0.74414
6.04,-0.14914,0.31183,0.5,0.53922,0.70898
6.048,-0.15159,0.30303,0.5,0.5549,0.69531
6.056,-0.15648,0.29423,0.4902,0.56471,0.68555
6.064,-0.16137,0.28543,0.5,0.59608,0.70898
6.072,-0.16626,0.27859,0.5,0.61961,0.72461
6.08,-0.1687,0.27175,0.5,0.62549,0.73438
6.088,-0.17115,0.26882,0.5,0.61569,0.74414
6.096,-0.17604,0.26882,0.5,0.57059,0.77539
6.104,-0.17848,0.27273,0.50588,0.5098,0.7793
6.112,-0.18093,0.2825,0.5,0.48431,0.79883
6.12,-0.18337,0.29717,0.5,0.48431,0.81055
6.128,-0.18582,0.31867,0.49412,0.48039,0.78906
6.136,-0.18826,0.34506,0.48039,0.48431,0.75391
6.144,-0.18826,0.37537,0.47059,0.5,0.69922
6.152,-0.19071,0.4086,0.4451,0.52549,0.63477
6.16,-0.19315,0.44086,0.43922,0.53529,0.5957
6.168,-0.19315,0.47312,0.43529,0.52941,0.57031
6.176,-0.1956,0.50342,0.43529,0.52941,0.56445
6.184,-0.1956,0.53177,0.42941,0.52941,0.56445
6.192,-0.1956,0.55718,0.42549,0.53529,0.55469
6.2,-0.1956,0.57674,0.42549,0.52941,0.54492
6.208,-0.1956,0.59238,0.42549,0.52941,0.54492
6.216,-0.1956,0.60802,0.42549,0.52549,0.54492
6.224,-0.1956,0.62268,0.42941,0.51961,0.55078
6.232,-0.1956,0.63636,0.43529,0.5451,0.56445
6.24,-0.1956,0.64712,0.4098,0.63529,0.58008
6.248,-0.1956,0.65591,0.43922,0.7098,0.6543
6.256,-0.1956,0.66276,0.59608,0.7549,0.75391
6.264,-0.19315,0.66764,0.83137,0.85098,0.7207
6.272,-0.19315,0.6696,1.002,0.90196,0.23047
6.28,-0.19315,0.6696,0.75098,0.8451,-0.31445
6.288,-0.19315,0.66569,0.26471,0.83137,-0.45312
6.296,-0.19071,0.65982,0.0039216,0.78039,-0.32422
6.304,-0.19071,0.652,-0.015686,0.5451,-0.23438
6.312,-0.18826,0.64223,0.052941,0.31373,-0.058594
6.32,-0.18582,0.62952,0.17843,0.24902,0.26562
6.328,-0.18337,0.61584,0.3098,0.3098,0.53516
6.336,-0.18093,0.6002,0.38431,0.39412,0.63477
6.344,-0.17848,0.58456,0.4098,0.42549,0.67578
6.352,-0.17359,0.56989,0.42549,0.43922,0.68555
6.36,-0.17359,0.55621,0.42941,0.4451,0.69531
6.368,-0.17115,0.54252,0.42549,0.4451,0.69531
6.376,-0.17115,0.52981,0.42941,0.4451,0.70508
6.384,-0.17115,0.51906,0.42941,0.44902,0.70898
6.392,-0.17359,0.50831,0.42941,0.44902,0.71484
6.4,-0.17359,0.49853,0.43529,0.4451,0.72461
6.408,-0.17604,0.48974,0.43529,0.43529,0.7207
6.416,-0.17848,0.48289,0.43529,0.43529,0.73047
6.424,-0.18337,0.4741,0.42941,0.43529,0.74023
6.432,-0.18582,0.46432,0.43529,0.42941,0.75
6.44,-0.18826,0.45455,0.43529,0.42549,0.75
6.448,-0.19315,0.44477,0.44902,0.41569,0.76953
6.456,-0.1956,0.435,0.44902,0.41569,0.78906
6.464,-0.20049,0.4262,0.44902,0.40392,0.80469
6.472,-0.20293,0.41642,0.44902,0.39412,0.82422
6.48,-0.20782,0.40665,0.46471,0.3902,0.85938
6.488,-0.21027,0.39687,0.48431,0.37451,0.90039
6.496,-0.21271,0.38807,0.50588,0.36471,0.95898
6.504,-0.21516,0.3783,0.52549,0.3549,0.99414
6.512,-0.2176,0.3695,0.55098,0.34902,1.0391
6.52,-0.22005,0.36168,0.57059,0.3549,1.0586
6.528,-0.22005,0.35582,0.58431,0.35882,1.0703
6.536,-0.22005,0.348,0.5902,0.37451,1.0801
6.544,-0.22249,0.34018,0.58039,0.4,1.0098
6.552,-0.22249,0.33236,0.56471,0.42941,0.95508
6.56,-0.22249,0.32356,0.5451,0.46471,0.90039
6.568,-0.22249,0.31574,0.52549,0.49412,0.83008
6.576,-0.22494,0.30792,0.50588,0.52549,0.7793
6.584,-0.22494,0.3001,0.49412,0.53922,0.74023
6.592,-0.22494,0.29228,0.48431,0.5549,0.69922
6.6,-0.22494,0.28446,0.48431,0.56078,0.68945
6.608,-0.22494,0.27566,0.48039,0.58431,0.68945
6.616,-0.22249,0.27077,0.4902,0.61569,0.70898
6.624,-0.22249,0.26686,0.48431,0.64118,0.73047
6.632,-0.22249,0.26295,0.49412,0.62549,0.72461
6.64,-0.22005,0.261,0.4902,0.6098,0.75
6.648,-0.22005,0.26295,0.49412,0.56078,0.78906
6.656,-0.2176,0.26882,0.4902,0.50588,0.7793
6.664,-0.21516,0.28152,0.49412,0.5,0.79492
6.672,-0.21516,0.3001,0.48431,0.50588,0.80469
6.68,-0.21271,0.32454,0.48039,0.49412,0.7793
6.688,-0.21271,0.35484,0.46471,0.5098,0.74414
6.696,-0.21027,0.3871,0.44902,0.52549,0.69531
6.704,-0.21027,0.42131,0.42941,0.55098,0.625
6.712,-0.21027,0.45552,0.42549,0.55098,0.58398
6.72,-0.20782,0.48876,0.42549,0.5549,0.57422
6.728,-0.20538,0.51613,0.42549,0.5451,0.57031
6.736,-0.20538,0.53861,0.42549,0.5451,0.56445
6.744,-0.20293,0.56109,0.42549,0.5451,0.56055
6.752,-0.20049,0.58162,0.42549,0.55098,0.53906
6.76,-0.19804,0.6002,0.41961,0.5451,0.53906
6.768,-0.1956,0.61681,0.42549,0.53529,0.54492
6.776,-0.19315,0.63148,0.42549,0.53529,0.53516
6.784,-0.19071,0.64321,0.41569,0.5902,0.56055
6.792,-0.18582,0.65298,0.40392,0.6902,0.57422
6.8,-0.18337,0.6608,0.46471,0.73529,0.69531
6.808,-0.18093,0.66667,0.65098,0.7902,0.76562
6.816,-0.17604,0.6696,0.88039,0.90588,0.64062
6.824,-0.17359,0.67058,0.96078,0.92157,0.054688
6.832,-0.1687,0.66862,0.5902,0.81569,-0.41992
6.84,-0.16381,0.66471,0.16471,0.82549,-0.45312
6.848,-0.15892,0.65885,0.013725,0.72549,-0.28906
6.856,-0.15159,0.65103,0.0078431,0.48039,-0.20508
6.864,-0.1467,0.64027,0.094118,0.3,0.035156
6.872,-0.14181,0.62854,0.21961,0.27451,0.34961
6.88,-0.13447,0.61486,0.32353,0.36471,0.57031
6.888,-0.12958,0.6002,0.38039,0.43922,0.64453
6.896,-0.12469,0.58651,0.40392,0.46078,0.66406
6.904,-0.12225,0.57283,0.4098,0.47059,0.67969
6.912,-0.11736,0.56012,0.41961,0.47059,0.68555
6.92,-0.11491,0.54741,0.42549,0.47059,0.69531
6.928,-0.11247,0.53666,0.41961,0.47059,0.68945
6.936,-0.11247,0.52786,0.42549,0.46078,0.68945
6.944,-0.11247,0.52004,0.42549,0.46078,0.70508
6.952,-0.11002,0.51124,0.42941,0.46078,0.70898
6.96,-0.11002,0.50147,0.42549,0.46078,0.71484
6.968,-0.11002,0.49267,0.42549,0.46078,0.72461
6.976,-0.11002,0.48289,0.42941,0.4549,0.73047
6.984,-0.10758,0.4741,0.42549,0.44902,0.73438
6.992,-0.10758,0.4653,0.42549,0.4451,0.74023
7,-0.10758,0.45552,0.42549,0.43922,0.75
7.008,-0.10758,0.44575,0.42549,0.43529,0.76562
7.016,-0.11002,0.43597,0.43922,0.41961,0.78906
7.024,-0.11002,0.4262,0.4451,0.40392,0.82031
7.032,-0.11247,0.41642,0.46078,0.39412,0.86914
7.04,-0.11247,0.4086,0.47451,0.38431,0.91016
7.048,-0.11491,0.40078,0.5,0.37451,0.95898
7.056,-0.11491,0.39296,0.51961,0.37059,1.0098
7.064,-0.11491,0.38416,0.53922,0.36471,1.0391
7.072,-0.11491,0.37439,0.5549,0.36471,1.0547
7.08,-0.11736,0.36559,0.57059,0.37451,1.0645
7.088,-0.11736,0.35679,0.57451,0.3902,1.0449
7.096,-0.11736,0.348,0.57059,0.41569,1
7.104,-0.11491,0.34018,0.55098,0.44902,0.93555
7.112,-0.11491,0.33236,0.52941,0.48039,0.86523
7.12,-0.11247,0.32454,0.51569,0.50588,0.79492
7.128,-0.11002,0.31672,0.5,0.52941,0.74023
7.136,-0.11002,0.30987,0.48431,0.53922,0.70508
7.144,-0.10758,0.30401,0.47451,0.5549,0.66992
7.152,-0.10513,0.29912,0.47451,0.57059,0.66992
7.16,-0.10269,0.29326,0.47451,0.5902,0.67578
7.168,-0.10024,0.28641,0.48431,0.61961,0.69922
7.176,-0.0978,0.27957,0.4902,0.62549,0.70898
7.184,-0.095355,0.27468,0.48431,0.62549,0.69922
7.192,-0.090465,0.27175,0.4902,0.60588,0.74023
7.2,-0.085575,0.27468,0.48431,0.55098,0.75391
7.208,-0.080685,0.28348,0.48431,0.50588,0.76562
7.216,-0.075795,0.29912,0.4902,0.4902,0.7793
7.224,-0.070905,0.3216,0.4902,0.48431,0.77539
7.232,-0.066015,0.35093,0.48039,0.4902,0.75977
7.24,-0.061125,0.38416,0.47059,0.5,0.72461
7.248,-0.056235,0.41642,0.46078,0.51569,0.67578
7.256,-0.0489,0.44673,0.43922,0.52941,0.60938
7.264,-0.04401,0.48094,0.43529,0.53529,0.57031
7.272,-0.03912,0.51417,0.43922,0.53529,0.55078
7.28,-0.03423,0.54643,0.42941,0.52941,0.53906
7.288,-0.026895,0.57674,0.42941,0.52941,0.5293
7.296,-0.022005,0.60215,0.42941,0.52941,0.53516
7.304,-0.017115,0.62561,0.42941,0.53529,0.5293
7.312,-0.00978,0.64516,0.42941,0.52941,0.52539
7.32,-0.00489,0.66178,0.42941,0.52941,0.51953
7.328,0,0.67742,0.42941,0.52941,0.51953
7.336,0.00489,0.69013,0.41569,0.59608,0.55078
7.344,0.00978,0.6999,0.41961,0.68627,0.58398
7.352,0.012225,0.70674,0.50588,0.73529,0.71484
7.36,0.017115,0.71163,0.7098,0.8,0.75977
7.368,0.022005,0.71457,0.94118,0.91569,0.55469
7.376,0.026895,0.71554,1.002,0.87647,-0.039062
7.384,0.031785,0.71359,0.52941,0.8,-0.44922
7.392,0.036675,0.7087,0.12941,0.80588,-0.4043
7.4,0.041565,0.70186,0.017647,0.6451,-0.31445
7.408,0.046455,0.6911,0.043137,0.3902,-0.20508
7.416,0.05379,0.67937,0.12941,0.2549,0.070312
7.424,0.061125,0.66569,0.26471,0.2451,0.38086
7.432,0.066015,0.65103,0.36471,0.37059,0.57031
7.44,0.07335,0.63539,0.4,0.42549,0.625
7.448,0.07824,0.61975,0.41961,0.43922,0.64453
7.456,0.085575,0.60704,0.42549,0.44902,0.66016
7.464,0.090465,0.59531,0.43529,0.44902,0.66406
7.472,0.095355,0.58358,0.43922,0.44902,0.66406
7.48,0.0978,0.57185,0.43529,0.4549,0.67578
7.488,0.10024,0.56012,0.43922,0.44902,0.67969
7.496,0.10269,0.54936,0.4451,0.4549,0.68555
7.504,0.10513,0.53959,0.43922,0.4451,0.68945
7.512,0.10513,0.52884,0.4451,0.4451,0.69531
7.52,0.10513,0.51906,0.43922,0.44902,0.70508
7.528,0.10269,0.50831,0.43529,0.44902,0.70898
7.536,0.10269,0.49853,0.43922,0.43922,0.7207
7.544,0.10269,0.48778,0.43922,0.43529,0.73047
7.552,0.10269,0.47605,0.43529,0.43529,0.74023
7.56,0.10269,0.46725,0.43529,0.43529,0.75391
7.568,0.10269,0.45846,0.44902,0.41961,0.77539
7.576,0.10269,0.44966,0.44902,0.4098,0.80469
7.584,0.10269,0.43891,0.47059,0.39412,0.84961
