Time [s], RESP, PLETH, I, MCL, II
4.16,0,0.40762,0.75977,0.30392,0.12353
4.168,0,0.41935,0.76562,0.31961,0.13333
4.176,0,0.435,0.76562,0.32941,0.12353
4.184,0,0.45259,0.75977,0.33922,0.11373
4.192,0,0.47019,0.76562,0.33529,0.11961
4.2,0,0.48876,0.75977,0.33529,0.12941
4.208,0,0.50733,0.75977,0.32941,0.11961
4.216,0,0.52493,0.75977,0.33529,0.11373
4.224,0,0.54057,0.7207,0.32941,0.1098
4.232,0,0.55718,0.66406,0.37059,0.052941
4.24,0,0.57283,0.89453,0.31961,0.16863
4.248,0,0.58847,1.3242,0.11373,0.37451
4.256,0,0.6002,1.4883,-0.027451,0.39412
4.264,0,0.61095,1.0039,-0.031373,-0.082353
4.272,0,0.6217,0.73438,0.13922,-0.096078
4.28,0,0.63245,0.75977,0.22941,0.058824
4.288,0,0.64223,0.75,0.30392,0.094118
4.296,0,0.65103,0.74023,0.33922,0.098039
4.304,0,0.65787,0.73438,0.3549,0.094118
4.312,0,0.66471,0.72461,0.34902,0.088235
4.32,0,0.67058,0.7207,0.35882,0.098039
4.328,0,0.67546,0.73047,0.35882,0.10392
4.336,0,0.6784,0.72461,0.35882,0.098039
4.344,0,0.67937,0.73438,0.35882,0.084314
4.352,0,0.6784,0.73438,0.36471,0.078431
4.36,0,0.67644,0.73438,0.35882,0.088235
4.368,0,0.67253,0.73047,0.35882,0.094118
4.376,0,0.66764,0.73438,0.35882,0.098039
4.384,0,0.66276,0.73438,0.3549,0.088235
4.392,0,0.65787,0.73438,0.34902,0.084314
4.4,0,0.65298,0.74414,0.34902,0.088235
4.408,0,0.64907,0.74414,0.3451,0.10392
4.416,0,0.64516,0.75,0.34902,0.10392
4.424,0,0.6393,0.75977,0.33922,0.098039
4.432,0,0.63245,0.75977,0.32353,0.10392
4.44,0,0.62561,0.76562,0.33922,0.13333
4.448,0,0.61877,0.7793,0.34902,0.13922
4.456,0,0.61193,0.78516,0.3451,0.12353
4.464,0,0.60508,0.79492,0.3451,0.11373
4.472,0,0.59824,0.78906,0.33922,0.12941
4.48,0,0.59238,0.79492,0.33922,0.13333
4.488,0,0.58553,0.79883,0.33922,0.13922
4.496,0,0.57967,0.79883,0.33922,0.14314
4.504,0,0.57478,0.81055,0.33922,0.14902
4.512,0,0.56891,0.80469,0.33922,0.13333
4.52,0,0.56305,0.80469,0.32941,0.12941
4.528,0,0.55718,0.79492,0.33529,0.12941
4.536,0,0.55132,0.78516,0.33922,0.11961
4.544,0,0.54643,0.78516,0.32353,0.10392
4.552,0,0.54057,0.78516,0.32941,0.1098
4.56,0,0.53568,0.78516,0.31961,0.1098
4.568,0,0.53177,0.78516,0.3098,0.094118
4.576,0,0.52688,0.7793,0.30392,0.10392
4.584,0,0.52297,0.78516,0.31961,0.1098
4.592,0,0.51808,0.78516,0.31373,0.11961
4.6,0,0.5132,0.78906,0.31961,0.098039
4.608,0,0.50831,0.78906,0.31373,0.094118
4.616,0,0.50244,0.78516,0.31373,0.098039
4.624,0,0.49658,0.7793,0.31961,0.10392
4.632,0,0.49071,0.76562,0.31373,0.094118
4.64,0,0.48583,0.75977,0.32941,0.10392
4.648,0,0.48094,0.76562,0.32353,0.094118
4.656,0,0.47801,0.75977,0.31373,0.088235
4.664,0,0.47605,0.75977,0.31961,0.094118
4.672,0,0.4741,0.75391,0.32353,0.094118
4.68,0,0.47214,0.75,0.31961,0.10392
4.688,0,0.47019,0.75391,0.31373,0.098039
4.696,0,0.46921,0.75391,0.32941,0.094118
4.704,0,0.46725,0.75391,0.31961,0.088235
4.712,0,0.4653,0.75977,0.31373,0.088235
4.72,0,0.46334,0.75391,0.32353,0.098039
4.728,0,0.46237,0.75977,0.31961,0.10392
4.736,0,0.46334,0.75391,0.32353,0.1098
4.744,0,0.46725,0.75977,0.31373,0.10392
4.752,0,0.4741,0.76562,0.31373,0.1098
4.76,0,0.48094,0.75977,0.31961,0.11373
4.768,0,0.48876,0.76953,0.31373,0.10392
4.776,0,0.50147,0.76562,0.31961,0.1098
4.784,0,0.51417,0.76562,0.31373,0.10392
4.792,0,0.52786,0.75977,0.31961,0.10392
4.8,0,0.54154,0.76953,0.31373,0.098039
4.808,0,0.55523,0.76562,0.31961,0.098039
4.816,0,0.56891,0.75977,0.32353,0.094118
4.824,0,0.58162,0.77539,0.31373,0.094118
4.832,0,0.59335,0.76562,0.31961,0.084314
4.84,0,0.60411,0.76562,0.31961,0.078431
4.848,0,0.6129,0.75977,0.31373,0.078431
4.856,0,0.62072,0.76562,0.31961,0.078431
4.864,0,0.62659,0.76562,0.31373,0.078431
4.872,0,0.63245,0.75977,0.32353,0.088235
4.88,0,0.63636,0.76562,0.31961,0.094118
4.888,0,0.64125,0.77539,0.31373,0.098039
4.896,0,0.64516,0.7793,0.31961,0.088235
4.904,0,0.64809,0.76953,0.31373,0.084314
4.912,0,0.64907,0.75977,0.31961,0.078431
4.92,0,0.65005,0.76953,0.31961,0.084314
4.928,0,0.65005,0.77539,0.31373,0.078431
4.936,0,0.64907,0.76562,0.32353,0.094118
4.944,0,0.64614,0.76562,0.31961,0.088235
4.952,0,0.64223,0.77539,0.31373,0.10392
4.96,0,0.63734,0.77539,0.31373,0.12353
4.968,0,0.63245,0.78516,0.3098,0.12941
4.976,0,0.62561,0.77539,0.31373,0.13333
4.984,0,0.61877,0.78516,0.3098,0.12941
4.992,0,0.61095,0.78906,0.31373,0.14314
5,0,0.60313,0.78906,0.31373,0.11961
5.008,0,0.59531,0.79492,0.30392,0.11961
5.016,0,0.58749,0.81055,0.3098,0.12353
5.024,0.0048876,0.57967,0.82031,0.30392,0.11373
5.032,0.0097752,0.57185,0.83008,0.3,0.098039
5.04,0.013685,0.565,0.83398,0.29412,0.1098
5.048,0.018573,0.55816,0.81445,0.30392,0.098039
5.056,0.02346,0.5523,0.78516,0.3098,0.094118
5.064,0.02737,0.54741,0.77539,0.31373,0.10392
5.072,0.031281,0.54154,0.76953,0.31373,0.088235
5.08,0.034213,0.53666,0.76953,0.31961,0.07451
5.088,0.037146,0.53275,0.75977,0.31373,0.07451
5.096,0.040078,0.52786,0.75977,0.32353,0.078431
5.104,0.042033,0.52395,0.75977,0.31373,0.088235
5.112,0.044966,0.51906,0.75977,0.31961,0.098039
5.12,0.046921,0.5132,0.75977,0.31961,0.084314
5.128,0.048876,0.50733,0.75977,0.32353,0.084314
5.136,0.049853,0.50049,0.70898,0.34902,0.094118
5.144,0.050831,0.49462,0.67578,0.38039,0.098039
5.152,0.051808,0.48778,0.94922,0.31961,0.23922
5.16,0.052786,0.48289,1.4141,0.11961,0.4451
5.168,0.053763,0.47996,1.5,-0.011765,0.27451
5.176,0.054741,0.47703,1.0039,-0.031373,-0.086275
5.184,0.055718,0.47507,0.73438,0.12353,-0.11765
5.192,0.057674,0.47312,0.75,0.2451,0.013725
5.2,0.059629,0.47116,0.74023,0.3098,0.04902
5.208,0.061584,0.47019,0.72461,0.33529,0.062745
5.216,0.063539,0.46823,0.7207,0.34902,0.058824
5.224,0.065494,0.46725,0.71484,0.35882,0.052941
5.232,0.067449,0.46432,0.71484,0.35882,0.052941
5.24,0.069404,0.46139,0.71484,0.3549,0.052941
5.248,0.072336,0.4565,0.71484,0.34902,0.058824
5.256,0.075269,0.45357,0.7207,0.33922,0.068627
5.264,0.079179,0.45064,0.72461,0.34902,0.062745
5.272,0.084066,0.4477,0.73047,0.34902,0.068627
5.28,0.089932,0.44379,0.73438,0.3549,0.078431
5.288,0.096774,0.43988,0.72461,0.34902,0.07451
5.296,0.10362,0.43597,0.73047,0.3549,0.098039
5.304,0.11144,0.43206,0.73438,0.34902,0.10392
5.312,0.11926,0.43011,0.73438,0.34902,0.088235
5.32,0.12805,0.42717,0.74023,0.3451,0.094118
5.328,0.13783,0.42522,0.74414,0.34902,0.094118
5.336,0.14761,0.42326,0.74023,0.33922,0.078431
5.344,0.15934,0.42131,0.75,0.3451,0.094118
5.352,0.17107,0.41935,0.75391,0.33529,0.098039
5.36,0.18671,0.41838,0.75977,0.3451,0.10392
5.368,0.20235,0.41642,0.75391,0.34902,0.1098
5.376,0.2219,0.41349,0.75977,0.33922,0.098039
5.384,0.24145,0.41153,0.76562,0.33922,0.094118
5.392,0.26882,0.40958,0.76953,0.33529,0.11373
5.4,0.29619,0.4086,0.7793,0.33922,0.10392
5.408,0.3304,0.40762,0.78516,0.32941,0.1098
5.416,0.36461,0.40762,0.78516,0.32941,0.11373
5.424,0.40665,0.40762,0.79492,0.32353,0.10392
5.432,0.4477,0.40762,0.78516,0.31373,0.10392
5.44,0.49658,0.40762,0.78906,0.31373,0.10392
5.448,0.54545,0.40762,0.78906,0.31373,0.094118
5.456,0.60117,0.40762,0.79492,0.31373,0.098039
5.464,0.65689,0.4086,0.78516,0.31373,0.078431
5.472,0.71652,0.4086,0.7793,0.3098,0.078431
5.48,0.77615,0.4086,0.77539,0.31373,0.084314
5.488,0.82698,0.40762,0.76953,0.3098,0.07451
5.496,0.87879,0.40567,0.77539,0.30392,0.07451
5.504,0.9218,0.40469,0.7793,0.31373,0.084314
5.512,0.96481,0.40469,0.7793,0.3098,0.088235
5.52,0.9824,0.40371,0.78516,0.3,0.052941
5.528,1,0.40469,0.7793,0.29412,0.04902
5.536,1,0.40567,0.78516,0.30392,0.088235
5.544,1,0.40762,0.77539,0.3,0.094118
5.552,1,0.40958,0.7793,0.3,0.052941
5.56,1,0.41153,0.76562,0.3098,0.07451
5.568,1,0.41349,0.75977,0.31373,0.052941
5.576,1,0.41544,0.75391,0.3098,0.033333
5.584,1,0.41642,0.75391,0.3098,0.068627
5.592,1,0.41642,0.75,0.31373,0.07451
5.6,1,0.41642,0.75391,0.31373,0.052941
5.608,1,0.4174,0.74023,0.31373,0.058824
5.616,1,0.41838,0.74023,0.31373,0.07451
5.624,1,0.42033,0.74414,0.31373,0.078431
5.632,1,0.42131,0.75,0.31373,0.07451
5.64,1,0.42424,0.74023,0.31373,0.062745
5.648,1,0.42913,0.75,0.31961,0.068627
5.656,1,0.435,0.74414,0.31373,0.062745
5.664,1,0.44184,0.73438,0.31961,0.058824
5.672,1,0.45161,0.74414,0.31961,0.07451
5.68,1,0.46334,0.74023,0.32353,0.078431
5.688,1,0.47703,0.75,0.31961,0.078431
5.696,1,0.49169,0.75,0.31961,0.068627
5.704,1,0.50831,0.75,0.31961,0.058824
5.712,1,0.52493,0.74414,0.32353,0.084314
5.72,1,0.54154,0.75977,0.31373,0.098039
5.728,1,0.55621,0.75,0.31961,0.094118
5.736,1,0.56891,0.75977,0.31373,0.1098
5.744,1,0.58065,0.75977,0.31961,0.11961
5.752,1,0.58847,0.75977,0.31961,0.10392
5.76,1,0.59531,0.76953,0.31961,0.078431
5.768,1,0.60215,0.75977,0.32353,0.068627
5.776,1,0.60704,0.76562,0.31373,0.058824
5.784,1,0.61193,0.78516,0.31373,0.07451
5.792,1,0.61681,0.79492,0.3098,0.078431
5.8,1,0.62072,0.78906,0.31373,0.084314
5.808,1,0.62463,0.77539,0.31373,0.078431
5.816,1,0.62757,0.75391,0.31961,0.062745
5.824,1,0.62952,0.75,0.32941,0.068627
5.832,1,0.63148,0.73438,0.33529,0.043137
5.84,1,0.63148,0.74023,0.32353,0.052941
5.848,1,0.6305,0.75391,0.33529,0.043137
5.856,1,0.62854,0.73438,0.33529,0.039216
5.864,1,0.62561,0.74023,0.33529,0.04902
5.872,1,0.62268,0.73438,0.32941,0.052941
5.88,1,0.61877,0.75,0.33529,0.052941
5.888,1,0.61486,0.74023,0.33922,0.058824
5.896,1,0.60899,0.73438,0.33529,0.033333
5.904,1,0.60215,0.74023,0.3451,0.058824
5.912,1,0.59531,0.66016,0.38431,0.029412
5.92,1,0.58749,0.79883,0.3902,0.10392
5.928,1,0.57967,1.209,0.16863,0.3451
5.936,1,0.57185,1.4531,-0.027451,0.42941
5.944,1,0.56598,1.0039,-0.047059,0.058824
5.952,1,0.56012,0.60938,0.1549,-0.096078
5.96,1,0.55425,0.66992,0.26863,-0.027451
5.968,1,0.54839,0.73438,0.33529,0.033333
5.976,1,0.54252,0.73438,0.3451,0.04902
5.984,1,0.53666,0.73047,0.33922,0.052941
5.992,1,0.53177,0.73438,0.3549,0.058824
6,1,0.52688,0.74023,0.34902,0.052941
6.008,1,0.52297,0.72461,0.3549,0.029412
6.016,1,0.51906,0.74023,0.35882,0.078431
6.024,1,0.51417,0.73438,0.35882,0.07451
6.032,1,0.50929,0.73438,0.3549,0.04902
6.04,1,0.50244,0.73047,0.35882,0.068627
6.048,1,0.4956,0.74414,0.3549,0.078431
6.056,1,0.48876,0.74414,0.35882,0.062745
6.064,1,0.48387,0.75,0.34902,0.068627
6.072,1,0.47801,0.75,0.34902,0.058824
6.08,1,0.47214,0.75391,0.3549,0.07451
6.088,1,0.46725,0.75977,0.3451,0.078431
6.096,1,0.46334,0.75977,0.3451,0.068627
6.104,1,0.45846,0.76953,0.33922,0.094118
6.112,1,0.45357,0.75977,0.33922,0.088235
6.12,1,0.4477,0.76562,0.34902,0.094118
6.128,1,0.44282,0.77539,0.33529,0.058824
6.136,1,0.43891,0.78516,0.33922,0.098039
6.144,1,0.435,0.78906,0.3451,0.12353
6.152,1,0.43206,0.78516,0.33922,0.11373
6.16,1,0.42913,0.78906,0.33529,0.098039
6.168,1,0.42424,0.80469,0.32941,0.1098
6.176,1,0.41935,0.81055,0.31961,0.11961
6.184,1,0.39883,0.81055,0.32353,0.12941
6.192,1,0.37048,0.81055,0.31961,0.1098
6.2,1,0.35386,0.81055,0.31961,0.11373
6.208,1,0.34311,0.81055,0.32353,0.11373
6.216,1,0.33529,0.81055,0.31961,0.10392
6.224,1,0.3304,0.81055,0.32353,0.098039
6.232,1,0.32649,0.79492,0.31373,0.10392
6.24,1,0.32258,0.78906,0.31373,0.10392
6.248,1,0.31867,0.78516,0.31373,0.094118
6.256,1,0.31574,0.78906,0.31961,0.084314
6.264,1,0.31378,0.78516,0.31373,0.088235
6.272,1,0.31183,0.78516,0.32353,0.098039
6.28,1,0.3089,0.7793,0.31373,0.07451
6.288,1,0.30694,0.78516,0.31373,0.062745
6.296,1,0.30596,0.77539,0.31961,0.094118
6.304,1,0.30596,0.7793,0.32353,0.078431
6.312,1,0.30499,0.77539,0.31373,0.078431
6.32,1,0.30401,0.76562,0.32941,0.084314
6.328,1,0.30303,0.75977,0.33529,0.058824
6.336,1,0.30303,0.75977,0.32941,0.078431
6.344,1,0.30303,0.75391,0.31961,0.084314
6.352,1,0.30303,0.75,0.31373,0.062745
6.36,1,0.30401,0.75391,0.32941,0.07451
6.368,1,0.30401,0.75391,0.33529,0.078431
6.376,1,0.30205,0.75977,0.32353,0.078431
6.384,1,0.29912,0.75977,0.32941,0.078431
6.392,1,0.29521,0.75,0.33922,0.088235
6.4,1,0.2913,0.75977,0.33922,0.078431
6.408,1,0.28935,0.75977,0.3451,0.058824
6.416,1,0.28837,0.75977,0.33922,0.058824
6.424,1,0.28837,0.76562,0.33922,0.07451
6.432,1,0.29228,0.75977,0.33922,0.078431
6.44,1,0.29912,0.76562,0.33922,0.07451
6.448,1,0.3089,0.76953,0.33922,0.088235
6.456,1,0.32063,0.76953,0.33922,0.094118
6.464,1,0.33236,0.76953,0.33922,0.094118
6.472,1,0.348,0.75977,0.33922,0.11373
6.48,1,0.36559,0.76562,0.32941,0.13333
6.488,1,0.38514,0.76953,0.33529,0.14314
6.496,1,0.40469,0.76953,0.33922,0.13922
6.504,1,0.42326,0.76562,0.33922,0.14902
6.512,1,0.44086,0.77539,0.33529,0.14902
6.52,1,0.45846,0.78516,0.33922,0.13333
6.528,1,0.47312,0.78516,0.32941,0.12353
6.536,1,0.4868,0.78906,0.32353,0.1098
6.544,1,0.49853,0.79883,0.31373,0.10392
6.552,1,0.50929,0.81055,0.31373,0.11373
6.56,1,0.51808,0.81055,0.31373,0.11961
6.568,1,0.52786,0.79492,0.31961,0.12353
6.576,1,0.53666,0.76562,0.31961,0.1098
6.584,1,0.5435,0.75977,0.32941,0.10392
6.592,1,0.54741,0.76562,0.33529,0.098039
6.6,1,0.55132,0.76562,0.33529,0.088235
6.608,1,0.55425,0.76562,0.33529,0.084314
6.616,1,0.55621,0.76562,0.33529,0.088235
6.624,1,0.55914,0.76562,0.33529,0.098039
6.632,1,0.56012,0.76953,0.32941,0.094118
6.64,1,0.55914,0.76953,0.33529,0.098039
6.648,1,0.55718,0.76953,0.32941,0.098039
6.656,1,0.55425,0.7793,0.32941,0.10392
6.664,1,0.54936,0.75391,0.33922,0.094118
6.672,1,0.54448,0.71484,0.36471,0.07451
6.68,1,0.53763,0.83398,0.37059,0.16471
6.688,1,0.53079,1.1738,0.17843,0.4451
6.696,1,0.52199,1.3887,0.017647,0.55098
6.704,1,0.51222,1.0352,0.0039216,0.13333
6.712,1,0.50244,0.66406,0.17843,-0.082353
6.72,1,0.4956,0.71484,0.26863,-0.0058823
6.728,1,0.48876,0.75977,0.32353,0.058824
6.736,1,0.48387,0.76562,0.33922,0.084314
6.744,1,0.47801,0.75391,0.34902,0.088235
6.752,0.99218,0.4741,0.75977,0.34902,0.088235
6.76,0.98436,0.47019,0.75391,0.35882,0.084314
6.768,0.96774,0.46628,0.75977,0.3549,0.084314
6.776,0.95015,0.46334,0.75977,0.3549,0.084314
6.784,0.93255,0.45943,0.75977,0.34902,0.078431
6.792,0.91496,0.45455,0.75977,0.3451,0.084314
6.8,0.89638,0.45064,0.75977,0.34902,0.078431
6.808,0.87781,0.44575,0.76562,0.3451,0.078431
6.816,0.85924,0.44086,0.76953,0.34902,0.078431
6.824,0.84066,0.435,0.76562,0.33922,0.084314
6.832,0.82307,0.42913,0.76953,0.33529,0.084314
6.84,0.80645,0.42424,0.7793,0.32941,0.084314
6.848,0.79081,0.42033,0.7793,0.32353,0.088235
6.856,0.77517,0.4174,0.78516,0.32353,0.084314
6.864,0.76051,0.41544,0.78516,0.31961,0.094118
6.872,0.74585,0.41349,0.78906,0.31373,0.10392
6.88,0.73216,0.41251,0.79492,0.31961,0.10392
6.888,0.71848,0.41251,0.79492,0.31373,0.1098
6.896,0.70577,0.41251,0.79883,0.31373,0.11373
6.904,0.69306,0.41153,0.80469,0.31373,0.11961
6.912,0.68035,0.40958,0.81055,0.31373,0.12941
6.92,0.66764,0.40469,0.82031,0.31373,0.13922
6.928,0.65396,0.39883,0.81055,0.30392,0.14314
6.936,0.64125,0.39296,0.80469,0.3098,0.12941
6.944,0.62757,0.38807,0.81445,0.3098,0.1549
6.952,0.61388,0.38416,0.83008,0.31373,0.13333
6.96,0.59922,0.38123,0.83008,0.30392,0.12941
6.968,0.58456,0.37928,0.83984,0.2902,0.13333
6.976,0.56891,0.37732,0.85938,0.28431,0.16863
6.984,0.55327,0.37537,0.86914,0.2902,0.17843
6.992,0.53763,0.37439,0.82422,0.29412,0.1549
7,0.52199,0.37341,0.80469,0.29412,0.14314
7.008,0.50538,0.37146,0.78516,0.2902,0.12353
7.016,0.48876,0.3695,0.78906,0.29412,0.11373
7.024,0.47312,0.36461,0.78516,0.2902,0.1098
7.032,0.45846,0.35973,0.78516,0.29412,0.094118
7.04,0.44379,0.35582,0.78516,0.3,0.098039
7.048,0.42913,0.35093,0.7793,0.2902,0.094118
7.056,0.41544,0.348,0.78516,0.29412,0.098039
7.064,0.40274,0.34702,0.78516,0.29412,0.084314
7.072,0.39101,0.34604,0.7793,0.3,0.078431
7.08,0.37928,0.34604,0.76562,0.29412,0.062745
7.088,0.37048,0.34604,0.75977,0.3098,0.084314
7.096,0.36266,0.34506,0.75977,0.31373,0.088235
7.104,0.35679,0.34506,0.75977,0.31961,0.068627
7.112,0.35093,0.34409,0.75977,0.31961,0.068627
7.12,0.348,0.34311,0.75391,0.32353,0.078431
7.128,0.34506,0.34213,0.75977,0.32941,0.078431
7.136,0.34506,0.3392,0.75391,0.32941,0.088235
7.144,0.34506,0.33724,0.75977,0.33529,0.098039
7.152,0.34897,0.33627,0.75977,0.33529,0.098039
7.16,0.35386,0.33529,0.74414,0.3549,0.1098
7.168,0.36266,0.33529,0.83984,0.35882,0.19412
7.176,0.37146,0.33724,1.1289,0.18824,0.44902
7.184,0.38221,0.34213,1.3438,0.017647,0.5098
7.192,0.39394,0.34897,1.1387,-0.0019608,0.084314
7.2,0.40665,0.35875,0.80469,0.13333,0.013725
7.208,0.41935,0.37146,0.75391,0.23333,0.1098
7.216,0.43011,0.38514,0.75,0.3098,0.12941
7.224,0.44184,0.40078,0.73438,0.33922,0.11373
7.232,0.45064,0.41642,0.73047,0.3549,0.10392
7.24,0.46041,0.43402,0.72461,0.35882,0.094118
7.248,0.4653,0.44868,0.72461,0.35882,0.084314
7.256,0.47116,0.46334,0.72461,0.36471,0.084314
7.264,0.4741,0.47898,0.7207,0.36471,0.084314
7.272,0.47605,0.4956,0.73047,0.35882,0.078431
7.28,0.47703,0.51026,0.72461,0.36471,0.078431
7.288,0.47898,0.52493,0.72461,0.35882,0.078431
7.296,0.47898,0.53763,0.72461,0.35882,0.07451
7.304,0.47898,0.54839,0.72461,0.35882,0.078431
7.312,0.47898,0.55914,0.72461,0.35882,0.07451
7.32,0.47898,0.56794,0.73047,0.35882,0.078431
7.328,0.47898,0.57576,0.72461,0.3549,0.078431
7.336,0.47898,0.58065,0.73438,0.34902,0.084314
7.344,0.47898,0.5826,0.73438,0.3549,0.088235
7.352,0.47801,0.58162,0.74414,0.34902,0.088235
7.36,0.47801,0.57967,0.75,0.34902,0.10392
7.368,0.47801,0.57771,0.75391,0.3451,0.10392
7.376,0.47801,0.57576,0.75977,0.3451,0.1098
7.384,0.47703,0.5738,0.76562,0.33922,0.1098
7.392,0.47703,0.56989,0.76953,0.33922,0.11961
7.4,0.47703,0.56696,0.7793,0.33529,0.12941
7.408,0.47605,0.56305,0.78516,0.33529,0.13333
7.416,0.47507,0.55914,0.78906,0.33529,0.14314
7.424,0.47312,0.5523,0.79492,0.32941,0.14902
7.432,0.47214,0.5435,0.80469,0.32353,0.14902
7.44,0.46921,0.5347,0.80469,0.32353,0.1549
7.448,0.46628,0.5259,0.81055,0.31961,0.1549
7.456,0.46139,0.51711,0.81055,0.31961,0.14902
7.464,0.45748,0.50831,0.81055,0.31961,0.14314
7.472,0.45161,0.50049,0.81055,0.31961,0.14314
7.48,0.44673,0.49169,0.81055,0.31961,0.14314
7.488,0.43988,0.48387,0.81055,0.31961,0.14902
7.496,0.43304,0.47703,0.80469,0.31373,0.13333
7.504,0.42717,0.47214,0.79883,0.31373,0.12941
7.512,0.42131,0.46725,0.79883,0.31961,0.11961
7.52,0.41642,0.46139,0.78906,0.31961,0.11961
7.528,0.41153,0.45455,0.7793,0.32941,0.10392
7.536,0.40665,0.4477,0.77539,0.32941,0.098039
7.544,0.40176,0.43988,0.76562,0.32941,0.10392
7.552,0.39785,0.43304,0.76953,0.32941,0.098039
7.56,0.39394,0.42717,0.75977,0.32941,0.10392
7.568,0.39101,0.42229,0.75977,0.32941,0.10392
7.576,0.38905,0.41838,0.76562,0.33529,0.098039
7.584,0.38807,0.41447,0.75977,0.32941,0.094118
7.592,0.38807,0.41056,0.75977,0.33529,0.098039
7.6,0.38807,0.40567,0.76562,0.33529,0.10392
7.608,0.38905,0.40078,0.75977,0.33529,0.10392
7.616,0.39003,0.39589,0.76562,0.33529,0.10392
7.624,0.39101,0.39003,0.76562,0.33529,0.1098
7.632,0.39296,0.38416,0.75977,0.33529,0.11373
7.64,0.39394,0.37928,0.76953,0.33529,0.1098
7.648,0.39589,0.37439,0.76953,0.33529,0.11961
7.656,0.39687,0.37048,0.76953,0.32941,0.11373
7.664,0.39785,0.36657,0.76562,0.32941,0.1098
7.672,0.3998,0.36168,0.76562,0.32941,0.10392
7.68,0.3998,0.35777,0.76953,0.32941,0.098039
7.688,0.40078,0.35582,0.76953,0.32941,0.098039
7.696,0.3998,0.35386,0.76953,0.32941,0.098039
7.704,0.39883,0.35386,0.76953,0.32941,0.10392
7.712,0.39687,0.35288,0.77539,0.32941,0.098039
7.72,0.39589,0.35288,0.76953,0.33529,0.098039
7.728,0.39394,0.35386,0.76953,0.33529,0.094118
7.736,0.39198,0.35484,0.76562,0.32941,0.084314
7.744,0.39101,0.35679,0.76953,0.32941,0.07451
7.752,0.39003,0.35875,0.76562,0.32941,0.068627
7.76,0.38807,0.3607,0.76562,0.32353,0.078431
7.768,0.3871,0.36364,0.76562,0.32941,0.078431
7.776,0.38612,0.36559,0.76953,0.33529,0.078431
7.784,0.38514,0.36755,0.76562,0.33922,0.078431
7.792,0.38319,0.3695,0.75977,0.33922,0.078431
7.8,0.38123,0.3695,0.75977,0.33922,0.078431
7.808,0.3783,0.36852,0.76562,0.33922,0.07451
7.816,0.37537,0.36657,0.76953,0.33922,0.07451
7.824,0.37243,0.36559,0.76953,0.33529,0.084314
7.832,0.3695,0.36461,0.76562,0.33922,0.07451
7.84,0.36657,0.36266,0.76953,0.33529,0.078431
7.848,0.36364,0.36168,0.7793,0.32353,0.088235
7.856,0.3607,0.35973,0.78516,0.31961,0.084314
7.864,0.35679,0.35777,0.78906,0.32353,0.1098
7.872,0.35288,0.35582,0.78516,0.31961,0.12353
7.88,0.34897,0.35386,0.78516,0.31373,0.13333
7.888,0.34506,0.35093,0.78906,0.31373,0.13922
7.896,0.34115,0.34702,0.78516,0.31373,0.14314
7.904,0.33627,0.34311,0.79883,0.31373,0.13922
7.912,0.33138,0.3392,0.79883,0.31373,0.12941
7.92,0.32356,0.33431,0.79883,0.3098,0.12353
7.928,0.31672,0.3304,0.81055,0.31373,0.10392
7.936,0.30694,0.32747,0.81055,0.3098,0.098039
7.944,0.29717,0.32551,0.82422,0.3098,0.078431
7.952,0.28348,0.32454,0.83008,0.31373,0.07451
7.96,0.27077,0.32551,0.82422,0.31373,0.088235
7.968,0.25513,0.32551,0.79883,0.32941,0.07451
7.976,0.24047,0.32551,0.78906,0.32941,0.078431
7.984,0.2219,0.32551,0.78906,0.32353,0.088235
7.992,0.20332,0.32356,0.78516,0.33529,0.10392
8,0.18182,0.3216,0.78516,0.33529,0.098039
8.008,0.16129,0.31867,0.7793,0.33529,0.094118
8.016,0.13881,0.31574,0.78516,0.32941,0.094118
8.024,0.11535,0.31183,0.7793,0.32353,0.098039
8.032,0.091887,0.3089,0.7793,0.32941,0.088235
8.04,0.068426,0.30694,0.77539,0.33922,0.088235
8.048,0.047898,0.30596,0.74414,0.3549,0.078431
8.056,0.026393,0.30596,0.70508,0.38039,0.07451
8.064,0.012708,0.30499,0.85547,0.32353,0.17451
8.072,0,0.30303,1.2285,0.15882,0.4451
8.08,0,0.30108,1.4531,0.017647,0.52549
8.088,0,0.29717,1.0938,0.0039216,0.043137
8.096,0,0.29326,0.72461,0.16471,-0.11765
8.104,0,0.28837,0.75,0.26863,-0.027451
8.112,0,0.28543,0.76562,0.32353,0.043137
8.12,0,0.28348,0.75391,0.33922,0.062745
8.128,0,0.2825,0.74414,0.34902,0.068627
8.136,0,0.28152,0.74414,0.35882,0.068627
8.144,0,0.28055,0.74414,0.36471,0.07451
8.152,0,0.28055,0.74414,0.36471,0.068627
8.16,0,0.28152,0.75,0.36471,0.078431
8.168,0,0.28152,0.74414,0.37059,0.07451
8.176,0,0.28152,0.75,0.35882,0.078431
8.184,0,0.28152,0.74414,0.36471,0.068627
8.192,0,0.28152,0.74414,0.35882,0.07451
8.2,0,0.27957,0.75,0.35882,0.068627
8.208,0,0.27859,0.75391,0.3549,0.078431
8.216,0,0.27859,0.75391,0.3549,0.078431
8.224,0,0.27957,0.75977,0.3451,0.088235
8.232,0,0.29423,0.76562,0.33922,0.094118
8.24,0,0.31378,0.76562,0.34902,0.094118
8.248,0,0.32356,0.77539,0.3451,0.098039
