Time [s], RESP, ABP, PLETH, II, V, AVR, CVP
3.072,0.14761,73.533,0.45943,0.37059,0.3902,0.53922,19.009
3.08,0.14663,70.6,0.48094,0.37451,0.39412,0.52941,18.696
3.088,0.14467,67.666,0.50342,0.3902,0.4,0.52941,18.266
3.096,0.14467,65.515,0.5259,0.4,0.41961,0.51961,17.836
3.104,0.14467,63.95,0.54741,0.41569,0.42549,0.51961,17.327
3.112,0.14663,62.777,0.56598,0.41569,0.38039,0.50588,16.819
3.12,0.14761,61.995,0.58065,0.41961,0.34902,0.50588,16.31
3.128,0.15152,61.408,0.5914,0.41961,0.33922,0.50588,15.763
3.136,0.15543,61.213,0.59922,0.4098,0.33922,0.50588,15.254
3.144,0.16129,61.213,0.60411,0.4,0.33922,0.51569,14.824
3.152,0.16716,61.408,0.60802,0.38431,0.33529,0.5098,14.433
3.16,0.174,61.604,0.60899,0.38039,0.3549,0.51961,14.198
3.168,0.18182,62.386,0.60802,0.37451,0.37059,0.52941,14.003
3.176,0.19062,62.973,0.60606,0.34902,0.38431,0.55098,13.807
3.184,0.20039,63.755,0.60411,0.3451,0.3902,0.5549,13.69
3.192,0.21505,64.537,0.60117,0.32941,0.3902,0.56078,13.572
3.2,0.22972,64.928,0.59824,0.32941,0.39412,0.5549,13.455
3.208,0.24829,65.515,0.59531,0.32941,0.39412,0.56078,13.377
3.216,0.26784,65.906,0.5914,0.31961,0.42549,0.56471,13.455
3.224,0.28739,65.906,0.58847,0.26863,0.55098,0.5902,13.651
3.232,0.30792,65.906,0.58553,0.31373,0.57059,0.55098,13.963
3.24,0.32845,65.711,0.5826,0.5549,0.3098,0.4,14.394
3.248,0.34995,65.319,0.57967,0.84118,-0.26275,0.21373,15.059
3.256,0.37439,64.733,0.57576,1.0118,-0.50196,0.14902,15.841
3.264,0.39883,64.146,0.57283,0.83529,-0.50196,0.3,16.701
3.272,0.42717,63.559,0.56989,0.53529,-0.21765,0.50588,17.445
3.28,0.45552,62.777,0.56696,0.41569,0.068627,0.5549,17.953
3.288,0.48485,62.19,0.56403,0.35882,0.29412,0.56078,18.188
3.296,0.51417,61.408,0.56012,0.32353,0.41569,0.56471,18.149
3.304,0.54448,60.626,0.55718,0.31373,0.4549,0.57059,17.953
3.312,0.5738,59.844,0.55327,0.31373,0.47451,0.56078,17.836
3.32,0.60117,59.257,0.54741,0.3098,0.48039,0.56471,17.718
3.328,0.62757,58.475,0.53959,0.30392,0.48431,0.57059,17.718
3.336,0.652,57.888,0.53275,0.30392,0.48431,0.56471,17.757
3.344,0.67546,57.301,0.52493,0.30392,0.48039,0.56471,17.875
3.352,0.69795,56.715,0.51906,0.3098,0.48039,0.56078,18.031
3.36,0.72043,56.323,0.5132,0.31373,0.48039,0.56471,18.07
3.368,0.74194,55.737,0.50831,0.31961,0.47059,0.5549,18.188
3.376,0.76344,55.346,0.50244,0.31961,0.47059,0.56078,18.266
3.384,0.78201,54.954,0.4956,0.32353,0.46471,0.55098,18.383
3.392,0.80059,54.563,0.48778,0.33529,0.46078,0.55098,18.657
3.4,0.81623,54.172,0.48094,0.33529,0.46078,0.55098,18.892
3.408,0.83284,53.781,0.47507,0.33922,0.46078,0.55098,19.283
3.416,0.84946,53.39,0.46823,0.33922,0.4549,0.5451,19.713
3.424,0.8651,53.194,0.46237,0.3451,0.44902,0.55098,20.222
3.432,0.88074,52.803,0.45552,0.3451,0.44902,0.5451,20.574
3.44,0.89736,52.608,0.45161,0.34902,0.4451,0.5451,20.652
3.448,0.913,52.216,0.4477,0.35882,0.43922,0.53529,20.339
3.456,0.92864,52.021,0.44379,0.36471,0.43922,0.53922,19.752
3.464,0.9433,51.825,0.44184,0.37059,0.43529,0.52941,19.009
3.472,0.95797,51.434,0.44086,0.37451,0.43922,0.52941,18.266
3.48,0.97067,51.239,0.44086,0.37451,0.43529,0.52549,17.718
3.488,0.98338,51.239,0.43988,0.38431,0.43529,0.51961,17.21
3.496,0.99218,52.021,0.43988,0.3902,0.43529,0.51569,16.819
3.504,1,54.954,0.43988,0.4,0.42941,0.50588,16.389
3.512,1,61.017,0.43891,0.4098,0.42549,0.5,15.997
3.52,1,70.6,0.43597,0.41961,0.41961,0.49412,15.567
3.528,1,82.529,0.435,0.42549,0.41961,0.48431,15.137
3.536,1,94.85,0.43304,0.4451,0.4098,0.48039,14.707
3.544,1,105.8,0.42913,0.44902,0.4,0.47059,14.394
3.552,1,114.8,0.42717,0.46078,0.3902,0.46471,14.198
3.56,1,121.45,0.4262,0.47059,0.38431,0.46078,14.003
3.568,1,125.75,0.42522,0.47451,0.38039,0.46078,13.885
3.576,1,127.71,0.42424,0.47059,0.3902,0.46078,13.807
3.584,1,127.12,0.42424,0.46471,0.39412,0.46471,13.807
3.592,1,124.58,0.42424,0.44902,0.4,0.47451,13.807
3.6,1,120.86,0.42424,0.4451,0.4,0.48039,13.807
3.608,1,116.56,0.42424,0.42941,0.40392,0.49412,13.885
3.616,1,112.26,0.42424,0.41961,0.3902,0.5,13.885
3.624,1,108.54,0.42424,0.41569,0.3902,0.50588,14.003
3.632,1,105.41,0.42229,0.41569,0.38431,0.50588,14.276
3.64,1,102.87,0.41935,0.40392,0.38431,0.5098,14.589
3.648,1,101.11,0.41642,0.40392,0.38039,0.5098,15.02
3.656,1,100.13,0.41447,0.40392,0.38039,0.51569,15.567
3.664,1,99.348,0.41251,0.4,0.38039,0.52549,16.154
3.672,1,98.761,0.41056,0.39412,0.37451,0.52549,16.78
3.68,1,98.175,0.40762,0.3902,0.38039,0.52941,17.405
3.688,1,97.979,0.40469,0.3902,0.38431,0.52549,17.953
3.696,1,97.588,0.40469,0.38431,0.3902,0.52941,18.383
3.704,1,97.001,0.40567,0.38431,0.38431,0.52941,18.696
3.712,1,96.61,0.40567,0.38431,0.3902,0.53529,18.892
3.72,1,96.024,0.40469,0.38039,0.38431,0.52941,19.087
3.728,1,95.241,0.40274,0.37451,0.3902,0.53529,19.205
3.736,1,94.263,0.40078,0.38039,0.38039,0.52941,19.322
3.744,1,93.09,0.39785,0.37451,0.38431,0.53529,19.518
3.752,1,91.721,0.39589,0.37451,0.38039,0.52941,19.713
3.76,1,90.157,0.39492,0.37451,0.37451,0.53529,19.909
3.768,1,88.201,0.39589,0.37451,0.37451,0.52941,20.065
3.776,1,86.05,0.40078,0.37451,0.38039,0.53529,20.143
3.784,1,83.507,0.41056,0.37451,0.38039,0.52941,20.065
3.792,1,80.574,0.42424,0.37059,0.38039,0.53922,20.065
3.8,1,77.445,0.44379,0.37059,0.37451,0.53922,19.948
3.808,1,74.316,0.4653,0.37059,0.38039,0.53922,19.83
3.816,1,71.186,0.48876,0.37059,0.38431,0.53529,19.635
3.824,1,68.449,0.51222,0.37451,0.38431,0.53529,19.283
3.832,1,65.906,0.5347,0.39412,0.3902,0.52941,18.892
3.84,1,63.95,0.55523,0.40392,0.4,0.52549,18.383
3.848,1,62.582,0.57283,0.41569,0.37059,0.51569,17.875
3.856,1,61.604,0.58651,0.41961,0.33922,0.51569,17.327
3.864,1,61.017,0.59531,0.42549,0.32353,0.50588,16.701
3.872,1,60.626,0.60411,0.41569,0.31961,0.5098,16.076
3.88,1,60.43,0.60899,0.4,0.32353,0.51569,15.45
3.888,1,60.43,0.61193,0.38431,0.31373,0.50588,14.902
3.896,1,60.821,0.61388,0.37451,0.32941,0.51961,14.433
3.904,1,61.408,0.61388,0.37451,0.3549,0.52941,14.12
3.912,1,62.19,0.61193,0.3549,0.37451,0.55098,13.885
3.92,1,62.973,0.60997,0.3451,0.37451,0.5549,13.69
3.928,1,63.755,0.60704,0.33529,0.38431,0.56078,13.572
3.936,1,64.537,0.60508,0.32941,0.38431,0.56471,13.455
3.944,1,65.124,0.60215,0.32353,0.3902,0.57059,13.377
3.952,1,65.515,0.59922,0.31373,0.4,0.57059,13.455
3.96,1,65.711,0.59726,0.26863,0.5098,0.59608,13.572
3.968,1,65.906,0.59629,0.2549,0.56078,0.57451,13.807
3.976,1,65.711,0.59629,0.46471,0.42549,0.4549,14.198
3.984,1,65.319,0.59726,0.77059,-0.13137,0.26471,14.824
3.992,1,64.733,0.6002,0.97059,-0.50196,0.16863,15.528
4,1,64.342,0.60117,0.99608,-0.50196,0.2549,16.31
4.008,1,63.755,0.60215,0.57059,-0.29804,0.49412,17.014
4.016,1,62.973,0.60215,0.4098,0.0078431,0.57059,17.523
4.024,1,62.386,0.6002,0.3451,0.2549,0.5902,17.836
4.032,1,61.604,0.59824,0.3098,0.3902,0.58431,17.875
4.04,1,61.017,0.59531,0.2902,0.4451,0.6,17.836
4.048,1,60.235,0.58944,0.28431,0.46471,0.6,17.757
4.056,1,59.452,0.58358,0.28431,0.47451,0.6,17.757
4.064,1,58.866,0.57674,0.28431,0.48039,0.59608,17.757
4.072,1,58.083,0.56891,0.27843,0.48039,0.6,17.836
4.08,1,57.497,0.56012,0.27843,0.48039,0.6,17.875
4.088,1,56.91,0.55034,0.27451,0.48039,0.6,17.875
4.096,1,56.519,0.54057,0.27843,0.48039,0.6,17.953
4.104,1,55.932,0.53079,0.27843,0.47451,0.6,18.031
4.112,1,55.541,0.52395,0.27843,0.47059,0.6,18.031
4.12,0.99804,55.346,0.51711,0.28431,0.46471,0.59608,18.07
4.128,0.99511,54.954,0.51124,0.28431,0.46471,0.6,18.188
4.136,0.97947,54.563,0.50635,0.2902,0.46078,0.6,18.383
4.144,0.96383,54.172,0.50147,0.2902,0.46078,0.59608,18.657
4.152,0.95015,53.781,0.49756,0.30392,0.46078,0.5902,19.009
4.16,0.93646,53.39,0.49462,0.30392,0.46078,0.59608,19.439
4.168,0.92375,52.999,0.49267,0.30392,0.46078,0.5902,19.752
4.176,0.91105,52.803,0.49071,0.3098,0.44902,0.58039,19.752
4.184,0.90127,52.412,0.48876,0.3098,0.43922,0.57451,19.4
4.192,0.8915,52.021,0.48778,0.31373,0.43922,0.58039,18.696
4.2,0.88368,51.63,0.4868,0.32353,0.4451,0.57451,17.875
4.208,0.87586,51.239,0.4868,0.32353,0.43922,0.57451,17.132
4.216,0.86999,50.847,0.4868,0.32941,0.4451,0.56471,16.584
4.224,0.8651,50.652,0.4868,0.32941,0.43529,0.57059,16.193
4.232,0.86119,51.043,0.4868,0.3451,0.43529,0.5549,15.958
4.24,0.85826,53.194,0.4868,0.34902,0.42941,0.5549,15.684
4.248,0.85533,58.083,0.4868,0.3549,0.42549,0.55098,15.372
4.256,0.85337,66.884,0.4868,0.36471,0.41961,0.5451,14.941
4.264,0.85044,78.422,0.48583,0.37451,0.4098,0.52941,14.511
4.272,0.84848,90.939,0.48289,0.38431,0.4098,0.52941,14.12
4.28,0.84653,102.67,0.48192,0.4,0.39412,0.51961,13.807
4.288,0.84457,112.06,0.48094,0.4098,0.3902,0.5098,13.572
4.296,0.84262,119.3,0.47898,0.41961,0.38039,0.50588,13.455
4.304,0.83969,123.99,0.47605,0.42549,0.38039,0.5,13.377
4.312,0.8348,126.53,0.47312,0.42549,0.38039,0.50588,13.338
4.32,0.82991,126.53,0.47019,0.41961,0.3902,0.5098,13.259
4.328,0.82209,124.38,0.46628,0.4098,0.3902,0.51961,13.181
4.336,0.81525,121.06,0.46139,0.4,0.3902,0.52549,13.181
4.344,0.80743,116.95,0.45748,0.38431,0.39412,0.52941,13.142
4.352,0.79961,112.84,0.45357,0.38039,0.3902,0.53529,13.181
4.36,0.79081,109.13,0.45064,0.37451,0.3902,0.5451,13.377
4.368,0.78201,105.8,0.4477,0.36471,0.3902,0.5451,13.651
4.376,0.77028,103.06,0.44477,0.35882,0.3902,0.5549,14.081
4.384,0.75758,100.91,0.44184,0.36471,0.38431,0.5549,14.589
4.392,0.74291,99.348,0.43988,0.3549,0.38431,0.56078,15.215
4.4,0.72727,98.175,0.43793,0.34902,0.37451,0.5549,15.88
4.408,0.70968,97.393,0.435,0.34902,0.38431,0.5549,16.584
4.416,0.69208,97.001,0.43304,0.34902,0.38039,0.56078,17.093
4.424,0.67253,96.61,0.43011,0.34902,0.38431,0.56078,17.523
4.432,0.65396,96.219,0.42522,0.34902,0.38431,0.56078,17.875
4.44,0.63539,95.828,0.42033,0.3451,0.38431,0.56471,18.149
4.448,0.61779,95.437,0.41642,0.3451,0.38431,0.57059,18.344
4.456,0.6002,95.046,0.41349,0.33529,0.38431,0.56471,18.501
4.464,0.58358,94.459,0.41153,0.33922,0.38431,0.56078,18.657
4.472,0.56598,93.677,0.40958,0.33529,0.38431,0.57059,18.814
4.48,0.54839,92.699,0.40665,0.32941,0.3902,0.56078,18.97
4.488,0.53079,91.525,0.40469,0.33922,0.3902,0.56471,19.087
4.496,0.51222,89.961,0.40371,0.33529,0.3902,0.56471,19.283
4.504,0.49658,88.201,0.40567,0.33922,0.3902,0.57059,19.4
4.512,0.48094,86.05,0.41153,0.33529,0.38431,0.57451,19.439
4.52,0.46628,83.507,0.42033,0.33529,0.3902,0.56471,19.4
4.528,0.45259,80.769,0.43402,0.33922,0.3902,0.56471,19.205
4.536,0.43891,77.64,0.45161,0.33922,0.3902,0.56471,19.009
4.544,0.42522,74.511,0.47214,0.33922,0.39412,0.57059,18.696
4.552,0.41251,71.186,0.49071,0.3451,0.4,0.56078,18.266
4.56,0.39883,68.253,0.50831,0.3549,0.4,0.5549,17.718
4.568,0.38807,65.711,0.52786,0.37451,0.4,0.55098,17.093
4.576,0.37634,63.755,0.54643,0.38039,0.41569,0.5451,16.506
4.584,0.36657,62.19,0.56403,0.3902,0.39412,0.53529,16.076
4.592,0.35679,61.213,0.57967,0.4,0.34902,0.52941,15.645
4.6,0.348,60.43,0.59238,0.4,0.32941,0.52941,15.254
4.608,0.3392,60.039,0.60215,0.39412,0.32353,0.53529,14.902
4.616,0.33138,59.844,0.60899,0.38039,0.32353,0.52941,14.433
4.624,0.32356,59.844,0.61193,0.37059,0.32941,0.52941,14.081
4.632,0.31672,60.235,0.61388,0.3549,0.33922,0.53529,13.768
4.64,0.30987,60.821,0.61388,0.34902,0.35882,0.5549,13.494
4.648,0.30401,61.604,0.61388,0.33922,0.38039,0.56471,13.338
4.656,0.29912,62.386,0.61193,0.32353,0.3902,0.57451,13.181
4.664,0.29326,63.168,0.60997,0.31961,0.3902,0.57451,13.064
4.672,0.28837,64.146,0.60704,0.31373,0.38431,0.58039,13.025
4.68,0.28446,64.733,0.60508,0.3098,0.3902,0.58431,12.947
4.688,0.28055,65.319,0.60215,0.3098,0.3902,0.58039,13.025
4.696,0.27664,65.711,0.59922,0.27843,0.4549,0.59608,13.142
4.704,0.27273,65.711,0.59726,0.24902,0.56078,0.61569,13.377
4.712,0.26882,65.711,0.59629,0.35882,0.52549,0.52941,13.807
4.72,0.26491,65.319,0.59726,0.66078,0.062745,0.33922,14.394
4.728,0.261,64.733,0.59824,0.8902,-0.44706,0.18431,15.137
4.736,0.25709,64.146,0.59824,0.97647,-0.50196,0.15882,15.958
4.744,0.25318,63.559,0.59726,0.66471,-0.46275,0.42941,16.623
4.752,0.25024,62.777,0.59531,0.43922,-0.11765,0.56471,17.132
4.76,0.24731,61.995,0.59335,0.34902,0.15882,0.5902,17.405
4.768,0.24438,61.213,0.59042,0.3098,0.33922,0.59608,17.405
4.776,0.24145,60.43,0.58651,0.2902,0.42941,0.6,17.249
4.784,0.23949,59.648,0.58162,0.27843,0.4549,0.59608,17.21
4.792,0.23558,58.866,0.5738,0.27843,0.47059,0.6,17.093
4.8,0.23265,58.083,0.56598,0.27843,0.47451,0.6,17.093
4.808,0.22874,57.301,0.55718,0.27451,0.47059,0.6,17.132
4.816,0.22483,56.715,0.54643,0.27843,0.47451,0.59608,17.21
4.824,0.2219,56.128,0.53763,0.27451,0.47451,0.6,17.249
4.832,0.21799,55.541,0.52884,0.27843,0.46471,0.5902,17.327
4.84,0.21505,54.954,0.52004,0.28431,0.46471,0.59608,17.405
4.848,0.21212,54.563,0.51222,0.2902,0.47059,0.58431,17.523
4.856,0.20821,54.172,0.50635,0.29412,0.46078,0.5902,17.757
4.864,0.20528,53.781,0.50049,0.29412,0.46078,0.58431,18.031
4.872,0.20039,53.194,0.49462,0.30392,0.46078,0.58039,18.266
4.88,0.19648,52.803,0.48974,0.30392,0.46078,0.57451,18.501
4.888,0.19257,52.608,0.48387,0.3098,0.44902,0.57451,18.696
4.896,0.18866,52.216,0.47898,0.31373,0.4549,0.57451,19.009
4.904,0.18475,52.021,0.47507,0.31961,0.4451,0.57059,19.283
4.912,0.18084,51.825,0.47214,0.31961,0.43922,0.57451,19.4
4.92,0.17791,51.434,0.46921,0.32353,0.43922,0.57059,19.087
4.928,0.17498,51.239,0.46628,0.32941,0.43529,0.56471,18.462
4.936,0.17204,50.847,0.46334,0.33922,0.43529,0.56078,17.562
4.944,0.16911,50.652,0.46139,0.33529,0.43529,0.56078,16.78
4.952,0.16618,50.261,0.45846,0.3451,0.42941,0.5549,16.076
4.96,0.16422,50.065,0.4565,0.3451,0.42941,0.55098,15.645
4.968,0.16129,50.261,0.45552,0.3549,0.42941,0.5451,15.332
4.976,0.15836,51.434,0.45455,0.35882,0.42941,0.53529,15.02
4.984,0.1564,55.15,0.45259,0.37451,0.42549,0.52941,14.746
4.992,0.15543,61.995,0.44966,0.38039,0.4098,0.51961,14.394
5,0.15347,72.164,0.44673,0.39412,0.40392,0.5098,14.003
5.008,0.15249,84.289,0.44379,0.4098,0.40392,0.50588,13.69
5.016,0.15152,96.415,0.44086,0.41961,0.39412,0.5,13.377
5.024,0.15054,106.58,0.43891,0.42941,0.39412,0.4902,13.181
5.032,0.14956,114.8,0.43695,0.4451,0.38431,0.48039,13.064
5.04,0.14956,120.67,0.43597,0.44902,0.38431,0.48039,13.025
5.048,0.14761,124.19,0.435,0.44902,0.38431,0.48039,12.947
5.056,0.14663,125.36,0.435,0.4451,0.38431,0.4902,12.907
5.064,0.14467,124.38,0.43402,0.43529,0.3902,0.4902,12.907
5.072,0.14272,121.64,0.43402,0.41961,0.3902,0.5,12.907
5.08,0.14174,117.93,0.43402,0.41569,0.3902,0.50588,12.947
5.088,0.14076,114.02,0.43304,0.4,0.38431,0.51569,13.025
5.096,0.13881,110.1,0.43206,0.39412,0.3902,0.52549,13.259
5.104,0.13783,106.58,0.43109,0.3902,0.38039,0.52549,13.572
5.112,0.1349,103.65,0.43011,0.38431,0.38039,0.52941,14.003
5.12,0.13294,101.3,0.42815,0.38431,0.37451,0.52941,14.511
5.128,0.12903,99.348,0.4262,0.38039,0.37451,0.52941,15.059
5.136,0.12512,97.979,0.42424,0.37451,0.37059,0.53529,15.645
5.144,0.12219,97.001,0.42229,0.37451,0.37059,0.53922,16.193
5.152,0.11828,96.219,0.42131,0.37059,0.36471,0.53529,16.78
5.16,0.11535,95.828,0.42131,0.36471,0.36471,0.5451,17.21
5.168,0.11144,95.437,0.42033,0.35882,0.36471,0.53922,17.64
5.176,0.10655,95.046,0.41935,0.34902,0.37059,0.55098,18.031
5.184,0.10264,94.85,0.4174,0.3549,0.37451,0.5451,18.266
5.192,0.096774,94.655,0.41544,0.34902,0.37451,0.5549,18.383
5.2,0.091887,94.068,0.41251,0.34902,0.37451,0.5549,18.462
5.208,0.086022,93.481,0.40958,0.3549,0.37451,0.5549,18.462
5.216,0.081134,92.503,0.40665,0.34902,0.38039,0.5549,18.579
5.224,0.076246,91.33,0.40469,0.34902,0.38039,0.5549,18.774
5.232,0.071359,89.961,0.40371,0.34902,0.38039,0.55098,18.97
5.24,0.067449,88.201,0.40567,0.34902,0.38431,0.55098,19.126
5.248,0.062561,86.05,0.41056,0.34902,0.38039,0.5451,19.283
5.256,0.059629,83.703,0.4174,0.34902,0.38431,0.55098,19.205
5.264,0.055718,80.965,0.4262,0.3549,0.38039,0.5451,19.087
5.272,0.053763,77.836,0.43695,0.35882,0.37451,0.55098,18.814
5.28,0.050831,74.707,0.45259,0.3549,0.38039,0.55098,18.501
5.288,0.049853,71.382,0.47116,0.35882,0.3902,0.5451,18.07
5.296,0.047898,68.449,0.49169,0.37451,0.3902,0.52941,17.562
5.304,0.046921,65.906,0.5132,0.38431,0.4,0.52941,17.014
5.312,0.045943,63.755,0.5347,0.4,0.4098,0.52549,16.506
5.32,0.045943,61.995,0.55327,0.40392,0.38431,0.51961,15.997
5.328,0.045943,61.017,0.56989,0.4098,0.33922,0.51569,15.528
5.336,0.045943,60.235,0.5826,0.40392,0.32353,0.51569,15.059
5.344,0.046921,59.844,0.59335,0.4,0.31373,0.51569,14.628
5.352,0.048876,59.452,0.6002,0.38431,0.31373,0.51961,14.276
5.36,0.050831,59.452,0.60411,0.37451,0.31961,0.51961,13.885
5.368,0.053763,59.648,0.60606,0.36471,0.32941,0.52549,13.572
5.376,0.056696,60.039,0.60508,0.35882,0.3549,0.53529,13.259
5.384,0.059629,60.821,0.60313,0.34902,0.37059,0.55098,13.025
5.392,0.063539,61.604,0.60215,0.33529,0.38039,0.56471,12.751
5.4,0.067449,62.386,0.60117,0.32353,0.38039,0.56078,12.634
5.408,0.070381,63.168,0.6002,0.32353,0.38039,0.57059,12.634
5.416,0.074291,63.755,0.59922,0.32353,0.38431,0.56471,12.634
5.424,0.078201,64.342,0.59922,0.32941,0.39412,0.57059,12.751
5.432,0.083089,64.733,0.59922,0.29412,0.47059,0.58039,12.947
5.44,0.086999,64.928,0.59922,0.26863,0.56471,0.59608,13.181
5.448,0.090909,64.928,0.59726,0.4,0.50588,0.49412,13.572
5.456,0.094819,64.733,0.59531,0.69608,0.017647,0.31373,14.12
5.464,0.097752,64.342,0.59335,0.91569,-0.49216,0.16863,14.941
5.472,0.10166,63.95,0.59042,0.99216,-0.50196,0.14902,15.841
5.48,0.10362,63.168,0.58749,0.6549,-0.45686,0.42549,16.584
5.488,0.10557,62.582,0.58456,0.43529,-0.11176,0.56078,16.936
5.496,0.10753,61.995,0.58162,0.35882,0.16863,0.57451,17.093
5.504,0.10948,61.213,0.57869,0.31961,0.34902,0.57451,17.014
5.512,0.11046,60.43,0.57478,0.30392,0.43529,0.58039,16.897
5.52,0.11241,59.844,0.56989,0.2902,0.46078,0.5902,16.819
5.528,0.11144,59.061,0.56207,0.28431,0.47451,0.58431,16.819
5.536,0.11144,58.279,0.55425,0.2902,0.47451,0.5902,16.936
5.544,0.11046,57.692,0.54448,0.2902,0.48039,0.58431,17.014
5.552,0.10948,56.91,0.53568,0.2902,0.48039,0.58431,17.132
5.56,0.1085,56.323,0.52786,0.2902,0.48039,0.58039,17.21
5.568,0.10753,55.932,0.52004,0.29412,0.48039,0.58039,17.327
5.576,0.10655,55.346,0.5132,0.29412,0.48039,0.58431,17.445
5.584,0.10557,54.954,0.50538,0.3,0.47059,0.57451,17.64
5.592,0.10557,54.368,0.49951,0.3,0.47451,0.57451,17.875
5.6,0.10459,53.977,0.49267,0.30392,0.46078,0.57451,18.149
5.608,0.10459,53.585,0.4868,0.30392,0.46078,0.57451,18.383
5.616,0.10362,53.194,0.48094,0.31373,0.4549,0.57451,18.774
5.624,0.10362,52.803,0.47507,0.31373,0.4549,0.57059,19.126
5.632,0.10459,52.412,0.46921,0.31961,0.4549,0.56078,19.596
5.64,0.10557,52.216,0.46334,0.32353,0.4451,0.56471,19.948
5.648,0.10655,52.021,0.45846,0.32353,0.4451,0.56078,19.948
5.656,0.1085,51.63,0.45357,0.32941,0.4451,0.56078,19.518
5.664,0.11046,51.434,0.44966,0.33922,0.44902,0.5549,18.696
5.672,0.11339,51.043,0.4477,0.33922,0.4451,0.5549,17.718
5.68,0.1173,50.652,0.44673,0.33922,0.43529,0.55098,16.701
5.688,0.12219,50.261,0.44575,0.3451,0.43922,0.5451,15.841
5.696,0.12708,49.87,0.44575,0.34902,0.4451,0.53922,15.254
5.704,0.13294,50.065,0.44575,0.35882,0.43529,0.53529,14.824
5.712,0.13978,51.434,0.44575,0.37059,0.43529,0.52941,14.589
5.72,0.14467,55.15,0.44575,0.37451,0.42941,0.52549,14.315
5.728,0.15054,61.995,0.44477,0.38431,0.41961,0.51569,14.12
5.736,0.1564,72.36,0.44086,0.4,0.41569,0.5098,13.807
5.744,0.16129,84.485,0.43793,0.4098,0.41569,0.5,13.494
5.752,0.16716,96.415,0.43597,0.41961,0.40392,0.4902,13.181
5.76,0.17302,106.39,0.43402,0.42549,0.4,0.48431,12.947
5.768,0.17889,114.6,0.43206,0.4451,0.39412,0.48039,12.751
5.776,0.18573,120.47,0.43109,0.44902,0.38431,0.47451,12.634
5.784,0.19062,123.99,0.43109,0.4549,0.38039,0.47059,12.634
5.792,0.1955,125.16,0.43011,0.44902,0.3902,0.48039,12.634
5.8,0.19844,124.19,0.43206,0.43922,0.39412,0.48431,12.634
5.808,0.20235,121.45,0.43206,0.41961,0.40392,0.5,12.712
5.816,0.2043,117.73,0.43206,0.41961,0.39412,0.5,12.751
5.824,0.20626,113.62,0.43109,0.4098,0.39412,0.50588,12.947
5.832,0.20723,109.71,0.42913,0.40392,0.3902,0.50588,13.142
5.84,0.20723,106.39,0.4262,0.39412,0.3902,0.51961,13.494
5.848,0.20528,103.65,0.42424,0.39412,0.38431,0.51569,14.003
5.856,0.2043,101.3,0.42326,0.3902,0.38039,0.52549,14.589
5.864,0.20137,99.544,0.42033,0.38431,0.38039,0.52941,15.254
5.872,0.19746,97.979,0.41838,0.37451,0.37451,0.53529,15.88
5.88,0.19355,97.001,0.41544,0.37451,0.38039,0.52941,16.467
5.888,0.19062,96.415,0.41349,0.37451,0.37451,0.53529,16.936
5.896,0.18573,95.828,0.41056,0.37451,0.38039,0.53529,17.405
5.904,0.18182,95.437,0.40371,0.37451,0.38431,0.53922,17.757
5.912,0.17693,95.046,0.3998,0.37059,0.38431,0.53922,18.149
5.92,0.17204,94.459,0.39589,0.37059,0.38431,0.53922,18.344
5.928,0.16716,93.872,0.39198,0.36471,0.38431,0.53922,18.383
5.936,0.16325,93.286,0.38905,0.35882,0.38431,0.5451,18.266
5.944,0.15836,92.503,0.38612,0.35882,0.3902,0.53922,18.266
5.952,0.15445,91.525,0.38416,0.35882,0.38431,0.5451,18.266
5.96,0.15054,90.352,0.38221,0.3549,0.38431,0.5451,18.383
5.968,0.14663,88.983,0.38025,0.3549,0.38039,0.5451,18.657
5.976,0.1437,87.419,0.38025,0.34902,0.38431,0.5451,18.892
5.984,0.13978,85.463,0.38221,0.35882,0.38431,0.5451,19.126
5.992,0.13783,83.312,0.38807,0.35882,0.38431,0.5451,19.126
6,0.13587,80.574,0.39883,0.3549,0.3902,0.5451,19.009
6.008,0.1349,77.64,0.41447,0.35882,0.3902,0.5451,18.814
6.016,0.13392,74.707,0.43206,0.3549,0.38431,0.5451,18.501
6.024,0.13392,71.578,0.45357,0.35882,0.3902,0.5451,18.07
6.032,0.13392,68.449,0.47605,0.37451,0.39412,0.52941,17.562
6.04,0.1349,65.906,0.49853,0.38431,0.40392,0.52941,17.014
6.048,0.13587,63.755,0.51711,0.39412,0.41961,0.52941,16.467
6.056,0.13685,62.19,0.53275,0.4,0.4098,0.51961,15.958
6.064,0.13783,61.213,0.54741,0.40392,0.35882,0.51569,15.528
6.072,0.13978,60.43,0.56109,0.4098,0.33922,0.51961,15.059
6.08,0.14076,60.039,0.57283,0.41569,0.32941,0.51569,14.707
6.088,0.1437,59.648,0.58162,0.4,0.32941,0.52549,14.276
6.096,0.14565,59.648,0.58847,0.38431,0.33529,0.51961,13.963
6.104,0.14761,59.844,0.59238,0.37059,0.32941,0.52941,13.69
6.112,0.15054,60.235,0.59238,0.37451,0.3549,0.52941,13.494
6.12,0.15347,60.821,0.5914,0.3549,0.37059,0.55098,13.377
6.128,0.1564,61.604,0.58944,0.33922,0.38039,0.56078,13.181
6.136,0.15934,62.386,0.58651,0.32941,0.38039,0.57059,13.064
6.144,0.16227,63.168,0.58358,0.32353,0.38039,0.57059,13.025
