Time [s], RESP, PLETH, II, MCL, AVR
3.808,0.15456,0.28739,0.058824,1.1188,0.89901
3.816,0.15147,0.28446,0.058824,1.1139,0.89901
3.824,0.14992,0.2825,0.05418,1.1238,0.90394
3.832,0.14529,0.27957,0.049536,1.1188,0.90394
3.84,0.14219,0.27761,0.043344,1.1337,0.90887
3.848,0.13756,0.27566,0.043344,1.1238,0.90394
3.856,0.13292,0.2737,0.043344,1.1287,0.90887
3.864,0.12828,0.27175,0.0387,1.1139,0.90394
3.872,0.12519,0.26979,0.0387,1.1188,0.90887
3.88,0.12056,0.26686,0.0387,1.104,0.90394
3.888,0.11747,0.26491,0.043344,1.104,0.90887
3.896,0.11283,0.26295,0.049536,1.0941,0.89901
3.904,0.10819,0.261,0.049536,1.0891,0.89901
3.912,0.10355,0.25806,0.058824,1.099,0.89409
3.92,0.098918,0.25709,0.089783,1.1139,0.87438
3.928,0.094281,0.25611,0.11455,1.1238,0.86453
3.936,0.09119,0.25415,0.11455,1.099,0.85961
3.944,0.086553,0.25122,0.13932,1.1238,0.8399
3.952,0.083462,0.25024,0.20898,1.1089,0.78079
3.96,0.080371,0.25318,0.23375,1.0693,0.74877
3.968,0.075734,0.26393,0.20898,1.0248,0.77094
3.976,0.072643,0.28348,0.18885,1.0099,0.78079
3.984,0.069552,0.31378,0.16409,1.0198,0.80049
3.992,0.066461,0.35582,0.10836,1.0446,0.84975
4,0.063369,0.40762,0.043344,1.0248,0.89901
4.008,0.060278,0.46628,0.013932,1.0347,0.93103
4.016,0.057187,0.51808,0.0092879,1.0248,0.93103
4.024,0.055641,0.56598,0.013932,1.0297,0.93596
4.032,0.054096,0.61486,0.013932,1.0248,0.93103
4.04,0.05255,0.65982,0.013932,1.0347,0.93103
4.048,0.051005,0.69501,0.018576,1.0248,0.91379
4.056,0.051005,0.72141,0.02322,1.0297,0.91379
4.064,0.049459,0.73705,0.029412,1.0248,0.91379
4.072,0.049459,0.74291,0.034056,1.0396,0.91379
4.08,0.049459,0.74096,0.034056,1.0347,0.91379
4.088,0.049459,0.73118,0.029412,1.0396,0.90887
4.096,0.049459,0.7175,-0.055728,1.1089,0.95074
4.104,0.049459,0.6999,-0.16718,1.2723,0.97537
4.112,0.049459,0.67937,-0.19195,1.4257,0.90394
4.12,0.051005,0.65982,0.074303,0.93069,0.60099
4.128,0.051005,0.64125,0.60526,-0.13366,0.078818
4.136,0.05255,0.61975,0.98142,-0.66337,-0.22414
4.144,0.054096,0.59726,1.1517,-0.70792,-0.23892
4.152,0.055641,0.5738,1.0263,-0.24752,0.18473
4.16,0.057187,0.54936,0.8452,0.12871,0.43103
4.168,0.060278,0.52395,0.43963,0.60891,0.73399
4.176,0.061824,0.49853,0.12384,0.9505,0.93103
4.184,0.063369,0.4741,-0.021672,1.1089,1.0197
4.192,0.066461,0.45064,-0.075851,1.1782,1.0542
4.2,0.068006,0.42913,-0.091331,1.2079,1.064
4.208,0.071097,0.41056,-0.086687,1.2327,1.069
4.216,0.072643,0.39687,-0.091331,1.2277,1.064
4.224,0.075734,0.38612,-0.091331,1.2426,1.064
4.232,0.07728,0.37732,-0.091331,1.2376,1.0542
4.24,0.080371,0.37048,-0.082043,1.2574,1.0542
4.248,0.081917,0.36559,-0.082043,1.2574,1.0542
4.256,0.085008,0.36168,-0.075851,1.2723,1.0493
4.264,0.086553,0.35973,-0.066563,1.2822,1.0394
4.272,0.089645,0.35777,-0.055728,1.297,1.0345
4.28,0.092736,0.35777,-0.041796,1.3069,1.0246
4.288,0.095827,0.35777,-0.026316,1.3218,1.0197
4.296,0.098918,0.35875,-0.01548,1.3416,1.0099
4.304,0.10201,0.35973,-0.0061919,1.3713,1.0099
4.312,0.10665,0.35973,-0.0061919,1.3812,1
4.32,0.10974,0.35973,0.018576,1.3911,0.98522
4.328,0.11437,0.35973,0.029412,1.401,0.9803
4.336,0.11747,0.35875,0.0387,1.3911,0.97044
4.344,0.12056,0.35777,0.058824,1.396,0.95567
4.352,0.12519,0.35582,0.069659,1.3812,0.94581
4.36,0.12828,0.35288,0.083591,1.3713,0.94089
4.368,0.13138,0.34897,0.089783,1.3564,0.92611
4.376,0.13601,0.34604,0.10836,1.3366,0.90887
4.384,0.1391,0.34311,0.1192,1.302,0.88916
4.392,0.14374,0.34018,0.13467,1.2772,0.87438
4.4,0.14992,0.33724,0.13467,1.2376,0.86946
4.408,0.15301,0.33333,0.12848,1.2129,0.86946
4.416,0.15765,0.32942,0.11455,1.1733,0.86946
4.424,0.16074,0.32649,0.11455,1.1584,0.86946
4.432,0.16538,0.32258,0.099071,1.1188,0.86946
4.44,0.16847,0.31769,0.089783,1.1139,0.88424
4.448,0.17156,0.31378,0.078947,1.0941,0.88424
4.456,0.17311,0.3089,0.069659,1.099,0.89409
4.464,0.17465,0.30499,0.058824,1.0891,0.89409
4.472,0.1762,0.30205,0.05418,1.099,0.89901
4.48,0.1762,0.3001,0.049536,1.0891,0.90394
4.488,0.17465,0.29814,0.049536,1.099,0.90887
4.496,0.17465,0.29521,0.05418,1.0941,0.91379
4.504,0.17311,0.29326,0.043344,1.099,0.90887
4.512,0.17311,0.29032,0.0387,1.104,0.91379
4.52,0.17002,0.28837,0.0387,1.099,0.91379
4.528,0.16847,0.28641,0.0387,1.1139,0.91379
4.536,0.16538,0.28348,0.029412,1.1089,0.91872
4.544,0.16383,0.28152,0.02322,1.1188,0.92611
4.552,0.1592,0.27859,0.018576,1.1139,0.92611
4.56,0.15611,0.27566,0.02322,1.1188,0.93103
4.568,0.15147,0.27273,0.018576,1.099,0.92611
4.576,0.14838,0.26979,0.029412,1.104,0.91872
4.584,0.14529,0.26686,0.02322,1.0891,0.91872
4.592,0.14065,0.26393,0.018576,1.0941,0.92611
4.6,0.13756,0.26197,0.02322,1.0792,0.91872
4.608,0.13447,0.26002,0.029412,1.0792,0.92611
4.616,0.13138,0.25904,0.049536,1.0743,0.90394
4.624,0.12983,0.25806,0.074303,1.1139,0.89409
4.632,0.12828,0.25611,0.089783,1.104,0.88424
4.64,0.12674,0.25415,0.089783,1.0941,0.87931
4.648,0.12674,0.2522,0.12384,1.1188,0.84975
4.656,0.12674,0.2522,0.19505,1.104,0.79557
4.664,0.12828,0.25709,0.21362,1.0495,0.77586
4.672,0.12983,0.26882,0.18885,1.0248,0.79064
4.68,0.13292,0.2913,0.16409,1,0.80049
4.688,0.13447,0.32551,0.14396,1.0297,0.82512
4.696,0.1391,0.3695,0.083591,1.0446,0.86946
4.704,0.14529,0.42229,0.02322,1.0248,0.91379
4.712,0.15147,0.48094,-0.0061919,1.0198,0.94089
4.72,0.1592,0.53177,-0.0061919,1.0099,0.94089
4.728,0.16692,0.57576,-0.0061919,1.0198,0.94089
4.736,0.1762,0.6217,0.004644,1.0099,0.93596
4.744,0.18547,0.66178,0.004644,1.0248,0.93103
4.752,0.19474,0.69306,0.013932,1.0149,0.92611
4.76,0.20711,0.71457,0.0092879,1.0248,0.93103
4.768,0.21947,0.72727,0.0092879,1.0248,0.92611
4.776,0.23338,0.73021,0.018576,1.0248,0.93103
4.784,0.24884,0.7263,0.018576,1.0248,0.91872
4.792,0.26584,0.71652,-0.001548,1.0446,0.93596
4.8,0.28284,0.70186,-0.1161,1.1436,0.9803
4.808,0.30294,0.68328,-0.19195,1.3218,0.98522
4.816,0.32148,0.66569,-0.19659,1.4109,0.85468
4.824,0.34003,0.64712,0.30495,0.66337,0.43103
4.832,0.35858,0.62561,0.83127,-0.26733,-0.039409
4.84,0.37558,0.60215,1.1068,-0.60891,-0.20443
4.848,0.39413,0.57674,1.1811,-0.38119,0.0049261
4.856,0.41267,0.55034,0.98607,-0.11386,0.29064
4.864,0.43277,0.52493,0.67492,0.32178,0.56897
4.872,0.45286,0.49853,0.24923,0.74752,0.86946
4.88,0.47295,0.4741,0.0092879,1.0099,1
4.888,0.4915,0.45161,-0.075851,1.1337,1.0493
4.896,0.51159,0.43011,-0.1161,1.1733,1.0739
4.904,0.52859,0.41153,-0.12693,1.198,1.0788
4.912,0.5456,0.39589,-0.12074,1.2129,1.0788
4.92,0.56414,0.38514,-0.12074,1.2079,1.0739
4.928,0.58114,0.37634,-0.1161,1.2277,1.069
4.936,0.59969,0.3695,-0.1161,1.2228,1.069
4.944,0.61978,0.36461,-0.10681,1.2376,1.064
4.952,0.63833,0.36168,-0.11146,1.2426,1.0591
4.96,0.65688,0.3607,-0.095975,1.2574,1.0542
4.968,0.67388,0.3607,-0.091331,1.2624,1.0542
4.976,0.69243,0.36168,-0.082043,1.2822,1.0443
4.984,0.70943,0.36266,-0.066563,1.2822,1.0345
4.992,0.72488,0.36461,-0.051084,1.3069,1.0246
5,0.74034,0.36559,-0.041796,1.3168,1.0148
5.008,0.7558,0.36657,-0.03096,1.3416,1.0099
5.016,0.76971,0.36755,-0.01548,1.3515,1
5.024,0.78516,0.36852,-0.0061919,1.3663,0.99015
5.032,0.80216,0.3695,0.0092879,1.3614,0.9803
5.04,0.81762,0.3695,0.02322,1.3663,0.97537
5.048,0.83153,0.36852,0.034056,1.3515,0.96552
5.056,0.84699,0.36755,0.0387,1.3564,0.96059
5.064,0.8609,0.36657,0.058824,1.3267,0.94089
5.072,0.87481,0.36461,0.074303,1.3168,0.92611
5.08,0.89026,0.36168,0.099071,1.2921,0.89901
5.088,0.90572,0.35875,0.11455,1.2723,0.88424
5.096,0.92272,0.35484,0.12384,1.2376,0.86946
5.104,0.93972,0.35191,0.1192,1.2129,0.86946
5.112,0.95672,0.348,0.12384,1.1832,0.86453
5.12,0.97372,0.34604,0.10836,1.1485,0.86946
5.128,0.98918,0.34409,0.099071,1.1287,0.86946
5.136,1.0062,0.34311,0.089783,1.1139,0.87438
5.144,1.0216,0.34213,0.078947,1.104,0.87931
5.152,1.0355,0.34018,0.069659,1.099,0.88916
5.16,1.0479,0.3392,0.05418,1.1089,0.89409
5.168,1.0603,0.33724,0.058824,1.0891,0.89409
5.176,1.0726,0.33431,0.058824,1.099,0.89901
5.184,1.0835,0.33236,0.05418,1.0941,0.89901
5.192,1.0958,0.32942,0.043344,1.104,0.90394
5.2,1.1066,0.32747,0.0387,1.099,0.90394
5.208,1.1159,0.32454,0.043344,1.1139,0.90887
5.216,1.1236,0.32258,0.0387,1.104,0.90394
5.224,1.1314,0.3216,0.0387,1.1188,0.91379
5.232,1.1376,0.31965,0.0387,1.1139,0.90887
5.24,1.1437,0.31672,0.043344,1.1238,0.90887
5.248,1.1499,0.31476,0.0387,1.1188,0.90887
5.256,1.1546,0.31183,0.0387,1.1238,0.91379
5.264,1.1607,0.3089,0.0387,1.1139,0.90394
5.272,1.1654,0.30694,0.049536,1.1188,0.90394
5.28,1.17,0.30499,0.049536,1.104,0.90394
5.288,1.1731,0.30303,0.043344,1.099,0.90394
5.296,1.1777,0.30205,0.049536,1.104,0.89901
5.304,1.1808,0.3001,0.058824,1.0941,0.89409
5.312,1.1839,0.3001,0.089783,1.1238,0.87438
5.32,1.187,0.29912,0.11455,1.1188,0.86453
5.328,1.1886,0.29814,0.11455,1.104,0.85961
5.336,1.1917,0.29619,0.12848,1.099,0.84975
5.344,1.1947,0.29326,0.18421,1.1287,0.80542
5.352,1.1963,0.29228,0.24458,1.0891,0.74877
5.36,1.1994,0.29423,0.22446,1.0495,0.76601
5.368,1.2009,0.30205,0.19505,1.0248,0.78079
5.376,1.2025,0.31769,0.18421,1.0347,0.80049
5.384,1.204,0.34409,0.13467,1.0495,0.83005
5.392,1.2056,0.38025,0.074303,1.0446,0.87931
5.4,1.2087,0.42815,0.02322,1.0297,0.91379
5.408,1.2102,0.48289,0.013932,1.0347,0.93103
5.416,1.2117,0.53372,0.013932,1.0248,0.91379
5.424,1.2133,0.58162,0.018576,1.0347,0.91379
5.432,1.2148,0.63148,0.018576,1.0248,0.91379
5.44,1.2164,0.67937,0.02322,1.0347,0.91379
5.448,1.2164,0.71848,0.029412,1.0297,0.91379
5.456,1.2164,0.74878,0.029412,1.0396,0.91379
5.464,1.2148,0.76735,0.029412,1.0347,0.90887
5.472,1.2148,0.77615,0.0387,1.0446,0.90887
5.48,1.2133,0.77615,0.034056,1.0347,0.90394
5.488,1.2102,0.76833,-0.035604,1.104,0.94089
5.496,1.2071,0.75562,-0.15635,1.2426,0.97537
5.504,1.2025,0.73803,-0.18111,1.4307,0.91872
5.512,1.1963,0.71945,0.034056,1.4356,0.66995
5.52,1.1901,0.6999,0.56966,0.15842,0.16995
5.528,1.1839,0.67742,1.0155,-0.5099,-0.19458
5.536,1.1777,0.65298,1.2012,-0.60891,-0.22906
5.544,1.1716,0.62757,1.0867,-0.22277,0.15517
5.552,1.1654,0.60117,0.8808,0.10396,0.40394
5.56,1.1546,0.57478,0.47523,0.56436,0.70443
5.568,1.1453,0.54839,0.13467,0.90099,0.92611
5.576,1.1345,0.52199,-0.010836,1.1089,1.0099
5.584,1.1221,0.49658,-0.071207,1.1683,1.0394
5.592,1.1082,0.47312,-0.091331,1.2129,1.0542
5.6,1.0958,0.45161,-0.086687,1.2129,1.0542
5.608,1.0804,0.43304,-0.086687,1.2376,1.0542
5.616,1.0665,0.41838,-0.086687,1.2277,1.0542
5.624,1.051,0.40665,-0.082043,1.2376,1.0542
5.632,1.0371,0.39687,-0.075851,1.2376,1.0493
5.64,1.0232,0.38905,-0.075851,1.2525,1.0443
5.648,1.0108,0.38319,-0.071207,1.2574,1.0345
5.656,0.99536,0.3783,-0.055728,1.2822,1.0296
5.664,0.98145,0.37537,-0.051084,1.2822,1.0197
5.672,0.966,0.37341,-0.035604,1.302,1.0148
5.68,0.95054,0.37243,-0.026316,1.3119,1.0049
5.688,0.93663,0.37146,-0.010836,1.3317,0.99507
5.696,0.92272,0.37146,-0.001548,1.3564,0.98522
5.704,0.91036,0.37146,0.0092879,1.3812,0.98522
5.712,0.89954,0.37146,0.018576,1.3911,0.9803
5.72,0.88717,0.37146,0.034056,1.3861,0.96552
5.728,0.87481,0.37048,0.0387,1.401,0.96059
5.736,0.86399,0.3695,0.05418,1.3861,0.95074
5.744,0.85162,0.36852,0.069659,1.3911,0.94089
5.752,0.8408,0.36755,0.083591,1.3663,0.93103
5.76,0.82998,0.36559,0.099071,1.3564,0.90887
5.768,0.81917,0.36364,0.1192,1.3317,0.88916
5.776,0.80989,0.35973,0.13467,1.3119,0.87438
5.784,0.80062,0.35679,0.14396,1.2723,0.85468
5.792,0.79134,0.35288,0.1548,1.2426,0.84483
5.8,0.78362,0.34897,0.14861,1.198,0.84483
5.808,0.77589,0.34409,0.14396,1.1782,0.84483
5.816,0.76816,0.34018,0.13467,1.1436,0.84483
5.824,0.75889,0.33724,0.12384,1.1337,0.84975
5.832,0.74961,0.33333,0.11455,1.1139,0.85468
5.84,0.74189,0.32942,0.10836,1.1188,0.86453
5.848,0.73261,0.32551,0.099071,1.099,0.86946
5.856,0.72334,0.3216,0.094427,1.104,0.86946
5.864,0.71406,0.31769,0.089783,1.099,0.87438
5.872,0.70479,0.31378,0.089783,1.1089,0.87931
5.88,0.69397,0.30987,0.083591,1.099,0.87438
5.888,0.68315,0.30694,0.078947,1.104,0.88424
5.896,0.66924,0.30401,0.074303,1.1089,0.88424
5.904,0.65688,0.3001,0.078947,1.099,0.87931
5.912,0.64142,0.29717,0.074303,1.1089,0.88424
5.92,0.62597,0.29521,0.074303,1.099,0.88424
5.928,0.60896,0.29228,0.074303,1.1139,0.88916
5.936,0.59351,0.28837,0.069659,1.104,0.88916
5.944,0.57651,0.28543,0.063467,1.1139,0.88916
5.952,0.56105,0.28152,0.063467,1.099,0.88916
5.96,0.54714,0.27761,0.063467,1.104,0.88916
5.968,0.53168,0.2737,0.063467,1.099,0.88916
5.976,0.51468,0.27077,0.063467,1.0941,0.88916
5.984,0.49923,0.26784,0.063467,1.0792,0.88916
5.992,0.48068,0.26491,0.063467,1.0842,0.88916
6,0.46368,0.26197,0.083591,1.0743,0.87931
6.008,0.44822,0.26002,0.11455,1.1188,0.86453
6.016,0.43277,0.25806,0.12848,1.1089,0.84975
6.024,0.41886,0.25709,0.13467,1.1089,0.84483
6.032,0.40495,0.25415,0.15944,1.1188,0.82512
6.04,0.38949,0.25024,0.22446,1.1287,0.76601
6.048,0.37403,0.24829,0.25387,1.0644,0.73399
6.056,0.35858,0.24927,0.2291,1.0347,0.75616
6.064,0.34467,0.25513,0.20433,1.0099,0.77094
6.072,0.32921,0.26979,0.17957,1.0297,0.79557
6.08,0.31376,0.29521,0.12384,1.0446,0.83498
6.088,0.29985,0.33236,0.063467,1.0347,0.88424
6.096,0.28594,0.3783,0.029412,1.0396,0.90887
6.104,0.27357,0.43206,0.02322,1.0248,0.91379
6.112,0.26121,0.48094,0.029412,1.0297,0.90887
6.12,0.25039,0.5259,0.034056,1.0248,0.90887
6.128,0.24111,0.5738,0.034056,1.0396,0.90394
6.136,0.23029,0.61877,0.0387,1.0297,0.89901
6.144,0.22102,0.65494,0.0387,1.0446,0.90887
6.152,0.21175,0.68328,0.0387,1.0297,0.89901
6.16,0.20247,0.70088,0.0387,1.0396,0.90887
6.168,0.19474,0.70968,0.0387,1.0347,0.89901
6.176,0.18547,0.70968,0.034056,1.0495,0.90394
6.184,0.17774,0.70381,-0.071207,1.1337,0.95567
6.192,0.17156,0.6911,-0.17183,1.3168,0.9803
6.2,0.16383,0.67449,-0.19195,1.4356,0.88424
6.208,0.15765,0.65396,0.15944,0.81683,0.52463
6.216,0.15147,0.63343,0.70588,-0.22277,0.0098522
6.224,0.14374,0.6129,1.0464,-0.64851,-0.23399
6.232,0.13756,0.59042,1.1765,-0.65347,-0.11084
6.24,0.13138,0.56598,1.031,-0.17327,0.20936
6.248,0.12519,0.54057,0.82508,0.20792,0.45567
6.256,0.11901,0.51515,0.39009,0.68317,0.77094
6.264,0.11283,0.49071,0.094427,0.98515,0.95074
6.272,0.10819,0.46628,-0.03096,1.1386,1.0296
6.28,0.1051,0.44379,-0.082043,1.1832,1.0542
6.288,0.10046,0.42326,-0.091331,1.2277,1.064
6.296,0.097372,0.40567,-0.091331,1.2376,1.0591
6.304,0.092736,0.39101,-0.091331,1.2327,1.0591
6.312,0.089645,0.37928,-0.091331,1.2475,1.064
6.32,0.085008,0.37048,-0.091331,1.2426,1.0591
6.328,0.081917,0.36364,-0.086687,1.2624,1.0542
6.336,0.080371,0.35777,-0.075851,1.2673,1.0542
6.344,0.07728,0.35288,-0.071207,1.2822,1.0443
6.352,0.075734,0.35093,-0.06192,1.2822,1.0394
6.36,0.074189,0.34897,-0.051084,1.3069,1.0345
6.368,0.072643,0.348,-0.041796,1.3168,1.0246
6.376,0.072643,0.348,-0.03096,1.3366,1.0148
6.384,0.071097,0.348,-0.01548,1.3564,1.0099
6.392,0.071097,0.34897,-0.0061919,1.3812,1
6.4,0.069552,0.34897,0.004644,1.3861,0.99507
6.408,0.069552,0.348,0.013932,1.4059,0.98522
6.416,0.069552,0.348,0.029412,1.401,0.97537
6.424,0.069552,0.34702,0.043344,1.4158,0.96552
6.432,0.069552,0.34604,0.049536,1.401,0.95567
6.44,0.069552,0.34506,0.063467,1.396,0.94581
6.448,0.069552,0.34409,0.069659,1.3762,0.93103
6.456,0.069552,0.34311,0.089783,1.3663,0.91379
6.464,0.069552,0.34115,0.10372,1.3366,0.89409
6.472,0.069552,0.3392,0.12384,1.3119,0.88424
6.48,0.071097,0.33627,0.13467,1.2673,0.85961
6.488,0.071097,0.33236,0.13932,1.2376,0.85468
6.496,0.071097,0.32845,0.13467,1.203,0.84483
6.504,0.071097,0.32356,0.13467,1.1733,0.84483
6.512,0.072643,0.31965,0.12384,1.1436,0.84483
6.52,0.071097,0.31574,0.11455,1.1238,0.85468
6.528,0.071097,0.31183,0.10372,1.1089,0.86453
6.536,0.071097,0.30694,0.094427,1.099,0.86946
6.544,0.071097,0.30303,0.083591,1.104,0.87931
6.552,0.069552,0.29912,0.078947,1.0891,0.87931
6.56,0.068006,0.29521,0.074303,1.099,0.88424
6.568,0.066461,0.2913,0.069659,1.0842,0.88424
6.576,0.063369,0.28739,0.063467,1.099,0.88916
6.584,0.061824,0.28446,0.063467,1.0941,0.88916
6.592,0.058733,0.28055,0.063467,1.1139,0.88916
6.6,0.055641,0.27664,0.063467,1.1089,0.88916
6.608,0.054096,0.27273,0.063467,1.1188,0.89409
6.616,0.049459,0.27077,0.058824,1.1089,0.89409
6.624,0.046368,0.26979,0.063467,1.1188,0.89409
6.632,0.043277,0.26784,0.05418,1.1139,0.89409
6.64,0.03864,0.26686,0.05418,1.1238,0.89409
6.648,0.035549,0.26491,0.05418,1.1089,0.89409
6.656,0.030912,0.26393,0.05418,1.1188,0.89409
6.664,0.027821,0.26295,0.049536,1.099,0.89409
6.672,0.023184,0.261,0.05418,1.104,0.89409
6.68,0.020093,0.25806,0.05418,1.0891,0.89409
6.688,0.015456,0.25611,0.063467,1.099,0.88916
6.696,0.010819,0.25318,0.078947,1.104,0.87438
6.704,0.007728,0.25122,0.10836,1.1188,0.86453
6.712,0.0030912,0.24927,0.1192,1.104,0.84975
6.72,-0.0015456,0.24829,0.12848,1.0941,0.84483
6.728,-0.0061824,0.24633,0.16873,1.1238,0.81527
6.736,-0.010819,0.24438,0.23375,1.0941,0.76108
6.744,-0.015456,0.24438,0.2291,1.0446,0.74877
6.752,-0.018547,0.24927,0.20433,1.0099,0.77094
6.76,-0.021638,0.26197,0.18885,1.0149,0.78079
6.768,-0.023184,0.28446,0.1548,1.0347,0.81034
6.776,-0.026275,0.31867,0.089783,1.0495,0.86453
6.784,-0.027821,0.36364,0.034056,1.0248,0.90394
6.792,-0.029366,0.41935,0.018576,1.0248,0.91872
6.8,-0.030912,0.47898,0.013932,1.0248,0.91872
6.808,-0.032458,0.54057,0.018576,1.0297,0.92611
6.816,-0.034003,0.5914,0.018576,1.0248,0.91379
6.824,-0.034003,0.63343,0.018576,1.0297,0.91379
6.832,-0.035549,0.67351,0.02322,1.0248,0.91379
6.84,-0.037094,0.70674,0.029412,1.0396,0.91379
6.848,-0.03864,0.73021,0.029412,1.0347,0.91379
6.856,-0.040185,0.74389,0.034056,1.0396,0.91379
6.864,-0.041731,0.74878,0.034056,1.0347,0.90887
6.872,-0.043277,0.74487,-0.0061919,1.0792,0.92611
6.88,-0.044822,0.73509,-0.13158,1.1931,0.97537
6.888,-0.046368,0.72043,-0.19195,1.3812,0.94089
6.896,-0.047913,0.70186,-0.086687,1.4307,0.77586
6.904,-0.047913,0.68231,0.37461,0.31188,0.30049
6.912,-0.049459,0.66276,0.87616,-0.52475,-0.14532
6.92,-0.049459,0.64321,1.096,-0.69307,-0.22906
6.928,-0.049459,0.6217,1.1517,-0.35149,0.068966
6.936,-0.049459,0.59824,0.93653,-0.039604,0.32512
6.944,-0.047913,0.5738,0.64551,0.42574,0.59113
6.952,-0.047913,0.54936,0.23375,0.83168,0.86946
6.96,-0.046368,0.52395,0.02322,1.0792,0.99015
6.968,-0.044822,0.49951,-0.055728,1.1584,1.0394
6.976,-0.043277,0.47703,-0.082043,1.203,1.0542
6.984,-0.041731,0.45552,-0.091331,1.2178,1.0591
6.992,-0.040185,0.43695,-0.086687,1.2376,1.0591
7,-0.03864,0.42033,-0.086687,1.2376,1.0542
7.008,-0.037094,0.40665,-0.075851,1.2475,1.0542
7.016,-0.035549,0.39589,-0.082043,1.2426,1.0493
7.024,-0.034003,0.3871,-0.075851,1.2673,1.0542
7.032,-0.030912,0.38025,-0.071207,1.2673,1.0443
7.04,-0.027821,0.37634,-0.06192,1.2871,1.0394
7.048,-0.02473,0.37341,-0.055728,1.2921,1.0345
7.056,-0.020093,0.37243,-0.04644,1.3119,1.0296
7.064,-0.017002,0.37341,-0.03096,1.3218,1.0148
7.072,-0.012365,0.37439,-0.026316,1.3515,1.0148
7.08,-0.0092736,0.37537,-0.010836,1.3564,1.0049
7.088,-0.0046368,0.37634,-0.001548,1.3812,1
7.096,-0.0015456,0.37732,0.013932,1.3911,0.98522
7.104,0.0030912,0.3783,0.02322,1.4059,0.9803
7.112,0.0061824,0.3783,0.034056,1.4109,0.97044
7.12,0.0092736,0.3783,0.043344,1.401,0.96552
7.128,0.01391,0.37732,0.058824,1.396,0.95074
7.136,0.017002,0.37634,0.074303,1.3861,0.94089
7.144,0.020093,0.37537,0.089783,1.3762,0.92611
7.152,0.023184,0.37439,0.10372,1.3564,0.90887
7.16,0.027821,0.37243,0.11455,1.3267,0.89409
7.168,0.030912,0.37048,0.12384,1.2921,0.87931
7.176,0.034003,0.36755,0.12848,1.2624,0.86453
7.184,0.037094,0.36461,0.13467,1.2228,0.85961
7.192,0.040185,0.36168,0.12384,1.1931,0.85468
7.2,0.041731,0.35679,0.11455,1.1535,0.85961
7.208,0.043277,0.35288,0.11455,1.1386,0.86453
7.216,0.044822,0.34995,0.099071,1.1089,0.86946
7.224,0.046368,0.34604,0.089783,1.1089,0.87931
7.232,0.047913,0.34213,0.074303,1.0941,0.88916
7.24,0.047913,0.34018,0.063467,1.099,0.89409
7.248,0.049459,0.33627,0.063467,1.0842,0.89409
7.256,0.049459,0.33333,0.063467,1.0941,0.89409
7.264,0.049459,0.3304,0.05418,1.0891,0.89409
7.272,0.047913,0.32747,0.058824,1.099,0.89409
7.28,0.047913,0.32454,0.058824,1.099,0.89901
7.288,0.046368,0.3216,0.05418,1.104,0.89901
7.296,0.044822,0.31867,0.049536,1.099,0.90394
7.304,0.044822,0.31476,0.043344,1.104,0.90394
7.312,0.043277,0.31281,0.0387,1.1089,0.90394
7.32,0.040185,0.31085,0.0387,1.099,0.90394
7.328,0.03864,0.30792,0.0387,1.1139,0.90394
7.336,0.035549,0.30499,0.0387,1.099,0.90887
7.344,0.032458,0.30303,0.043344,1.1089,0.90394
7.352,0.029366,0.3001,0.043344,1.099,0.90394
7.36,0.026275,0.29717,0.0387,1.0891,0.90887
7.368,0.023184,0.29423,0.0387,1.0842,0.90394
7.376,0.020093,0.29228,0.043344,1.0792,0.90887
7.384,0.018547,0.29032,0.058824,1.0743,0.89409
7.392,0.015456,0.28739,0.089783,1.1089,0.87931
7.4,0.01391,0.28446,0.10836,1.099,0.86946
7.408,0.010819,0.2825,0.11455,1.099,0.85961
7.416,0.0092736,0.27957,0.13932,1.1139,0.8399
7.424,0.0061824,0.27664,0.20898,1.1188,0.78571
7.432,0.0046368,0.2737,0.23375,1.0545,0.74877
7.44,0.0015456,0.27468,0.21362,1.0248,0.77094
7.448,0,0.28055,0.18421,0.9901,0.78079
7.456,-0.0015456,0.29423,0.16409,1.0198,0.80049
7.464,-0.0030912,0.31867,0.11455,1.0297,0.84975
7.472,-0.0046368,0.35386,0.05418,1.0248,0.89901
7.48,-0.0061824,0.39785,0.013932,1.0149,0.91872
7.488,-0.0061824,0.44966,0.004644,1.0198,0.93103
7.496,-0.0061824,0.50342,0.004644,1.0149,0.92611
7.504,-0.0061824,0.55718,0.013932,1.0248,0.92611
7.512,-0.007728,0.60117,0.018576,1.0198,0.91379
7.52,-0.007728,0.63539,0.02322,1.0248,0.91379
7.528,-0.007728,0.66667,0.029412,1.0297,0.91379
7.536,-0.007728,0.6911,0.034056,1.0248,0.90887
7.544,-0.007728,0.70772,0.034056,1.0347,0.91379
7.552,-0.007728,0.71652,0.034056,1.0248,0.90887
7.56,-0.0061824,0.71848,0.0092879,1.0495,0.91379
7.568,-0.0061824,0.71359,-0.10681,1.1535,0.97044
7.576,-0.0046368,0.70381,-0.18731,1.3218,0.9803
7.584,-0.0030912,0.68915,-0.19659,1.401,0.84975
7.592,-0.0015456,0.67058,0.20433,0.64851,0.46059
7.6,0,0.65103,0.73065,-0.33663,-0.029557
7.608,0.0030912,0.63245,1.0418,-0.69802,-0.22906
7.616,0.0046368,0.6129,1.1316,-0.46535,-0.049261
