Time [s], RESP, PLETH, I, V, II, ABP
3.336,0.26295,0.32942,-0.011765,0.63477,0.4101,132.99
3.344,0.261,0.32845,-0.011765,0.63477,0.4101,132.01
3.352,0.25904,0.32649,-0.011765,0.63477,0.4101,131.42
3.36,0.25709,0.32551,-0.0058823,0.63477,0.41502,130.83
3.368,0.25415,0.32356,-0.0019608,0.63477,0.41995,130.64
3.376,0.2522,0.32356,-0.0058823,0.63477,0.41995,130.64
3.384,0.25024,0.32551,-0.0019608,0.63477,0.42488,130.44
3.392,0.24927,0.33431,-0.0019608,0.64062,0.4298,130.25
3.4,0.24731,0.34995,-0.0019608,0.64062,0.4298,129.47
3.408,0.24633,0.36852,0.0039216,0.64062,0.43473,128.49
3.416,0.24438,0.39198,0.0039216,0.64062,0.43473,126.73
3.424,0.24242,0.42522,0.0039216,0.64062,0.43966,124.58
3.432,0.24145,0.4653,0.0039216,0.64062,0.43473,121.84
3.44,0.23949,0.50733,0.0039216,0.64062,0.43473,118.71
3.448,0.23851,0.54936,0.0078431,0.64062,0.43966,114.8
3.456,0.23754,0.58847,0.0078431,0.63477,0.43966,110.69
3.464,0.23656,0.62072,0.0078431,0.63477,0.43473,105.8
3.472,0.23558,0.64614,0.0078431,0.63477,0.43473,100.91
3.48,0.2346,0.66373,0.0078431,0.63477,0.43966,96.024
3.488,0.23265,0.67546,0.0078431,0.63477,0.43966,91.721
3.496,0.23167,0.68133,0.0078431,0.63477,0.43966,88.005
3.504,0.23069,0.68231,0.0078431,0.63477,0.43966,85.658
3.512,0.22972,0.68035,0.013725,0.63477,0.44458,84.289
3.52,0.22972,0.67546,0.017647,0.64453,0.45443,84.094
3.528,0.22874,0.67058,0.017647,0.6543,0.46552,84.681
3.536,0.22874,0.66667,0.023529,0.66016,0.47537,85.854
3.544,0.22776,0.66276,0.029412,0.66406,0.49015,87.223
3.552,0.22776,0.65885,0.039216,0.67578,0.5197,88.592
3.56,0.22776,0.65689,0.04902,0.66406,0.53448,89.765
3.568,0.22678,0.65494,0.062745,0.65039,0.53941,90.352
3.576,0.22678,0.65396,0.068627,0.64062,0.52463,90.743
3.584,0.22581,0.65298,0.068627,0.63477,0.51478,90.743
3.592,0.22483,0.65103,0.058824,0.625,0.49507,90.352
3.6,0.22385,0.64907,0.043137,0.61914,0.46552,89.961
3.608,0.22385,0.64712,0.023529,0.61523,0.43473,89.57
3.616,0.22287,0.64418,0.013725,0.61523,0.41995,88.983
3.624,0.22287,0.64125,0.0078431,0.61523,0.41502,88.396
3.632,0.22287,0.63734,0.013725,0.61523,0.4101,87.81
3.64,0.22287,0.63343,0.013725,0.60938,0.4101,87.027
3.648,0.22287,0.62757,0.013725,0.60938,0.4101,86.05
3.656,0.22287,0.6217,0.0078431,0.60938,0.4101,84.876
3.664,0.22287,0.61486,0.0078431,0.61914,0.4101,83.898
3.672,0.22287,0.60508,0.0078431,0.625,0.42488,82.725
3.68,0.22287,0.59433,0.04902,0.61523,0.46059,81.552
3.688,0.22385,0.58162,0.17843,0.58008,0.54557,80.378
3.696,0.22385,0.56696,0.4,0.49414,0.70936,79.4
3.704,0.22385,0.55132,0.61961,0.34961,0.85961,78.618
3.712,0.22385,0.53666,0.67059,0.23438,0.86946,77.836
3.72,0.22483,0.52297,0.41569,0.28516,0.62438,77.054
3.728,0.22483,0.50733,0.14902,0.42578,0.46552,76.467
3.736,0.22483,0.49267,0.029412,0.53906,0.40517,75.88
3.744,0.22483,0.47898,-0.0019608,0.60938,0.40025,75.293
3.752,0.22581,0.46725,-0.011765,0.64062,0.41502,74.902
3.76,0.22581,0.4565,-0.011765,0.6543,0.41502,74.511
3.768,0.22581,0.44868,-0.015686,0.66016,0.41995,73.924
3.776,0.22581,0.44282,-0.015686,0.66016,0.41995,73.533
3.784,0.22678,0.43988,-0.015686,0.66406,0.42488,73.338
3.792,0.22678,0.43695,-0.011765,0.66406,0.4298,72.947
3.8,0.22678,0.435,-0.011765,0.66992,0.4298,72.751
3.808,0.22581,0.43402,-0.0058823,0.66406,0.43473,72.555
3.816,0.22581,0.43304,-0.0019608,0.66406,0.43473,72.164
3.824,0.22581,0.43109,-0.0019608,0.66406,0.43966,71.969
3.832,0.22581,0.42913,0.0039216,0.66406,0.44951,71.578
3.84,0.22678,0.4262,0.0039216,0.66406,0.45443,71.186
3.848,0.22678,0.42229,0.0078431,0.66406,0.46552,70.795
3.856,0.22776,0.41838,0.017647,0.66406,0.47537,70.6
3.864,0.22874,0.41349,0.017647,0.66406,0.4803,70.404
3.872,0.22874,0.4086,0.023529,0.66406,0.48522,70.209
3.88,0.22972,0.40371,0.029412,0.66406,0.49015,70.013
3.888,0.23069,0.39883,0.039216,0.66406,0.5,69.818
3.896,0.23167,0.39589,0.04902,0.66406,0.50493,69.426
3.904,0.23363,0.39198,0.062745,0.66992,0.5197,69.035
3.912,0.2346,0.38807,0.068627,0.66406,0.52956,68.84
3.92,0.23558,0.38514,0.084314,0.66406,0.54557,68.644
3.928,0.23656,0.38123,0.094118,0.66406,0.56034,69.426
3.936,0.23754,0.37732,0.11961,0.66406,0.58005,71.578
3.944,0.23851,0.37243,0.13922,0.66406,0.60468,76.467
3.952,0.23949,0.36852,0.15882,0.66016,0.62438,84.681
3.96,0.24145,0.36461,0.18431,0.66016,0.65025,96.219
3.968,0.24242,0.3607,0.20392,0.66016,0.66995,110.69
3.976,0.24438,0.35582,0.21961,0.6543,0.68473,126.73
3.984,0.24536,0.35191,0.22941,0.6543,0.69458,142.18
3.992,0.24633,0.34897,0.23922,0.6543,0.69458,155.28
4,0.24731,0.34702,0.22353,0.6543,0.68473,164.08
4.008,0.24829,0.34604,0.2,0.6543,0.66995,168.19
4.016,0.24829,0.34506,0.16863,0.66016,0.64039,167.41
4.024,0.24927,0.34409,0.12941,0.66992,0.59975,163.1
4.032,0.24927,0.34409,0.088235,0.67969,0.56034,156.84
4.04,0.25024,0.34311,0.058824,0.67578,0.52463,150.39
4.048,0.24927,0.34115,0.029412,0.66992,0.49507,144.72
4.056,0.24927,0.34018,0.0078431,0.66016,0.46059,140.42
4.064,0.24927,0.33822,-0.0019608,0.6543,0.43966,137.87
4.072,0.24829,0.33627,-0.011765,0.64453,0.42488,136.31
4.08,0.24731,0.33431,-0.011765,0.64062,0.41502,135.72
4.088,0.24731,0.33333,-0.011765,0.64062,0.4101,135.33
4.096,0.24633,0.33138,-0.011765,0.63477,0.4101,134.75
4.104,0.24633,0.32942,-0.011765,0.63477,0.4101,134.16
4.112,0.24536,0.32942,-0.011765,0.62891,0.40517,133.18
4.12,0.24438,0.32845,-0.011765,0.62891,0.4101,132.4
4.128,0.2434,0.32649,-0.011765,0.62891,0.4101,131.62
4.136,0.24242,0.32454,-0.011765,0.63477,0.4101,131.23
4.144,0.24047,0.32258,-0.0058823,0.63477,0.41502,130.83
4.152,0.23949,0.3216,-0.0019608,0.63477,0.41995,130.64
4.16,0.23851,0.32454,-0.0019608,0.63477,0.41995,130.25
4.168,0.23656,0.33236,-0.0019608,0.64062,0.42488,129.86
4.176,0.23558,0.34702,0.0039216,0.64062,0.4298,128.88
4.184,0.2346,0.37048,-0.0019608,0.64453,0.43473,127.51
4.192,0.23363,0.40176,0.0039216,0.64453,0.43473,125.55
4.2,0.23265,0.43988,0.0039216,0.64453,0.43473,123.21
4.208,0.23265,0.47507,0.0039216,0.64453,0.43473,120.27
4.216,0.23167,0.50929,0.0039216,0.64453,0.43473,116.95
4.224,0.23167,0.54741,0.0039216,0.64453,0.43473,113.23
4.232,0.23167,0.5826,0.0039216,0.64062,0.43966,108.93
4.24,0.23167,0.6129,0.0078431,0.64062,0.43966,104.43
4.248,0.23167,0.63734,0.0078431,0.64062,0.43966,99.739
4.256,0.23167,0.65396,0.0078431,0.64062,0.43966,95.046
4.264,0.23167,0.66471,0.0078431,0.64062,0.43966,90.939
4.272,0.23167,0.67058,0.0078431,0.64062,0.43966,87.614
4.28,0.23167,0.67253,0.0078431,0.64062,0.43966,85.463
4.288,0.23167,0.67058,0.017647,0.64062,0.44458,84.289
4.296,0.23167,0.66667,0.023529,0.64453,0.46059,84.289
4.304,0.23167,0.66276,0.029412,0.6543,0.47537,85.072
4.312,0.23167,0.65787,0.029412,0.66016,0.48522,86.245
4.32,0.23265,0.65396,0.039216,0.66406,0.5,87.614
4.328,0.23265,0.64907,0.04902,0.66992,0.52463,88.983
4.336,0.23265,0.64614,0.058824,0.66016,0.53941,89.961
4.344,0.23265,0.64321,0.062745,0.64453,0.52956,90.352
4.352,0.23363,0.64125,0.068627,0.63477,0.52956,90.548
4.36,0.23363,0.64027,0.068627,0.625,0.51478,90.352
4.368,0.23363,0.6393,0.052941,0.61914,0.49507,90.157
4.376,0.23363,0.63734,0.033333,0.61523,0.46552,89.765
4.384,0.2346,0.63539,0.017647,0.61523,0.43966,89.179
4.392,0.2346,0.63343,0.0078431,0.60938,0.42488,88.592
4.4,0.2346,0.6305,0.0078431,0.60938,0.41995,88.005
4.408,0.2346,0.62659,0.0078431,0.60938,0.41502,87.419
4.416,0.23558,0.62268,0.0078431,0.60938,0.4101,86.441
4.424,0.23558,0.61681,0.0078431,0.60938,0.41502,85.463
4.432,0.23558,0.60997,0.013725,0.60938,0.41502,84.485
4.44,0.23558,0.6002,0.0078431,0.61914,0.41502,83.312
4.448,0.23656,0.58944,0.0039216,0.625,0.4298,82.138
4.456,0.23656,0.57771,0.058824,0.60938,0.46552,81.16
4.464,0.23656,0.56403,0.19412,0.56445,0.56034,79.987
4.472,0.23656,0.55034,0.41569,0.48047,0.72537,79.009
4.48,0.23754,0.5347,0.63529,0.33008,0.85468,78.227
4.488,0.23754,0.51906,0.67059,0.23047,0.79557,77.445
4.496,0.23754,0.50342,0.38431,0.29492,0.59975,76.858
4.504,0.23754,0.48778,0.13333,0.43945,0.44951,76.271
4.512,0.23754,0.47507,0.017647,0.55469,0.40517,75.685
4.52,0.23851,0.46432,-0.0058823,0.61914,0.4101,75.098
4.528,0.23851,0.45455,-0.015686,0.64062,0.41502,74.511
4.536,0.23851,0.44575,-0.021569,0.6543,0.41502,74.12
4.544,0.23851,0.43891,-0.021569,0.66016,0.41502,73.729
4.552,0.23851,0.43402,-0.015686,0.66406,0.41995,73.338
4.56,0.23851,0.43011,-0.015686,0.66992,0.42488,73.142
4.568,0.23949,0.42815,-0.015686,0.66992,0.4298,72.751
4.576,0.23949,0.4262,-0.011765,0.66992,0.43473,72.555
4.584,0.23949,0.42424,-0.011765,0.66992,0.43473,72.36
4.592,0.23851,0.42326,-0.0058823,0.66992,0.43966,71.969
4.6,0.23851,0.42033,-0.0019608,0.66992,0.44951,71.773
4.608,0.23754,0.4174,-0.0019608,0.66992,0.45443,71.186
4.616,0.23754,0.41544,0.0039216,0.66992,0.45443,70.795
4.624,0.23754,0.41349,0.0078431,0.66992,0.46059,70.6
4.632,0.23754,0.40958,0.013725,0.66992,0.46552,70.404
4.64,0.23754,0.40567,0.017647,0.66992,0.47537,70.013
4.648,0.23851,0.40176,0.017647,0.66992,0.4803,70.013
4.656,0.23851,0.39785,0.023529,0.67578,0.49015,69.818
4.664,0.23949,0.39394,0.033333,0.67578,0.5,69.622
4.672,0.23949,0.39101,0.043137,0.66992,0.50985,69.231
4.68,0.24047,0.3871,0.052941,0.66406,0.5197,69.035
4.688,0.24145,0.38319,0.068627,0.66406,0.52956,68.644
4.696,0.2434,0.3783,0.078431,0.66992,0.53941,68.644
4.704,0.24536,0.37243,0.094118,0.66992,0.56034,69.426
4.712,0.24731,0.36852,0.1098,0.66992,0.58005,72.164
4.72,0.24927,0.36559,0.13333,0.66406,0.60468,77.249
4.728,0.2522,0.36168,0.1549,0.66406,0.62438,85.854
4.736,0.25415,0.35679,0.17451,0.66016,0.65025,97.979
4.744,0.25611,0.35191,0.19412,0.66016,0.66502,112.65
4.752,0.25806,0.34604,0.2098,0.66016,0.6798,128.68
4.76,0.261,0.34213,0.21961,0.66016,0.68966,143.94
4.768,0.26295,0.34018,0.22353,0.66016,0.69458,156.65
4.776,0.26491,0.33822,0.2098,0.66016,0.68473,164.86
4.784,0.26784,0.33627,0.18431,0.66016,0.66502,168.38
4.792,0.27077,0.33431,0.1549,0.66406,0.64039,167.21
4.8,0.2737,0.33333,0.11373,0.66992,0.59975,162.71
4.808,0.27761,0.33236,0.078431,0.67969,0.56034,156.26
4.816,0.27957,0.33138,0.043137,0.67969,0.5197,149.8
4.824,0.2825,0.3304,0.017647,0.66992,0.48522,144.33
4.832,0.28446,0.32845,-0.0019608,0.66406,0.46059,140.22
4.84,0.28641,0.32551,-0.011765,0.66016,0.43966,137.68
4.848,0.28739,0.32258,-0.015686,0.6543,0.4298,136.31
4.856,0.28935,0.31965,-0.015686,0.64453,0.41502,135.72
4.864,0.29032,0.31672,-0.015686,0.64062,0.4101,135.33
4.872,0.2913,0.31378,-0.015686,0.64062,0.4101,134.94
4.88,0.29228,0.31183,-0.015686,0.64062,0.40517,134.35
4.888,0.29326,0.30987,-0.011765,0.64062,0.4101,133.57
4.896,0.29423,0.30694,-0.011765,0.64062,0.4101,132.79
4.904,0.29423,0.30499,-0.011765,0.64062,0.4101,132.01
4.912,0.29521,0.30303,-0.0058823,0.64062,0.4101,131.42
4.92,0.29521,0.30303,-0.011765,0.64062,0.41502,130.83
4.928,0.29521,0.30205,-0.011765,0.64062,0.41995,130.44
4.936,0.29619,0.30401,-0.0058823,0.64453,0.42488,129.86
4.944,0.29619,0.31183,-0.0058823,0.64453,0.4298,129.27
4.952,0.29717,0.32551,-0.0019608,0.65039,0.4298,128.29
4.96,0.29814,0.348,-0.0019608,0.65039,0.4298,127.12
4.968,0.29912,0.3783,-0.0019608,0.65039,0.43473,125.16
4.976,0.30108,0.41544,-0.0019608,0.64453,0.43473,123.01
4.984,0.30205,0.45846,0.0039216,0.64453,0.43473,120.27
4.992,0.30401,0.50147,0.0039216,0.65039,0.43473,116.95
5,0.30499,0.5435,0.0039216,0.65039,0.43473,113.04
5.008,0.30694,0.57674,0.0039216,0.65039,0.43473,108.74
5.016,0.3089,0.60215,0.0039216,0.64453,0.43473,104.04
5.024,0.31085,0.62366,0.0078431,0.64453,0.43473,99.348
5.032,0.31281,0.64125,0.0078431,0.64453,0.4298,94.655
5.04,0.31476,0.652,0.0078431,0.64453,0.4298,90.548
5.048,0.31769,0.65787,0.013725,0.64453,0.4298,87.419
5.056,0.32063,0.65982,0.013725,0.64453,0.43473,85.463
5.064,0.32356,0.65787,0.013725,0.64453,0.43473,84.485
5.072,0.32747,0.65494,0.017647,0.64453,0.43966,84.681
5.08,0.3304,0.65005,0.023529,0.6543,0.45443,85.463
5.088,0.33431,0.64712,0.023529,0.66016,0.46552,86.832
5.096,0.33822,0.64321,0.029412,0.66406,0.47537,88.396
5.104,0.34115,0.64027,0.033333,0.67578,0.49507,89.57
5.112,0.34506,0.63636,0.043137,0.67969,0.51478,90.548
5.12,0.348,0.63343,0.052941,0.6543,0.5197,91.134
5.128,0.35093,0.62952,0.062745,0.64062,0.51478,91.33
5.136,0.35386,0.62659,0.068627,0.63477,0.50493,91.134
5.144,0.35679,0.62463,0.062745,0.62891,0.5,90.743
5.152,0.35973,0.62268,0.052941,0.625,0.47537,90.157
5.16,0.36266,0.62072,0.033333,0.61914,0.44458,89.57
5.168,0.36559,0.61975,0.017647,0.61914,0.41995,88.983
5.176,0.36852,0.61779,0.013725,0.61914,0.41502,88.201
5.184,0.37146,0.61486,0.013725,0.61914,0.4101,87.419
5.192,0.37537,0.61095,0.013725,0.61914,0.4101,86.441
5.2,0.3783,0.60508,0.013725,0.61914,0.4101,85.463
5.208,0.38025,0.59726,0.013725,0.61914,0.4101,84.289
5.216,0.38221,0.58944,0.013725,0.625,0.4101,83.116
5.224,0.38514,0.57869,0.0078431,0.63477,0.41995,82.138
5.232,0.3871,0.56696,0.023529,0.64062,0.44951,80.965
5.24,0.38905,0.55327,0.10392,0.60938,0.51478,79.987
5.248,0.39101,0.53861,0.26863,0.55469,0.6601,79.205
5.256,0.39296,0.52199,0.48039,0.43945,0.84975,78.422
5.264,0.39492,0.50538,0.6,0.29492,0.9101,77.64
5.272,0.39785,0.48974,0.48431,0.25586,0.75,77.054
5.28,0.40078,0.4741,0.23333,0.37109,0.54557,76.662
5.288,0.40371,0.45943,0.07451,0.50586,0.4298,76.076
5.296,0.40665,0.44673,0.017647,0.59961,0.4101,75.489
5.304,0.40958,0.43793,0.0039216,0.64453,0.41502,75.098
5.312,0.41251,0.43011,-0.0019608,0.66016,0.41502,74.707
5.32,0.41447,0.42424,-0.0019608,0.66992,0.41995,74.316
5.328,0.4174,0.41935,-0.0019608,0.66992,0.41995,73.924
5.336,0.41935,0.41447,-0.0019608,0.67578,0.41995,73.729
5.344,0.42229,0.41153,-0.0019608,0.67578,0.4298,73.533
5.352,0.42424,0.40958,-0.0019608,0.67578,0.43473,73.533
5.36,0.42717,0.40762,0.0039216,0.67969,0.43966,73.533
5.368,0.42913,0.40665,0.0039216,0.68555,0.43966,73.338
5.376,0.43109,0.40469,0.0078431,0.68555,0.44458,73.142
5.384,0.43402,0.40176,0.017647,0.68555,0.45443,72.947
5.392,0.43695,0.39785,0.023529,0.68555,0.46059,72.555
5.4,0.43988,0.39394,0.023529,0.68555,0.47044,72.36
5.408,0.44282,0.39003,0.029412,0.68555,0.47537,71.969
5.416,0.44575,0.38807,0.033333,0.68555,0.4803,71.578
5.424,0.44966,0.38514,0.039216,0.68555,0.48522,71.186
5.432,0.45455,0.38123,0.043137,0.67969,0.49507,70.991
5.44,0.45846,0.37732,0.052941,0.67969,0.50493,70.6
5.448,0.46334,0.37341,0.062745,0.67969,0.51478,70.404
5.456,0.46725,0.36852,0.068627,0.67969,0.5197,69.818
5.464,0.47116,0.36461,0.07451,0.67969,0.52956,69.231
5.472,0.47507,0.3607,0.084314,0.67969,0.54557,69.035
5.48,0.47898,0.35582,0.094118,0.67969,0.56034,69.231
5.488,0.48192,0.35191,0.1098,0.67969,0.58005,70.991
5.496,0.48583,0.34702,0.12941,0.67578,0.59975,75.098
5.504,0.48974,0.34311,0.14902,0.66992,0.61946,82.334
5.512,0.49365,0.34115,0.16863,0.66992,0.64532,93.286
5.52,0.49756,0.33724,0.18824,0.66992,0.66502,107.37
5.528,0.50049,0.33431,0.20392,0.66406,0.68473,123.6
5.536,0.50342,0.33236,0.21961,0.66406,0.69951,140.03
5.544,0.50635,0.3304,0.22353,0.66406,0.70443,154.5
5.552,0.50929,0.32845,0.21961,0.66016,0.70443,165.06
5.56,0.51124,0.32747,0.20392,0.66016,0.68473,170.53
5.568,0.51222,0.32649,0.17843,0.66992,0.66502,170.93
5.576,0.51417,0.32551,0.14314,0.67578,0.62438,167.01
5.584,0.51417,0.32356,0.1098,0.67969,0.58498,160.76
5.592,0.51417,0.32258,0.07451,0.68555,0.54557,153.52
5.6,0.51222,0.32063,0.043137,0.67969,0.50493,146.87
5.608,0.51124,0.31867,0.023529,0.66992,0.47044,141.98
5.616,0.50929,0.31672,0.0078431,0.66406,0.44458,138.85
5.624,0.50635,0.31476,0.0039216,0.66016,0.4298,137.09
5.632,0.50342,0.31281,-0.0019608,0.65039,0.41502,136.51
5.64,0.50049,0.31183,-0.0019608,0.64062,0.4101,136.31
5.648,0.4956,0.30987,-0.0019608,0.64062,0.40025,135.92
5.656,0.49071,0.3089,-0.0019608,0.63477,0.40025,135.14
5.664,0.48485,0.30694,-0.0019608,0.63477,0.40025,134.16
5.672,0.47898,0.30596,-0.0019608,0.63477,0.40025,132.99
5.68,0.47312,0.30401,-0.0019608,0.63477,0.40517,131.81
5.688,0.46725,0.30205,-0.0019608,0.63477,0.4101,131.03
5.696,0.46139,0.30108,-0.0019608,0.63477,0.4101,130.44
5.704,0.45552,0.3001,0.0039216,0.63477,0.41502,130.25
5.712,0.44868,0.30205,0.0039216,0.63477,0.41995,130.25
5.72,0.44282,0.3089,0.0078431,0.64062,0.42488,130.05
5.728,0.43597,0.32063,0.0039216,0.64062,0.4298,129.66
5.736,0.43011,0.34115,0.0078431,0.64062,0.4298,128.68
5.744,0.42326,0.3695,0.0078431,0.64062,0.4298,126.92
5.752,0.41642,0.40665,0.0078431,0.64453,0.4298,124.77
5.76,0.4086,0.44868,0.0078431,0.64453,0.4298,122.03
5.768,0.40176,0.49267,0.0078431,0.64062,0.4298,118.71
5.776,0.39589,0.53568,0.0078431,0.64062,0.4298,114.99
5.784,0.39003,0.5738,0.0078431,0.64062,0.4298,111.08
5.792,0.38416,0.60606,0.0078431,0.64062,0.4298,106.58
5.8,0.37928,0.6305,0.013725,0.64062,0.4298,101.89
5.808,0.37439,0.64712,0.017647,0.63477,0.42488,97.001
5.816,0.37048,0.65689,0.017647,0.63477,0.42488,92.503
5.824,0.36657,0.66373,0.017647,0.63477,0.42488,88.788
5.832,0.36168,0.66569,0.017647,0.63477,0.42488,85.854
5.84,0.35777,0.66471,0.017647,0.63477,0.42488,84.289
5.848,0.35484,0.65982,0.023529,0.64062,0.43473,83.703
5.856,0.35093,0.65396,0.029412,0.65039,0.44951,84.094
5.864,0.34702,0.64809,0.029412,0.6543,0.46552,85.267
5.872,0.34409,0.64125,0.033333,0.66406,0.47044,86.636
5.88,0.34115,0.63636,0.033333,0.66992,0.49015,88.201
5.888,0.33724,0.63245,0.04902,0.67578,0.51478,89.57
5.896,0.33431,0.62854,0.052941,0.6543,0.5197,90.352
5.904,0.3304,0.62659,0.062745,0.64062,0.5197,90.743
5.912,0.32747,0.62463,0.068627,0.62891,0.51478,90.939
5.92,0.32356,0.62463,0.062745,0.61914,0.5,90.548
5.928,0.31965,0.62366,0.052941,0.61523,0.47044,90.157
5.936,0.31574,0.62268,0.033333,0.60938,0.44458,89.765
5.944,0.31183,0.6217,0.017647,0.60938,0.41502,88.983
5.952,0.3089,0.62072,0.017647,0.60938,0.4101,88.396
5.96,0.30499,0.61877,0.017647,0.60938,0.40517,87.614
5.968,0.30205,0.61584,0.017647,0.60547,0.40025,86.832
5.976,0.29912,0.61193,0.017647,0.60547,0.40025,85.854
5.984,0.29619,0.60508,0.017647,0.60547,0.40517,84.876
5.992,0.29326,0.59629,0.017647,0.60938,0.40517,83.898
6,0.29032,0.58553,0.0078431,0.61914,0.41502,82.725
6.008,0.28739,0.57478,0.017647,0.62891,0.4298,81.552
6.016,0.28446,0.56403,0.094118,0.59961,0.48522,80.574
6.024,0.28152,0.55034,0.26471,0.54492,0.60961,79.596
6.032,0.27859,0.53568,0.49412,0.43945,0.78448,78.618
6.04,0.27664,0.51906,0.65098,0.29492,0.86453,77.836
6.048,0.2737,0.50342,0.55098,0.25,0.74015,77.249
6.056,0.27077,0.48778,0.27843,0.34961,0.53941,76.467
6.064,0.26882,0.47312,0.084314,0.48438,0.42488,75.88
6.072,0.26686,0.46041,0.017647,0.58398,0.40025,75.293
6.08,0.26491,0.44868,0.0039216,0.63477,0.4101,74.707
6.088,0.26393,0.44086,-0.011765,0.65039,0.41502,74.12
6.096,0.26197,0.43402,-0.015686,0.66016,0.41502,73.729
6.104,0.26002,0.43011,-0.015686,0.66406,0.41502,73.338
6.112,0.25806,0.42815,-0.011765,0.66406,0.41995,73.142
6.12,0.25611,0.4262,-0.011765,0.66992,0.41995,72.751
6.128,0.25415,0.42424,-0.011765,0.66992,0.42488,72.555
6.136,0.2522,0.42326,-0.0058823,0.66992,0.4298,72.36
6.144,0.25024,0.42131,-0.0019608,0.66992,0.43473,72.164
6.152,0.24829,0.41935,-0.0019608,0.66992,0.43473,71.969
6.16,0.24633,0.41642,0.0039216,0.66992,0.43966,71.773
6.168,0.24536,0.41349,0.0039216,0.66992,0.44951,71.382
6.176,0.24438,0.40958,0.0078431,0.66992,0.46059,71.186
6.184,0.2434,0.40665,0.017647,0.66992,0.46552,70.795
6.192,0.24242,0.40371,0.023529,0.66992,0.47044,70.6
6.2,0.24242,0.40078,0.029412,0.66992,0.4803,70.404
6.208,0.24242,0.39687,0.033333,0.66992,0.48522,70.013
6.216,0.2434,0.39394,0.043137,0.66992,0.49507,69.818
6.224,0.24438,0.39101,0.04902,0.67578,0.5,69.426
6.232,0.24536,0.3871,0.052941,0.67578,0.50985,69.231
6.24,0.24633,0.38319,0.062745,0.66992,0.5197,68.84
6.248,0.24731,0.3783,0.07451,0.66992,0.53448,68.644
6.256,0.24829,0.37341,0.088235,0.66992,0.55049,68.84
6.264,0.24927,0.36852,0.1098,0.66992,0.56527,70.013
6.272,0.25024,0.36461,0.12941,0.66992,0.58498,73.338
6.28,0.25024,0.35973,0.14902,0.66406,0.60468,79.596
6.288,0.25122,0.35582,0.16863,0.66406,0.62438,89.374
6.296,0.25318,0.35093,0.18824,0.66016,0.64532,102.67
6.304,0.25415,0.34702,0.2,0.6543,0.66502,118.32
6.312,0.25513,0.34409,0.21373,0.6543,0.67488,134.55
6.32,0.25611,0.34018,0.22353,0.6543,0.68473,149.41
6.328,0.25709,0.33724,0.22353,0.6543,0.68473,160.76
6.336,0.25806,0.33529,0.20392,0.66016,0.67488,167.41
6.344,0.25904,0.33333,0.17843,0.66016,0.65025,168.97
6.352,0.25904,0.33138,0.14314,0.66406,0.61946,166.23
6.36,0.26002,0.32942,0.10392,0.66992,0.58498,160.76
6.368,0.261,0.32845,0.068627,0.67578,0.54557,153.91
6.376,0.261,0.32649,0.039216,0.67578,0.50493,147.26
6.384,0.261,0.32551,0.013725,0.66406,0.47044,141.98
6.392,0.26197,0.32356,-0.0019608,0.66016,0.44458,138.27
6.4,0.26197,0.32063,-0.011765,0.65039,0.4298,136.11
6.408,0.26197,0.31965,-0.015686,0.64062,0.41502,134.94
6.416,0.261,0.31867,-0.021569,0.64062,0.4101,134.35
6.424,0.261,0.31769,-0.021569,0.63477,0.40517,133.96
6.432,0.26002,0.31574,-0.021569,0.63477,0.40025,133.38
6.44,0.25904,0.31378,-0.015686,0.63477,0.40025,132.79
6.448,0.25709,0.31085,-0.015686,0.62891,0.40025,132.01
6.456,0.25513,0.30792,-0.015686,0.62891,0.40025,131.42
6.464,0.25318,0.30499,-0.011765,0.62891,0.40025,130.83
6.472,0.25024,0.30108,-0.011765,0.62891,0.40517,130.64
6.48,0.24829,0.29912,-0.011765,0.63477,0.4101,130.44
6.488,0.24731,0.29912,-0.0058823,0.63477,0.41502,130.05
6.496,0.24536,0.30303,-0.0058823,0.63477,0.41995,129.66
6.504,0.24438,0.31183,-0.0019608,0.64062,0.42488,128.88
6.512,0.24145,0.32551,-0.0019608,0.64062,0.42488,127.71
6.52,0.23949,0.34897,-0.0019608,0.64062,0.42488,125.95
6.528,0.23754,0.38025,-0.0019608,0.64062,0.4298,123.79
6.536,0.2346,0.4174,-0.0019608,0.64062,0.4298,121.25
6.544,0.23265,0.45943,-0.0019608,0.64062,0.4298,118.12
6.552,0.22972,0.50244,0.0039216,0.64062,0.4298,114.8
6.56,0.22776,0.54252,0.0039216,0.64062,0.43473,110.89
6.568,0.22581,0.57674,0.0078431,0.64062,0.43473,106.39
6.576,0.22483,0.60508,0.0078431,0.64062,0.43473,101.89
6.584,0.22385,0.62659,0.0078431,0.63477,0.43473,97.197
6.592,0.22287,0.64125,0.0078431,0.63477,0.4298,92.699
6.6,0.22287,0.65005,0.0078431,0.64062,0.4298,88.983
6.608,0.22287,0.65396,0.013725,0.64062,0.4298,86.05
6.616,0.22287,0.65396,0.013725,0.63477,0.4298,84.485
6.624,0.22287,0.65103,0.017647,0.64062,0.43966,84.094
6.632,0.22287,0.64614,0.023529,0.64453,0.45443,84.289
6.64,0.22287,0.64125,0.029412,0.6543,0.46552,85.463
6.648,0.22385,0.63636,0.029412,0.66406,0.47537,86.636
6.656,0.22385,0.63343,0.033333,0.66992,0.49507,88.005
6.664,0.22385,0.62952,0.043137,0.67969,0.51478,88.983
