Time [s], RESP, ABP, CVP, PLETH, II, V, AVR
3.056,1,67.275,14.511,0.32942,0.44902,0.58008,0.70588
3.064,1,65.906,14.511,0.34995,0.44902,0.58008,0.7098
3.072,1,64.733,14.511,0.37928,0.44902,0.58008,0.70588
3.08,1,63.755,14.589,0.41153,0.4549,0.57422,0.70588
3.088,1,62.973,14.628,0.4477,0.44902,0.58398,0.7098
3.096,1,62.386,14.707,0.49365,0.46471,0.58984,0.70588
3.104,1,61.995,14.746,0.5435,0.48431,0.60547,0.68627
3.112,1,61.799,14.824,0.59433,0.50588,0.61523,0.67647
3.12,1,61.604,14.902,0.64027,0.5,0.625,0.68039
3.128,0.98534,61.799,14.941,0.68035,0.52549,0.62891,0.66078
3.136,0.9697,61.799,14.941,0.71163,0.56471,0.66992,0.6451
3.144,0.95406,61.995,14.941,0.73509,0.58039,0.67969,0.63529
3.152,0.93842,62.19,14.941,0.74976,0.5451,0.66406,0.6549
3.16,0.92571,62.386,14.941,0.7566,0.5451,0.66992,0.65098
3.168,0.91202,62.777,14.902,0.75758,0.52549,0.66406,0.66078
3.176,0.90029,62.777,14.902,0.75367,0.51961,0.64453,0.66471
3.184,0.88759,62.973,14.902,0.74585,0.49412,0.61914,0.68039
3.192,0.87488,62.973,14.824,0.73607,0.46471,0.59961,0.69608
3.2,0.86217,62.777,14.746,0.72434,0.44902,0.58984,0.7098
3.208,0.84946,62.582,14.746,0.71065,0.44902,0.58008,0.7098
3.216,0.83675,62.386,14.707,0.69599,0.43529,0.57422,0.71569
3.224,0.82502,61.995,14.707,0.68133,0.42941,0.58008,0.72157
3.232,0.81329,61.604,14.628,0.66569,0.43529,0.57422,0.72549
3.24,0.80254,61.213,14.589,0.65005,0.42941,0.57422,0.72157
3.248,0.79179,60.626,14.589,0.63441,0.43529,0.57422,0.72157
3.256,0.78104,60.235,14.511,0.61975,0.42941,0.58008,0.71569
3.264,0.76931,59.648,14.511,0.60411,0.43922,0.58984,0.72157
3.272,0.75855,59.257,14.511,0.58847,0.44902,0.60547,0.70588
3.28,0.74682,58.67,14.511,0.5738,0.44902,0.64062,0.6902
3.288,0.73509,58.279,14.589,0.56012,0.4902,0.75391,0.61961
3.296,0.72434,57.692,14.628,0.54448,0.57059,0.93945,0.52549
3.304,0.71261,57.301,14.746,0.52688,0.65098,1.1094,0.42549
3.312,0.70186,56.91,14.902,0.50929,0.57451,0.98438,0.47451
3.32,0.69208,56.323,15.02,0.49071,0.48039,0.75,0.62549
3.328,0.68133,55.932,15.137,0.47214,0.44902,0.60547,0.7
3.336,0.67253,55.541,15.254,0.45357,0.43529,0.56055,0.72157
3.344,0.66373,55.15,15.45,0.43597,0.43922,0.56055,0.7098
3.352,0.65494,54.759,15.567,0.41838,0.4451,0.56445,0.71569
3.36,0.64712,54.368,15.763,0.40176,0.4549,0.57031,0.7098
3.368,0.6393,53.977,15.88,0.3871,0.4549,0.57031,0.71569
3.376,0.63245,53.781,15.958,0.37537,0.46471,0.57422,0.70588
3.384,0.62561,53.39,16.076,0.36657,0.46078,0.57422,0.7098
3.392,0.61975,52.999,16.154,0.35777,0.46471,0.58008,0.70588
3.4,0.61388,52.803,16.193,0.34897,0.4549,0.58008,0.7098
3.408,0.60802,52.412,16.193,0.34311,0.46078,0.58008,0.70588
3.416,0.60313,52.216,16.271,0.33724,0.46078,0.58984,0.70588
3.424,0.59824,51.825,16.31,0.33236,0.46471,0.58984,0.70588
3.432,0.59335,51.63,16.31,0.32942,0.46471,0.5957,0.70588
3.44,0.58847,51.434,16.389,0.32747,0.47451,0.60547,0.69608
3.448,0.58456,51.239,16.389,0.32551,0.47451,0.60547,0.69608
3.456,0.57967,51.043,16.389,0.32454,0.48431,0.60547,0.6902
3.464,0.57576,50.652,16.467,0.32356,0.4902,0.60547,0.6902
3.472,0.57185,50.456,16.506,0.32258,0.48431,0.61523,0.68627
3.48,0.56891,50.065,16.506,0.3216,0.5,0.61914,0.68039
3.488,0.56598,49.674,16.506,0.3216,0.5098,0.62891,0.67059
3.496,0.56305,49.283,16.467,0.31965,0.51569,0.63477,0.66471
3.504,0.56012,49.087,16.389,0.31769,0.5098,0.6543,0.6549
3.512,0.55718,48.892,16.271,0.31574,0.52549,0.66992,0.6451
3.52,0.55425,49.087,16.193,0.31281,0.53529,0.68945,0.63529
3.528,0.55034,50.847,16.076,0.30987,0.55098,0.70508,0.62941
3.536,0.54643,54.954,15.997,0.30694,0.5451,0.71484,0.61961
3.544,0.5435,61.995,15.88,0.30303,0.5549,0.7207,0.61569
3.552,0.54057,71.186,15.841,0.3001,0.5451,0.72461,0.61569
3.56,0.53763,80.183,15.645,0.29619,0.5451,0.7207,0.61569
3.568,0.5347,88.201,15.45,0.29228,0.53529,0.70508,0.62941
3.576,0.53177,95.241,15.332,0.28935,0.51961,0.67969,0.63529
3.584,0.52884,101.3,15.137,0.28739,0.5,0.65039,0.6549
3.592,0.52493,105.8,14.941,0.28348,0.48431,0.61914,0.66471
3.6,0.52102,108.34,14.824,0.28055,0.46471,0.59961,0.68627
3.608,0.51515,108.93,14.707,0.27664,0.46078,0.58008,0.69608
3.616,0.50929,107.95,14.511,0.27273,0.44902,0.57031,0.70588
3.624,0.50244,106,14.394,0.26588,0.4451,0.56055,0.70588
3.632,0.49462,103.46,14.081,0.25611,0.4451,0.55469,0.70588
3.64,0.4868,100.72,13.69,0.25024,0.43922,0.55078,0.7098
3.648,0.47996,97.784,13.338,0.24536,0.43529,0.55078,0.70588
3.656,0.47214,95.241,13.025,0.24242,0.43922,0.55469,0.71569
3.664,0.46432,92.894,12.751,0.23949,0.43529,0.55078,0.7098
3.672,0.45455,90.548,12.751,0.23851,0.43529,0.56055,0.72157
3.68,0.44477,88.788,13.025,0.23754,0.43529,0.55469,0.7098
3.688,0.435,87.027,13.142,0.23754,0.43922,0.56055,0.70588
3.696,0.42424,85.267,12.829,0.23754,0.4451,0.56055,0.70588
3.704,0.41447,83.898,12.008,0.23851,0.43922,0.56445,0.7098
3.712,0.40371,82.334,11.147,0.23949,0.4451,0.56055,0.70588
3.72,0.39394,80.965,10.521,0.24047,0.4451,0.56055,0.71569
3.728,0.38514,79.596,10.248,0.24145,0.43922,0.56055,0.7098
3.736,0.37439,78.227,10.326,0.2434,0.43922,0.56445,0.71569
3.744,0.36461,76.858,10.639,0.24438,0.4451,0.56445,0.70588
3.752,0.35386,75.489,10.952,0.24536,0.4451,0.57031,0.7098
3.76,0.34311,73.924,11.343,0.24536,0.4451,0.57031,0.7098
3.768,0.33236,72.164,11.695,0.24438,0.44902,0.57422,0.7098
3.776,0.3216,70.404,12.125,0.24536,0.4549,0.57031,0.70588
3.784,0.31183,68.644,12.712,0.24731,0.44902,0.57422,0.7098
3.792,0.30205,66.884,13.455,0.2522,0.4549,0.57422,0.70588
3.8,0.29326,65.319,14.315,0.26393,0.4451,0.58008,0.71569
3.808,0.28446,63.95,15.254,0.28348,0.44902,0.58008,0.70588
3.816,0.27761,62.777,16.31,0.31378,0.44902,0.58398,0.70588
3.824,0.27077,61.995,17.523,0.35484,0.44902,0.58984,0.70588
3.832,0.26393,61.213,18.814,0.40274,0.46471,0.58398,0.70588
3.84,0.25806,60.821,20.339,0.4565,0.48431,0.60938,0.68627
3.848,0.2522,60.43,22.021,0.51222,0.5,0.625,0.68039
3.856,0.24633,60.235,23.703,0.565,0.5,0.62891,0.68039
3.864,0.24145,60.235,25.15,0.61193,0.5098,0.63477,0.67647
3.872,0.23656,60.43,25.893,0.652,0.5549,0.66992,0.6451
3.88,0.23265,60.821,25.502,0.68035,0.58039,0.68555,0.62941
3.888,0.22874,61.017,24.094,0.69892,0.56078,0.67578,0.64118
3.896,0.22581,61.408,22.334,0.71261,0.55098,0.67578,0.65098
3.904,0.22287,61.799,20.965,0.72141,0.53529,0.67578,0.6549
3.912,0.22092,61.995,20.378,0.72336,0.51961,0.66016,0.66078
3.92,0.21896,62.19,20.535,0.72043,0.4902,0.64453,0.68039
3.928,0.21701,62.386,20.769,0.71359,0.46078,0.625,0.7
3.936,0.21505,62.386,20.769,0.70381,0.4451,0.60938,0.71569
3.944,0.2131,62.386,20.339,0.6911,0.43922,0.59961,0.7098
3.952,0.21114,62.19,19.713,0.6784,0.42941,0.5957,0.72157
3.96,0.20919,61.995,19.126,0.66373,0.42941,0.58398,0.71569
3.968,0.20723,61.604,18.657,0.64809,0.42941,0.58984,0.72157
3.976,0.20528,61.213,18.462,0.63441,0.43529,0.58984,0.7098
3.984,0.2043,60.821,18.462,0.62072,0.42549,0.59961,0.72157
3.992,0.20235,60.43,18.462,0.60606,0.42941,0.5957,0.72157
4,0.20039,59.844,18.383,0.5914,0.42941,0.59961,0.72549
4.008,0.19844,59.452,18.344,0.57674,0.44902,0.60547,0.7098
4.016,0.19746,58.866,18.266,0.56207,0.43529,0.63477,0.7
4.024,0.19648,58.279,18.188,0.54643,0.46078,0.71484,0.6451
4.032,0.1955,57.888,18.188,0.52981,0.53529,0.875,0.5549
4.04,0.19453,57.301,18.07,0.5132,0.62549,1.0586,0.43922
4.048,0.19453,56.91,17.953,0.4956,0.66078,1.1152,0.40392
4.056,0.19355,56.323,17.953,0.47703,0.50588,0.82031,0.57059
4.064,0.19257,55.932,18.188,0.45846,0.46471,0.66016,0.68039
4.072,0.19159,55.346,18.657,0.43891,0.43922,0.58398,0.7098
4.08,0.19159,54.954,19.087,0.42229,0.43529,0.57422,0.7098
4.088,0.19062,54.563,19.283,0.40762,0.43922,0.58008,0.72157
4.096,0.19062,53.977,19.4,0.39198,0.43529,0.58984,0.72549
4.104,0.19062,53.781,19.439,0.37732,0.4451,0.5957,0.72157
4.112,0.19062,53.39,19.518,0.36266,0.44902,0.59961,0.71569
4.12,0.19062,52.999,19.596,0.34995,0.44902,0.60547,0.72157
4.128,0.19062,52.608,19.635,0.3392,0.4549,0.59961,0.7098
4.136,0.19062,52.216,19.752,0.32942,0.46078,0.60547,0.71569
4.144,0.19159,52.021,20.026,0.32258,0.46471,0.59961,0.70588
4.152,0.19257,51.63,20.261,0.31672,0.46078,0.60547,0.70588
4.16,0.19355,51.434,20.339,0.31378,0.46078,0.60938,0.70588
4.168,0.19453,51.239,20.261,0.31085,0.4549,0.61523,0.7098
4.176,0.19648,50.847,20.143,0.31085,0.46078,0.61523,0.70588
4.184,0.19844,50.652,20.143,0.31085,0.47059,0.61914,0.70588
4.192,0.20039,50.456,20.339,0.31085,0.47451,0.61914,0.69608
4.2,0.20235,50.261,20.456,0.31183,0.47451,0.62891,0.69608
4.208,0.2043,49.87,20.535,0.31281,0.48431,0.63477,0.68627
4.216,0.20626,49.479,20.574,0.31281,0.48431,0.64062,0.6902
4.224,0.20919,49.283,20.652,0.31281,0.49412,0.65039,0.68039
4.232,0.21114,48.892,20.456,0.31281,0.5,0.6543,0.67059
4.24,0.21408,48.696,20.065,0.31183,0.5098,0.67578,0.6549
4.248,0.21603,48.501,19.752,0.31085,0.51961,0.68555,0.65098
4.256,0.21896,48.501,19.596,0.3089,0.52941,0.70508,0.64118
4.264,0.22092,49.479,19.596,0.30596,0.5451,0.7207,0.63529
4.272,0.22385,52.608,19.635,0.30401,0.53922,0.73438,0.62549
4.28,0.22581,58.475,19.635,0.30205,0.5451,0.74414,0.61961
4.288,0.22776,67.08,19.635,0.3001,0.5451,0.74414,0.61961
4.296,0.22874,76.076,19.635,0.29717,0.55098,0.74414,0.61569
4.304,0.23069,84.289,19.596,0.29326,0.53922,0.73047,0.62549
4.312,0.23167,91.721,19.283,0.28935,0.52941,0.70898,0.62941
4.32,0.23265,97.979,18.814,0.28543,0.51569,0.67969,0.65098
4.328,0.23363,103.06,18.501,0.28152,0.5,0.65039,0.66471
4.336,0.2346,106.58,18.383,0.27664,0.48039,0.625,0.68627
4.344,0.2346,107.95,18.462,0.27273,0.47059,0.60547,0.6902
4.352,0.2346,107.76,18.462,0.26784,0.4549,0.58398,0.70588
4.36,0.23265,106.39,18.462,0.26295,0.44902,0.57031,0.70588
4.368,0.23167,104.04,18.266,0.25904,0.44902,0.56445,0.7098
4.376,0.22874,101.5,18.031,0.25611,0.4451,0.57031,0.70588
4.384,0.22678,98.761,17.757,0.25415,0.42941,0.56055,0.72157
4.392,0.22287,96.024,17.718,0.25122,0.43529,0.56055,0.71569
4.4,0.21994,93.481,17.757,0.24829,0.43922,0.56445,0.72157
4.408,0.21505,91.134,17.875,0.24536,0.43922,0.56055,0.7098
4.416,0.21017,88.983,17.875,0.2434,0.43922,0.57031,0.71569
4.424,0.20528,87.027,17.757,0.24145,0.4451,0.57422,0.71569
4.432,0.19941,85.267,17.445,0.24047,0.43529,0.56445,0.71569
4.44,0.19453,83.703,17.132,0.24047,0.4451,0.57031,0.70588
4.448,0.18964,82.138,16.936,0.23949,0.44902,0.58008,0.7098
4.456,0.18475,80.769,16.936,0.24047,0.4451,0.58008,0.71569
4.464,0.17986,79.596,17.132,0.24047,0.44902,0.58008,0.7098
4.472,0.17498,78.227,17.327,0.24145,0.4451,0.58008,0.72157
4.48,0.17009,77.054,17.562,0.2434,0.43922,0.58008,0.71569
4.488,0.1652,75.685,17.757,0.24438,0.4451,0.58008,0.72157
4.496,0.16129,74.12,17.875,0.24438,0.44902,0.57422,0.7098
4.504,0.15738,72.36,18.07,0.2434,0.44902,0.57422,0.71569
4.512,0.15347,70.6,18.188,0.2434,0.4549,0.58008,0.70588
4.52,0.14956,69.035,18.188,0.2434,0.4549,0.58398,0.7098
4.528,0.14663,67.275,18.188,0.24731,0.46078,0.58984,0.70588
4.536,0.14467,65.515,18.266,0.25709,0.4549,0.58984,0.7098
4.544,0.14174,64.146,18.383,0.27566,0.4549,0.58984,0.70588
4.552,0.13978,62.973,18.462,0.30401,0.44902,0.59961,0.71569
4.56,0.13783,61.799,18.501,0.34213,0.46471,0.59961,0.70588
4.568,0.13685,61.213,18.696,0.39003,0.46471,0.60547,0.7
4.576,0.13587,60.626,18.696,0.43597,0.48039,0.60938,0.6902
4.584,0.13587,60.235,18.501,0.48094,0.5,0.61914,0.68039
4.592,0.13587,60.039,18.344,0.53177,0.5098,0.63477,0.67647
4.6,0.13587,60.039,18.383,0.58162,0.50588,0.63477,0.68039
4.608,0.13587,60.039,18.696,0.62659,0.51961,0.65039,0.66471
4.616,0.13587,60.43,18.97,0.66471,0.56471,0.68945,0.6451
4.624,0.13685,60.626,18.97,0.69404,0.57059,0.69922,0.64118
4.632,0.13783,61.017,18.696,0.71359,0.55098,0.67578,0.65098
4.64,0.13881,61.408,18.383,0.7263,0.5451,0.67578,0.6549
4.648,0.13978,61.604,18.344,0.73118,0.51961,0.67578,0.66471
4.656,0.14076,61.799,18.383,0.73021,0.5,0.66406,0.67059
4.664,0.14174,61.995,18.462,0.72434,0.47451,0.64453,0.6902
4.672,0.14272,62.19,18.149,0.71554,0.44902,0.61914,0.70588
4.68,0.14467,62.19,17.523,0.70479,0.43529,0.60547,0.72157
4.688,0.14565,61.995,17.014,0.69208,0.42549,0.59961,0.72549
4.696,0.14761,61.799,16.819,0.67937,0.41961,0.5957,0.72549
4.704,0.14956,61.408,17.014,0.66569,0.41569,0.5957,0.73137
4.712,0.15152,61.213,17.21,0.65103,0.41961,0.58398,0.72549
4.72,0.15347,60.821,17.327,0.63539,0.41569,0.5957,0.73137
4.728,0.15543,60.235,17.405,0.62072,0.42549,0.59961,0.72549
4.736,0.15836,59.844,17.405,0.60606,0.41569,0.60547,0.73137
4.744,0.16031,59.452,17.249,0.59042,0.42941,0.60547,0.72549
4.752,0.16227,58.866,17.21,0.57576,0.43922,0.61523,0.71569
4.76,0.16422,58.279,17.249,0.55914,0.43922,0.65039,0.69608
4.768,0.16618,57.888,17.523,0.54252,0.47059,0.75977,0.62941
4.776,0.16911,57.301,17.836,0.52688,0.5549,0.92969,0.52549
4.784,0.17107,56.91,18.07,0.51222,0.63529,1.1035,0.42941
4.792,0.17302,56.323,18.149,0.49462,0.56471,0.97461,0.42549
4.8,0.17595,55.737,17.953,0.47605,0.47059,0.76562,0.62941
4.808,0.17693,55.346,17.718,0.45748,0.43529,0.62891,0.7098
4.816,0.17889,54.759,17.562,0.43793,0.41569,0.57031,0.72549
4.824,0.18084,54.368,17.64,0.42033,0.42549,0.57031,0.72157
4.832,0.1828,53.977,18.031,0.40274,0.42549,0.58008,0.73137
4.84,0.18377,53.585,18.696,0.38612,0.42941,0.58398,0.72549
4.848,0.18573,53.194,19.4,0.37146,0.43529,0.58398,0.73137
4.856,0.18866,52.803,19.752,0.35875,0.43922,0.58008,0.72549
4.864,0.19062,52.412,19.909,0.348,0.43922,0.58008,0.72549
4.872,0.19355,52.216,19.83,0.3392,0.4451,0.58984,0.72549
4.88,0.19648,51.825,19.635,0.33236,0.4451,0.58984,0.72157
4.888,0.19941,51.434,19.439,0.32845,0.4451,0.5957,0.72549
4.896,0.20332,51.239,19.518,0.32454,0.44902,0.59961,0.71569
4.904,0.20626,51.043,19.909,0.3216,0.4549,0.60547,0.72157
4.912,0.20919,50.847,20.222,0.32063,0.46078,0.59961,0.7098
4.92,0.21114,50.652,20.456,0.31965,0.46078,0.60938,0.71569
4.928,0.2131,50.456,20.456,0.31965,0.46471,0.61523,0.70588
4.936,0.21505,50.261,20.261,0.31965,0.47451,0.625,0.69608
4.944,0.21799,50.065,20.026,0.32063,0.47451,0.625,0.6902
4.952,0.21994,49.674,19.948,0.32063,0.48039,0.62891,0.68627
4.96,0.22287,49.479,20.065,0.32063,0.4902,0.63477,0.68039
4.968,0.22581,49.087,20.339,0.32063,0.49412,0.6543,0.68039
4.976,0.22874,48.892,20.339,0.31965,0.5,0.66016,0.67059
4.984,0.23167,48.501,20.143,0.31965,0.50588,0.67578,0.66471
4.992,0.23363,48.501,19.752,0.31867,0.51961,0.68945,0.6549
5,0.23558,48.696,19.4,0.31672,0.51961,0.70898,0.6451
5.008,0.23754,50.261,19.126,0.31378,0.53529,0.72461,0.62549
5.016,0.24047,54.172,18.97,0.31085,0.5451,0.73047,0.61961
5.024,0.24242,61.213,18.892,0.30694,0.5451,0.73438,0.61569
5.032,0.24536,70.209,18.814,0.30401,0.53922,0.74023,0.61961
5.04,0.24829,79.205,18.696,0.3001,0.53922,0.74414,0.61569
5.048,0.25122,87.027,18.579,0.29521,0.52941,0.72461,0.62941
5.056,0.25318,94.068,18.462,0.2913,0.51961,0.70508,0.63529
5.064,0.25513,100.13,18.344,0.28641,0.50588,0.67578,0.6549
5.072,0.25709,104.82,18.188,0.2825,0.49412,0.6543,0.67059
5.08,0.25709,107.56,18.031,0.27957,0.47451,0.625,0.68039
5.088,0.25806,108.34,17.757,0.27566,0.46078,0.60547,0.7
5.096,0.25806,107.76,17.445,0.27175,0.44902,0.5957,0.70588
5.104,0.25806,105.8,17.249,0.26784,0.44902,0.58398,0.70588
5.112,0.25611,103.46,17.132,0.26295,0.44902,0.58008,0.7098
5.12,0.25513,100.72,17.014,0.25904,0.4451,0.57422,0.7098
5.128,0.2522,97.784,16.897,0.25513,0.43529,0.57031,0.7098
5.136,0.24927,95.046,16.936,0.2522,0.43529,0.57422,0.71569
5.144,0.24633,92.503,17.132,0.24927,0.43922,0.56445,0.7098
5.152,0.24438,90.352,17.445,0.24633,0.43529,0.57031,0.71569
5.16,0.24242,88.201,17.523,0.24438,0.4451,0.57031,0.7098
5.168,0.24145,86.245,17.327,0.24242,0.43529,0.57422,0.72157
5.176,0.23949,84.485,16.897,0.24242,0.43529,0.57031,0.71569
5.184,0.23754,83.116,16.623,0.2434,0.42941,0.57031,0.72157
5.192,0.23558,81.552,16.701,0.2434,0.43922,0.57422,0.7098
5.2,0.2346,80.378,17.014,0.2434,0.4451,0.58008,0.71569
5.208,0.23265,79.009,17.249,0.24438,0.4451,0.58008,0.7098
5.216,0.23167,77.836,17.405,0.24536,0.43922,0.58008,0.71569
5.224,0.23069,76.467,17.249,0.24633,0.4451,0.58398,0.7098
5.232,0.22972,75.098,17.132,0.24633,0.43922,0.58398,0.71569
5.24,0.22972,73.729,17.21,0.24633,0.4451,0.58984,0.70588
5.248,0.22972,72.164,17.562,0.24536,0.44902,0.5957,0.7098
5.256,0.23069,70.404,18.031,0.24438,0.44902,0.5957,0.70588
5.264,0.23167,68.644,18.383,0.24633,0.44902,0.60547,0.7098
5.272,0.2346,66.884,18.657,0.25122,0.44902,0.60547,0.70588
5.28,0.23656,65.319,18.814,0.26002,0.44902,0.60547,0.70588
5.288,0.24145,64.146,19.009,0.27859,0.4549,0.60938,0.7098
5.296,0.24536,62.973,19.009,0.30694,0.44902,0.60547,0.70588
5.304,0.24927,62.19,18.892,0.34604,0.44902,0.61523,0.7098
5.312,0.25415,61.408,18.892,0.39394,0.4549,0.61523,0.70588
5.32,0.25904,61.017,19.087,0.44868,0.47059,0.625,0.7
5.328,0.26393,60.821,19.4,0.50635,0.49412,0.63477,0.68039
5.336,0.27077,60.626,19.518,0.56109,0.50588,0.6543,0.67647
5.344,0.27859,60.821,19.596,0.61193,0.5,0.65039,0.67647
5.352,0.28837,61.017,19.518,0.65494,0.51569,0.66016,0.68039
5.36,0.29814,61.213,19.439,0.69013,0.56078,0.69531,0.64118
5.368,0.30987,61.604,19.4,0.71457,0.57059,0.70508,0.6451
5.376,0.3216,61.995,19.283,0.72923,0.5451,0.68555,0.6451
5.384,0.33333,62.386,19.283,0.73607,0.53529,0.68945,0.6549
5.392,0.34604,62.777,19.322,0.739,0.52549,0.69531,0.6549
5.4,0.35875,62.973,19.439,0.73705,0.50588,0.67969,0.67059
5.408,0.37048,63.168,19.322,0.73021,0.49412,0.66016,0.68039
5.416,0.38221,63.364,19.087,0.72141,0.47059,0.63477,0.69608
5.424,0.39394,63.364,18.892,0.70968,0.4549,0.61914,0.70588
5.432,0.40762,63.168,18.892,0.69697,0.4451,0.61523,0.71569
5.44,0.42131,62.973,19.009,0.68328,0.4451,0.60938,0.71569
5.448,0.43695,62.582,19.087,0.66862,0.43529,0.61523,0.72157
5.456,0.45161,62.19,19.087,0.65396,0.43922,0.60938,0.71569
5.464,0.4653,61.604,19.009,0.63832,0.43529,0.60938,0.71569
5.472,0.47898,61.213,18.97,0.62463,0.43529,0.61523,0.7098
5.48,0.49169,60.821,19.009,0.61095,0.43529,0.60938,0.71569
5.488,0.5044,60.235,19.126,0.59726,0.4451,0.625,0.7098
5.496,0.51808,59.648,19.205,0.58162,0.44902,0.62891,0.7098
5.504,0.53177,59.257,19.087,0.56696,0.44902,0.66992,0.6902
5.512,0.54643,58.67,18.97,0.55034,0.48039,0.78906,0.63529
5.52,0.56207,58.083,18.892,0.53372,0.57059,0.96875,0.53529
5.528,0.57771,57.692,19.009,0.51613,0.67059,1.1699,0.42941
5.536,0.59433,57.106,19.009,0.49756,0.67647,1.1836,0.41569
5.544,0.61193,56.715,18.97,0.47898,0.5,0.83398,0.6
5.552,0.62952,56.323,18.892,0.46041,0.4451,0.6543,0.69608
5.56,0.64516,55.932,19.205,0.44184,0.42549,0.58008,0.71569
5.568,0.66178,55.346,19.752,0.42424,0.42941,0.58398,0.72549
5.576,0.67742,55.15,20.378,0.40958,0.43922,0.58984,0.72157
5.584,0.69306,54.759,20.887,0.39687,0.42941,0.5957,0.73137
5.592,0.7087,54.368,21.121,0.38514,0.43529,0.59961,0.72549
5.6,0.72532,54.172,21.278,0.37341,0.43529,0.58984,0.72549
5.608,0.74291,53.781,21.199,0.36364,0.4451,0.59961,0.72157
5.616,0.76051,53.585,21.199,0.35582,0.4451,0.59961,0.72549
5.624,0.77615,53.39,21.278,0.34995,0.44902,0.60547,0.72157
5.632,0.79277,53.194,21.434,0.34506,0.44902,0.60547,0.72157
5.64,0.80743,52.999,21.708,0.34311,0.44902,0.60938,0.70588
5.648,0.82307,52.803,21.825,0.34115,0.44902,0.60938,0.7098
5.656,0.84066,52.608,21.943,0.34115,0.4549,0.61914,0.70588
5.664,0.85826,52.412,22.216,0.34213,0.44902,0.61914,0.70588
5.672,0.87781,52.216,22.529,0.34702,0.46078,0.625,0.7
5.68,0.89736,52.216,22.881,0.35288,0.47059,0.62891,0.70588
5.688,0.91691,52.021,23.077,0.35679,0.47451,0.63477,0.6902
5.696,0.93744,51.63,23.155,0.35973,0.48039,0.64062,0.68627
5.704,0.95797,51.434,23.077,0.36168,0.48431,0.6543,0.68039
5.712,0.97947,51.043,22.96,0.36168,0.4902,0.66016,0.68039
5.72,0.98925,50.847,22.881,0.36168,0.48431,0.67578,0.67647
5.728,1,50.652,22.881,0.3607,0.50588,0.68555,0.66078
5.736,1,50.456,22.96,0.35875,0.51569,0.70508,0.65098
5.744,1,50.847,22.96,0.35679,0.52941,0.7207,0.64118
5.752,1,52.803,22.842,0.35386,0.5451,0.74023,0.62941
5.76,1,57.301,22.529,0.35093,0.5451,0.75,0.62549
5.768,1,64.928,22.138,0.348,0.55098,0.75977,0.61961
5.776,1,74.12,21.747,0.34506,0.56078,0.76562,0.6098
5.784,1,82.921,21.591,0.34213,0.5549,0.76562,0.61961
5.792,1,90.743,21.591,0.33822,0.55098,0.74414,0.61569
5.8,1,97.588,21.63,0.33431,0.52941,0.72461,0.63529
5.808,1,103.26,21.591,0.3304,0.51569,0.69531,0.6451
5.816,1,107.37,21.395,0.32649,0.49412,0.66406,0.66471
5.824,1,109.52,21.004,0.3216,0.48039,0.63477,0.67059
5.832,1,110.1,20.574,0.31769,0.47059,0.60938,0.6902
5.84,1,108.93,20.065,0.31378,0.4549,0.59961,0.69608
5.848,1,106.78,19.752,0.30987,0.43922,0.5957,0.7098
5.856,1,104.24,19.713,0.30694,0.4451,0.58008,0.7098
5.864,1,101.11,19.83,0.30303,0.43529,0.58008,0.7098
5.872,1,98.175,19.948,0.30108,0.43922,0.58008,0.71569
5.88,1,95.437,19.909,0.3001,0.42941,0.58008,0.7098
5.888,1,93.09,19.635,0.29814,0.42549,0.58008,0.72157
5.896,1,90.743,19.283,0.29717,0.43922,0.57422,0.71569
5.904,1,88.788,18.892,0.29717,0.43922,0.57422,0.7098
5.912,1,86.832,18.657,0.29717,0.4451,0.57422,0.70588
5.92,1,85.267,18.657,0.29814,0.43922,0.57422,0.7098
5.928,1,83.703,18.696,0.29912,0.4451,0.57422,0.70588
5.936,1,82.334,18.696,0.30108,0.43529,0.57422,0.7098
5.944,1,81.16,18.579,0.30401,0.43922,0.57031,0.7098
5.952,1,79.987,18.383,0.30596,0.43922,0.57422,0.7098
5.96,1,78.814,18.188,0.3089,0.4451,0.57031,0.70588
5.968,1,77.64,18.149,0.30987,0.43922,0.57422,0.71569
5.976,1,76.271,18.149,0.31085,0.4451,0.57422,0.70588
5.984,1,74.707,18.266,0.31085,0.43922,0.58008,0.7098
5.992,1,73.142,18.344,0.3089,0.44902,0.57422,0.70588
6,1,71.382,18.266,0.30792,0.4451,0.58008,0.71569
6.008,1,69.622,18.149,0.30792,0.4549,0.58008,0.70588
6.016,1,68.057,17.953,0.31183,0.44902,0.58984,0.7098
6.024,1,66.297,17.836,0.32356,0.4549,0.58008,0.70588
6.032,1,64.928,17.757,0.34409,0.44902,0.58398,0.70588
6.04,1,63.755,17.875,0.37439,0.4549,0.58984,0.70588
6.048,1,62.973,18.031,0.41447,0.44902,0.5957,0.70588
6.056,1,62.19,18.149,0.46237,0.4549,0.5957,0.70588
6.064,1,61.604,18.188,0.51417,0.46471,0.59961,0.7
6.072,1,61.408,18.266,0.56012,0.48431,0.60938,0.68627
6.08,1,61.213,18.344,0.60117,0.5,0.625,0.68039
6.088,1,61.213,18.344,0.64223,0.5,0.625,0.68039
6.096,1,61.213,18.383,0.67937,0.5098,0.62891,0.67647
6.104,0.99902,61.408,18.462,0.70968,0.55098,0.66992,0.65098
6.112,0.99804,61.604,18.501,0.73216,0.56471,0.67969,0.64118
